company_id,industry
105066,Hospitals and Health Care
89850928,Environmental Services
143442,Financial Services
10515104,Insurance
2699082,Staffing and Recruiting
3660674,Mental Health Care
9181396,Computer and Network Security
98013093,Hospitals and Health Care
9430451,Motor Vehicle Manufacturing
2565117,Security and Investigations
2059,"Appliances, Electrical, and Electronics Manufacturing"
8261108,Hospitals and Health Care
1288,Software Development
221815,Staffing and Recruiting
1909776,IT Services and IT Consulting
12201,Staffing and Recruiting
2475616,Hospitals and Health Care
10135152,Government Administration
165221,Hospitals and Health Care
14928,Higher Education
25002018,Financial Services
2171947,Software Development
1576969,Wholesale Building Materials
3198248,Pharmaceutical Manufacturing
497017,Financial Services
109225,Construction
103413221,IT Services and IT Consulting
2633,Chemical Manufacturing
7167,Automation Machinery Manufacturing
163394,Financial Services
166127,Facilities Services
165294,Banking
5118334,Staffing and Recruiting
28850513,Non-profit Organizations
7832,Higher Education
5234,IT Services and IT Consulting
211153,Government Administration
1372291,Staffing and Recruiting
17132,Civil Engineering
446435,Retail
162531,Staffing and Recruiting
46521,Insurance
266710,Hospitals and Health Care
82564337,Chemical Manufacturing
91579160,Staffing and Recruiting
2972588,Public Safety
35585953,Defense and Space Manufacturing
727928,Telecommunications
76200767,Business Consulting and Services
407222,Computer and Network Security
11044219,Newspaper Publishing
80867587,Utilities
40910,Software Development
33267,Software Development
3934077,Primary and Secondary Education
92597045,Hospitals and Health Care
75031133,IT Services and IT Consulting
16112985,Government Administration
137040,Software Development
89553627,Staffing and Recruiting
4562,Biotechnology Research
140564,Manufacturing
83643,Hospitals and Health Care
927781,Motor Vehicle Manufacturing
6615723,IT Services and IT Consulting
47260,"Appliances, Electrical, and Electronics Manufacturing"
11829529,Hospitals and Health Care
14003776,Pharmaceutical Manufacturing
97036666,Hospitals and Health Care
96485676,Hospitals and Health Care
2074102,IT Services and IT Consulting
14793159,Pharmaceutical Manufacturing
2555454,Financial Services
164331,IT Services and IT Consulting
1373,Business Consulting and Services
69867,Hospitals and Health Care
165430,Industrial Machinery Manufacturing
436009,Business Consulting and Services
30950491,IT Services and IT Consulting
31985,Staffing and Recruiting
350048,Law Practice
13574568,IT Services and IT Consulting
35625340,Software Development
10650177,Business Consulting and Services
239674,Facilities Services
438321,Non-profit Organizations
440542,Staffing and Recruiting
11571601,"Transportation, Logistics, Supply Chain and Storage"
1273631,Motor Vehicle Manufacturing
96243415,Hospitals and Health Care
4499861,Retail
11122,Industrial Machinery Manufacturing
59720,Construction
416904,Staffing and Recruiting
82016306,Staffing and Recruiting
1960010,Consumer Services
804928,Civil Engineering
162964,Hospitals and Health Care
33238257,Non-profit Organizations
146282,Civic and Social Organizations
15691,Manufacturing
55056256,Law Practice
5284528,Textile Manufacturing
14547,Software Development
9438,Human Resources Services
7136,Consumer Services
40888889,Hospitals and Health Care
1152410,Advertising Services
7550,Utilities
3260,Industrial Machinery Manufacturing
131923,Civil Engineering
25022906,IT Services and IT Consulting
76878233,Retail Office Equipment
283807,Real Estate
62648,Government Administration
13253099,IT Services and IT Consulting
18866757,Hospitals and Health Care
3752771,Hospitals and Health Care
4798,Retail
14480264,IT Services and IT Consulting
27156178,Hospitals and Health Care
2122671,Public Safety
10893210,Software Development
424844,Biotechnology Research
5840,IT Services and IT Consulting
52873503,Utilities
3889191,Non-profit Organizations
97421813,Market Research
162444,"Appliances, Electrical, and Electronics Manufacturing"
35438783,Hospitals and Health Care
99183,Hospitals and Health Care
2399688,Financial Services
79024089,Design Services
3252,Banking
2881963,Retail
65331745,Real Estate
98027777,Hospitals and Health Care
68168113,Staffing and Recruiting
96477027,Hospitals and Health Care
1124924,Real Estate
3029766,IT Services and IT Consulting
961661,Consumer Services
10291774,Oil and Gas
66264380,Machinery Manufacturing
69111777,Entertainment Providers
69773,Primary and Secondary Education
8636,Higher Education
95768817,Information Services
27134929,"Transportation, Logistics, Supply Chain and Storage"
11670,Defense and Space Manufacturing
521134,IT Services and IT Consulting
76201627,Industrial Machinery Manufacturing
82369765,Non-profit Organizations
3579761,Food and Beverage Services
64890982,Computer and Network Security
27510,IT Services and IT Consulting
118355,Motor Vehicle Manufacturing
48211,Staffing and Recruiting
2314351,Retail
62021,Civil Engineering
164957,Hospitals and Health Care
136195,Hospitality
80181,Furniture and Home Furnishings Manufacturing
2433545,Financial Services
10536316,Pharmaceutical Manufacturing
17894802,Retail Apparel and Fashion
10837749,Furniture and Home Furnishings Manufacturing
13256,Financial Services
40764162,Consumer Services
5262,Truck Transportation
13988,Financial Services
162422,Manufacturing
1803436,IT Services and IT Consulting
967124,Software Development
3960,Telecommunications
80359,Facilities Services
383161,Banking
603134,Education Administration Programs
294396,Software Development
83990,Law Practice
5000254,Staffing and Recruiting
35438488,Staffing and Recruiting
23715108,Software Development
9801,Higher Education
3583354,Hospitals and Health Care
41073,Oil and Gas
10106,Financial Services
3997,Insurance
9029,Machinery Manufacturing
55040918,Hospitals and Health Care
1473796,Automation Machinery Manufacturing
37304214,Automation Machinery Manufacturing
167798,IT Services and IT Consulting
60049,Construction
26305,Higher Education
96231829,Hospitals and Health Care
759432,Beverage Manufacturing
1689,Oil and Gas
2302874,Hospitals and Health Care
23922,Hospitals and Health Care
33006,IT Services and IT Consulting
1066481,Industrial Machinery Manufacturing
96181129,Hospitals and Health Care
11022681,Hospitals and Health Care
4592324,Industrial Machinery Manufacturing
13154,Beverage Manufacturing
99220598,Financial Services
10140,Pharmaceutical Manufacturing
54291,Education Administration Programs
776590,IT Services and IT Consulting
39604,Wholesale
76321666,IT Services and IT Consulting
5311121,Staffing and Recruiting
811950,Staffing and Recruiting
37217,Architecture and Planning
11135982,Truck Transportation
2668792,Veterinary Services
33575,Construction
951005,Software Development
20237396,IT Services and IT Consulting
1253387,Advertising Services
7079588,Hospitals and Health Care
204243,Software Development
39673,Musicians
372915,IT Services and IT Consulting
71880744,Defense and Space Manufacturing
35451963,Consumer Services
18763,Advertising Services
114664,Primary and Secondary Education
82849,Accounting
427378,Wellness and Fitness Services
4817128,Consumer Services
14370,Financial Services
77114,IT Services and IT Consulting
4854165,Staffing and Recruiting
71890,Insurance
77766260,Computer and Network Security
166658,Higher Education
55157,IT Services and IT Consulting
12509,IT Services and IT Consulting
97028055,Hospitals and Health Care
99241942,Business Consulting and Services
1751464,Advertising Services
14798,Higher Education
460421,Real Estate
71399348,Machinery Manufacturing
9142,Public Safety
71045300,Pharmaceutical Manufacturing
55170,Staffing and Recruiting
701236,Financial Services
79992118,Hospitals and Health Care
55624331,Non-profit Organizations
89930893,Renewable Energy Semiconductor Manufacturing
889392,Hospitals and Health Care
89466,Oil and Gas
1332329,Staffing and Recruiting
281801,IT Services and IT Consulting
88002225,Software Development
2890763,Staffing and Recruiting
9328925,IT Services and IT Consulting
2730,Advertising Services
51664179,Non-profit Organizations
5390815,Hospitality
100532810,Business Consulting and Services
126437,Staffing and Recruiting
1625168,Non-profit Organizations
166774,Truck Transportation
1597847,IT Services and IT Consulting
390416,Utilities
5627265,Medical Equipment Manufacturing
80910102,Staffing and Recruiting
2061777,Non-profit Organizations
673163,Utilities
78063959,IT Services and IT Consulting
3695092,Staffing and Recruiting
1888257,Renewable Energy Semiconductor Manufacturing
99405323,Media Production
67223497,Renewable Energy Semiconductor Manufacturing
8362,Financial Services
2832833,Advertising Services
3314826,Hospitals and Health Care
5155930,IT Services and IT Consulting
235348,Software Development
1584011,IT Services and IT Consulting
165726,Outsourcing and Offshoring Consulting
18164810,Media Production
534162,Non-profit Organizations
1682168,Retail Luxury Goods and Jewelry
105530,Hospitality
461310,Staffing and Recruiting
67991070,Software Development
15200418,Airlines and Aviation
127047,IT Services and IT Consulting
2058251,IT Services and IT Consulting
82533810,Staffing and Recruiting
133659,Airlines and Aviation
1277980,IT Services and IT Consulting
748587,Food and Beverage Manufacturing
5316404,Public Relations and Communications Services
6326422,Wholesale Building Materials
1657843,Oil and Gas
32563,Staffing and Recruiting
30574460,IT Services and IT Consulting
89193013,Hospitals and Health Care
5089,Motor Vehicle Manufacturing
3636723,Entertainment Providers
5203491,Environmental Services
95048341,Hospitals and Health Care
11511502,Staffing and Recruiting
94262090,Hospitals and Health Care
11174522,Software Development
11401699,Truck Transportation
91716675,Government Administration
37540512,Financial Services
