id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
1136588,2018,Jaipur,2018/04/29,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,KS Williamson,Sawai Mansingh Stadium,BNJ Oxenford,A Nand Kishore,S Ravi
1136587,2018,Pune,2018/04/28,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,CB Gaffaney,Nitin Menon,AY Dandekar
1136586,2018,Delhi,2018/04/27,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,55,0,SS Iyer,Arun Jaitley Stadium,C Shamshuddin,S Ravi,A Nand Kishore
1136585,2018,Hyderabad,2018/04/26,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,13,0,AS Rajpoot,Rajiv Gandhi International Stadium,CK Nandan,YC Barde,RJ Tucker
1136584,2018,Bengaluru,2018/04/25,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MS Dhoni,M.Chinnaswamy Stadium,NJ Llong,VK Sharma,AK Chaudhary
1136583,2018,Mumbai,2018/04/24,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31,0,Rashid Khan,Wankhede Stadium,C Shamshuddin,S Ravi,A Deshmukh
1136582,2018,Delhi,2018/04/23,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,4,0,AS Rajpoot,Arun Jaitley Stadium,A Nand Kishore,CK Nandan,CB Gaffaney
1136580,2018,Hyderabad,2018/04/22,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,4,0,AT Rayudu,Rajiv Gandhi International Stadium,AK Chaudhary,VA Kulkarni,NJ Llong
1136581,2018,Jaipur,2018/04/22,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,3,JC Archer,Sawai Mansingh Stadium,KN Ananthapadmanabhan,RJ Tucker,Nitin Menon
1136578,2018,Kolkata,2018/04/21,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,D/L,1,Kings XI Punjab,0,9,KL Rahul,Eden Gardens,A Deshmukh,C Shamshuddin,S Ravi
1136579,2018,Bengaluru,2018/04/21,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,M.Chinnaswamy Stadium,CB Gaffaney,CK Nandan,A Nand Kishore
1136577,2018,Pune,2018/04/20,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,64,0,SR Watson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,Nitin Menon,RJ Tucker
1136576,2018,Chandigarh,2018/04/19,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Kings XI Punjab,15,0,CH Gayle,Punjab Cricket Association IS Bindra Stadium,AK Chaudhary,NJ Llong,VA Kulkarni
1136575,2018,Jaipur,2018/04/18,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,N Rana,Sawai Mansingh Stadium,A Deshmukh,S Ravi,C Shamshuddin
1136574,2018,Mumbai,2018/04/17,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,46,0,RG Sharma,Wankhede Stadium,Nitin Menon,RJ Tucker,KN Ananthapadmanabhan
1136573,2018,Kolkata,2018/04/16,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kolkata Knight Riders,71,0,N Rana,Eden Gardens,AK Chaudhary,A Nand Kishore,CB Gaffaney
1136572,2018,Chandigarh,2018/04/15,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,4,0,CH Gayle,Punjab Cricket Association IS Bindra Stadium,CK Nandan,VA Kulkarni,NJ Llong
1136571,2018,Bengaluru,2018/04/15,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,19,0,SV Samson,M.Chinnaswamy Stadium,C Shamshuddin,S Ravi,A Deshmukh
1136569,2018,Mumbai,2018/04/14,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,JJ Roy,Wankhede Stadium,KN Ananthapadmanabhan,Nitin Menon,RJ Tucker
1136570,2018,Kolkata,2018/04/14,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Stanlake,Eden Gardens,AK Chaudhary,A Nand Kishore,CB Gaffaney
1136568,2018,Bengaluru,2018/04/13,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,UT Yadav,M.Chinnaswamy Stadium,A Deshmukh,S Ravi,C Shamshuddin
1136567,2018,Hyderabad,2018/04/12,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Rashid Khan,Rajiv Gandhi International Stadium,CK Nandan,NJ Llong,VA Kulkarni
1136566,2018,Jaipur,2018/04/11,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,D/L,1,Rajasthan Royals,10,0,SV Samson,Sawai Mansingh Stadium,KN Ananthapadmanabhan,Nitin Menon,RJ Tucker
1136565,2018,Chennai,2018/04/10,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,SW Billings,MA Chidambaram Stadium,AK Chaudhary,CB Gaffaney,A Nand Kishore
1136564,2018,Hyderabad,2018/04/09,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,Rajiv Gandhi International Stadium,NJ Llong,VA Kulkarni,CK Nandan
1136562,2018,Chandigarh,2018/04/08,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,Punjab Cricket Association IS Bindra Stadium,KN Ananthapadmanabhan,RJ Tucker,Nitin Menon
1136563,2018,Kolkata,2018/04/08,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,SP Narine,Eden Gardens,A Deshmukh,C Shamshuddin,S Ravi
1136561,2018,Mumbai,2018/04/07,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,1,DJ Bravo,Wankhede Stadium,CB Gaffaney,A Nand Kishore,AK Chaudhary
1082650,2017,Hyderabad,2017/05/21,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,KH Pandya,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,S Ravi,AK Chaudhary
1082649,2017,Bangalore,2017/05/19,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KV Sharma,M Chinnaswamy Stadium,NJ Llong,Nitin Menon,C Shamshuddin
1082648,2017,Bangalore,2017/05/18,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,D/L,1,Kolkata Knight Riders,0,7,NM Coulter-Nile,M Chinnaswamy Stadium,AK Chaudhary,Nitin Menon,A Nand Kishore
1082647,2017,Mumbai,2017/05/16,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,normal,0,Rising Pune Supergiant,20,0,Washington Sundar,Wankhede Stadium,S Ravi,C Shamshuddin,CK Nandan
1082646,2017,Delhi,2017/05/14,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,10,0,HV Patel,Feroz Shah Kotla,CK Nandan,C Shamshuddin,KN Ananthapadmanabhan
1082645,2017,Pune,2017/05/14,Rising Pune Supergiant,Kings XI Punjab,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,9,JD Unadkat,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,KN Ananthapadmanabhan
1082643,2017,Kanpur,2017/05/13,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,Mohammed Siraj,Green Park,AK Chaudhary,Nitin Menon,YC Barde
1082644,2017,Kolkata,2017/05/13,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,normal,0,Mumbai Indians,9,0,AT Rayudu,Eden Gardens,A Nand Kishore,S Ravi,VK Sharma
1082642,2017,Delhi,2017/05/12,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,normal,0,Delhi Daredevils,7,0,KK Nair,Feroz Shah Kotla,KN Ananthapadmanabhan,CK Nandan,C Shamshuddin
1082641,2017,Mumbai,2017/05/11,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,normal,0,Kings XI Punjab,7,0,WP Saha,Wankhede Stadium,A Deshmukh,A Nand Kishore,VK Sharma
1082640,2017,Kanpur,2017/05/10,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,2,SS Iyer,Green Park,YC Barde,AK Chaudhary,Nitin Menon
1082639,2017,Chandigarh,2017/05/09,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,14,0,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,S Ravi,VK Sharma
1082638,2017,Hyderabad,2017/05/08,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,0,7,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,M Erasmus,AK Chaudhary
1082636,2017,Bangalore,2017/05/07,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,M Chinnaswamy Stadium,AY Dandekar,C Shamshuddin,CB Gaffaney
1082637,2017,Chandigarh,2017/05/07,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,VK Sharma,S Ravi
1082634,2017,Hyderabad,2017/05/06,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,field,normal,0,Rising Pune Supergiant,12,0,JD Unadkat,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,AK Chaudhary,M Erasmus
1082635,2017,Delhi,2017/05/06,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,normal,0,Mumbai Indians,146,0,LMP Simmons,Feroz Shah Kotla,Nitin Menon,CK Nandan,YC Barde
1082633,2017,Bangalore,2017/05/05,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,normal,0,Kings XI Punjab,19,0,Sandeep Sharma,M Chinnaswamy Stadium,CB Gaffaney,C Shamshuddin,AY Dandekar
1082632,2017,Delhi,2017/05/04,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,RR Pant,Feroz Shah Kotla,M Erasmus,Nitin Menon,CK Nandan
1082631,2017,Kolkata,2017/05/03,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,4,RA Tripathi,Eden Gardens,KN Ananthapadmanabhan,A Nand Kishore,S Ravi
1082630,2017,Delhi,2017/05/02,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,Mohammed Shami,Feroz Shah Kotla,YC Barde,Nitin Menon,CK Nandan
1082628,2017,Mumbai,2017/05/01,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Mumbai Indians,0,5,RG Sharma,Wankhede Stadium,AK Chaudhary,CB Gaffaney,A Deshmukh
1082629,2017,Pune,2017/05/01,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,5,BA Stokes,Maharashtra Cricket Association Stadium,M Erasmus,C Shamshuddin,KN Ananthapadmanabhan
1082627,2017,Hyderabad,2017/04/30,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,48,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,S Ravi,VK Sharma
1082626,2017,Chandigarh,2017/04/30,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,10,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",YC Barde,CK Nandan,Nitin Menon
1082625,2017,Rajkot,2017/04/29,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,normal,0,,0,0,KH Pandya,Saurashtra Cricket Association Stadium,AK Chaudhary,CB Gaffaney,A Nand Kishore
1082624,2017,Pune,2017/04/29,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rising Pune Supergiant,61,0,LH Ferguson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,M Erasmus,C Shamshuddin
1082622,2017,Kolkata,2017/04/28,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,G Gambhir,Eden Gardens,NJ Llong,S Ravi,VK Sharma
1082623,2017,Chandigarh,2017/04/28,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,26,0,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,CK Nandan,YC Barde
1082621,2017,Bangalore,2017/04/27,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,7,AJ Tye,M Chinnaswamy Stadium,AK Chaudhary,C Shamshuddin,M Erasmus
1082620,2017,Pune,2017/04/26,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,RV Uthappa,Maharashtra Cricket Association Stadium,AY Dandekar,NJ Llong,CB Gaffaney
1082618,2017,Mumbai,2017/04/24,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,normal,0,Rising Pune Supergiant,3,0,BA Stokes,Wankhede Stadium,A Nand Kishore,S Ravi,KN Ananthapadmanabhan
1082617,2017,Kolkata,2017/04/23,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,82,0,NM Coulter-Nile,Eden Gardens,CB Gaffaney,CK Nandan,Nitin Menon
1082616,2017,Rajkot,2017/04/23,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,normal,0,Kings XI Punjab,26,0,HM Amla,Saurashtra Cricket Association Stadium,AK Chaudhary,M Erasmus,C Shamshuddin
1082615,2017,Pune,2017/04/22,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,6,MS Dhoni,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,NJ Llong
1082614,2017,Mumbai,2017/04/22,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,14,0,MJ McClenaghan,Wankhede Stadium,A Nand Kishore,S Ravi,KN Ananthapadmanabhan
1082613,2017,Kolkata,2017/04/21,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,4,SK Raina,Eden Gardens,CB Gaffaney,Nitin Menon,CK Nandan
1082612,2017,Indore,2017/04/20,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,JC Buttler,Holkar Cricket Stadium,M Erasmus,C Shamshuddin,AK Chaudhary
1082611,2017,Hyderabad,2017/04/19,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,15,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",CB Gaffaney,NJ Llong,AY Dandekar
1082610,2017,Rajkot,2017/04/18,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,Saurashtra Cricket Association Stadium,S Ravi,VK Sharma,A Nand Kishore
1082608,2017,Delhi,2017/04/17,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,4,NM Coulter-Nile,Feroz Shah Kotla,Nitin Menon,CK Nandan,YC Barde
1082609,2017,Hyderabad,2017/04/17,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,5,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,A Deshmukh,NJ Llong
1082606,2017,Mumbai,2017/04/16,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,N Rana,Wankhede Stadium,A Nand Kishore,S Ravi,VK Sharma
1082607,2017,Bangalore,2017/04/16,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,normal,0,Rising Pune Supergiant,27,0,BA Stokes,M Chinnaswamy Stadium,KN Ananthapadmanabhan,C Shamshuddin,AK Chaudhary
1082605,2017,Delhi,2017/04/15,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,normal,0,Delhi Daredevils,51,0,CJ Anderson,Feroz Shah Kotla,YC Barde,Nitin Menon,CK Nandan
1082604,2017,Kolkata,2017/04/15,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,17,0,RV Uthappa,Eden Gardens,AY Dandekar,NJ Llong,A Deshmukh
1082603,2017,Rajkot,2017/04/14,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,normal,0,Gujarat Lions,0,7,AJ Tye,Saurashtra Cricket Association Stadium,A Nand Kishore,S Ravi,VK Sharma
1082602,2017,Bangalore,2017/04/14,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,KA Pollard,M Chinnaswamy Stadium,KN Ananthapadmanabhan,AK Chaudhary,C Shamshuddin
1082601,2017,Kolkata,2017/04/13,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,SP Narine,Eden Gardens,A Deshmukh,NJ Llong,AY Dandekar
1082600,2017,Mumbai,2017/04/12,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,JJ Bumrah,Wankhede Stadium,Nitin Menon,CK Nandan,YC Barde
1082599,2017,Pune,2017/04/11,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,field,normal,0,Delhi Daredevils,97,0,SV Samson,Maharashtra Cricket Association Stadium,AY Dandekar,S Ravi,A Nand Kishore
1082598,2017,Indore,2017/04/10,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Kings XI Punjab,0,8,AR Patel,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,KN Ananthapadmanabhan
1082597,2017,Mumbai,2017/04/09,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,N Rana,Wankhede Stadium,Nitin Menon,CK Nandan,YC Barde
1082596,2017,Hyderabad,2017/04/09,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",A Deshmukh,NJ Llong,AY Dandekar
1082595,2017,Bengaluru,2017/04/08,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,15,0,KM Jadhav,M.Chinnaswamy Stadium,S Ravi,VK Sharma,A Nand Kishore
1082594,2017,Indore,2017/04/08,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,GJ Maxwell,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,KN Ananthapadmanabhan
1082593,2017,Rajkot,2017/04/07,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,10,CA Lynn,Saurashtra Cricket Association Stadium,Nitin Menon,CK Nandan,YC Barde
1082592,2017,Pune,2017/04/06,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,7,SPD Smith,Maharashtra Cricket Association Stadium,A Nand Kishore,S Ravi,VK Sharma
1082591,2017,Hyderabad,2017/04/05,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,35,0,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,NJ Llong,A Deshmukh
981019,2016,Bangalore,2016/05/29,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,8,0,BCJ Cutting,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,AK Chaudhary
981017,2016,Delhi,2016/05/27,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,4,DA Warner,Feroz Shah Kotla,M Erasmus,CK Nandan,C Shamshuddin
981015,2016,Delhi,2016/05/25,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,22,0,MC Henriques,Feroz Shah Kotla,M Erasmus,C Shamshuddin,CK Nandan
981013,2016,Bangalore,2016/05/24,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,AB de Villiers,M Chinnaswamy Stadium,AK Chaudhary,HDPK Dharmasena,BNJ Oxenford
981009,2016,Kolkata,2016/05/22,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,22,0,YK Pathan,Eden Gardens,KN Ananthapadmanabhan,M Erasmus,K Bharatan
981011,2016,Raipur,2016/05/22,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,V Kohli,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford,VK Sharma
981007,2016,Kanpur,2016/05/21,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,SK Raina,Green Park,AK Chaudhary,CK Nandan,AY Dandekar
981005,2016,Visakhapatnam,2016/05/21,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Rising Pune Supergiants,0,4,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,HDPK Dharmasena,Nitin Menon,C Shamshuddin
981003,2016,Raipur,2016/05/20,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,KK Nair,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford,VK Sharma
981001,2016,Kanpur,2016/05/19,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,DR Smith,Green Park,AK Chaudhary,CK Nandan,AY Dandekar
980999,2016,Bangalore,2016/05/18,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,D/L,1,Royal Challengers Bangalore,82,0,V Kohli,M Chinnaswamy Stadium,KN Ananthapadmanabhan,M Erasmus,K Bharatan
980997,2016,Visakhapatnam,2016/05/17,Rising Pune Supergiants,Delhi Daredevils,Rising Pune Supergiants,field,D/L,1,Rising Pune Supergiants,19,0,AB Dinda,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Nitin Menon,C Shamshuddin,HDPK Dharmasena
980995,2016,Kolkata,2016/05/16,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,V Kohli,Eden Gardens,CB Gaffaney,A Nand Kishore,BNJ Oxenford
980993,2016,Visakhapatnam,2016/05/15,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,80,0,KH Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Nitin Menon,CK Nandan,AK Chaudhary
980991,2016,Chandigarh,2016/05/15,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Sunrisers Hyderabad,0,7,HM Amla,"Punjab Cricket Association IS Bindra Stadium, Mohali",KN Ananthapadmanabhan,M Erasmus,K Bharatan
980987,2016,Bangalore,2016/05/14,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,144,0,AB de Villiers,M Chinnaswamy Stadium,AY Dandekar,VK Sharma,C Shamshuddin
980989,2016,Kolkata,2016/05/14,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,bat,D/L,1,Kolkata Knight Riders,0,8,YK Pathan,Eden Gardens,A Nand Kishore,BNJ Oxenford,CB Gaffaney
980985,2016,Visakhapatnam,2016/05/13,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Kings XI Punjab,0,7,MP Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,HDPK Dharmasena,CK Nandan,AK Chaudhary
980983,2016,Hyderabad,2016/05/12,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,CH Morris,"Rajiv Gandhi International Stadium, Uppal",K Bharatan,M Erasmus,KN Ananthapadmanabhan
980981,2016,Bangalore,2016/05/11,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KH Pandya,M Chinnaswamy Stadium,AY Dandekar,C Shamshuddin,RJ Tucker
980979,2016,Visakhapatnam,2016/05/10,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,4,0,A Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,CB Gaffaney,VK Sharma,BNJ Oxenford
980977,2016,Chandigarh,2016/05/09,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,1,0,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",AK Chaudhary,HDPK Dharmasena,CK Nandan
