EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
70300,Shooting Permit,08/27/2012 07:00:00 AM,08/27/2012 09:00:00 PM,08/23/2012 09:49:23 AM,"Mayor's Office of Film, Theatre & Broadcasting","22ND STREET between QUEENS PLAZA SOUTH and 43RD STREET,  43RD AVE between 22ND STREET and 21ST STREET",Queens,2,108,Television,Episodic series,United States of America,11101
189125,Shooting Permit,11/20/2014 09:00:00 AM,11/20/2014 09:00:00 PM,11/13/2014 03:45:03 PM,"Mayor's Office of Film, Theatre & Broadcasting","MERCER STREET between BROOME STREET and GRAND STREET,  BROOME STREET between BROADWAY and MERCER STREET",Manhattan,2,1,Still Photography,Not Applicable,United States of America,10013
49950,Shooting Permit,03/21/2012 07:00:00 AM,03/21/2012 09:00:00 PM,03/15/2012 06:16:58 PM,"Mayor's Office of Film, Theatre & Broadcasting","CENTER STREET between ST PATRICK'S PLACE and MCKINLEY AVENUE,  ST PATRICK'S PLACE between RICHMOND ROAD and CENTER STREET,  ST PATRICK'S PLACE between CENTER STREET and WEST CEDARVIEW AVENUE",Staten Island,3,122,Television,Cable-episodic,United States of America,10306
52043,Shooting Permit,04/05/2012 06:00:00 PM,04/06/2012 08:00:00 AM,03/31/2012 07:56:00 PM,"Mayor's Office of Film, Theatre & Broadcasting","NASSAU AVENUE between NORTH   14 STREET and DOBBIN STREET,  BANKER STREET between NASSAU AVENUE and NORTH   15 STREET,  NORTH   15 STREET between NASSAU AVENUE and BANKER STREET,  DOBBIN STREET between NASSAU AVENUE and NORMAN AVENUE",Brooklyn,1,94,Film,Not Applicable,United States of America,11222
446273,Shooting Permit,10/23/2018 05:00:00 AM,10/23/2018 08:00:00 PM,10/17/2018 03:01:54 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   24 STREET between 6 AVENUE and 7 AVENUE,Manhattan,4,13,WEB,Not Applicable,United States of America,10011
245004,Shooting Permit,09/16/2015 06:00:00 AM,09/16/2015 08:00:00 PM,09/11/2015 04:44:29 PM,"Mayor's Office of Film, Theatre & Broadcasting",46 ROAD between VERNON BOULEVARD and 5 STREET,Queens,2,108,Commercial,Commercial,United States of America,11101
145397,Shooting Permit,03/22/2014 02:00:00 AM,03/22/2014 05:00:00 PM,03/10/2014 10:28:48 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   16 STREET between 9 AVENUE and 10 AVENUE,Manhattan,4,10,Television,Reality,United States of America,10011
208758,Shooting Permit,03/21/2015 06:00:00 AM,03/21/2015 09:00:00 PM,03/18/2015 10:35:36 AM,"Mayor's Office of Film, Theatre & Broadcasting","UNION SQUARE EAST between EAST   16 STREET and E 18 ST,  IRVING PLACE between EAST   14 STREET and EAST   18 STREET,  IRVING PLACE between EAST   15 STREET and EAST   16 STREET,  EAST   16 STREET between UNION SQUARE EAST and IRVING PLACE,  EAST   15 STREET between UNION SQUARE EAST and IRVING PLACE,  EAST   15 STREET between UNION SQUARE EAST and IRVING PLACE,  UNION SQUARE EAST between EAST   15 STREET and EAST   16 STREET,  EAST   17 STREET between PARK AVENUE SOUTH and IRVING PLACE",Manhattan,"5, 6",13,Television,Pilot,United States of America,10003
142744,Shooting Permit,03/04/2014 07:00:00 AM,03/04/2014 06:00:00 PM,02/20/2014 12:30:49 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   24 STREET between 5 AVENUE and 6 AVENUE,Manhattan,5,13,Television,Syndication/First Run,United States of America,10010
87951,Shooting Permit,02/27/2013 10:00:00 AM,02/28/2013 02:30:00 AM,02/22/2013 08:26:28 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   18 STREET between 9 AVENUE and 10 AVENUE,  WEST   17 STREET between 9 AVENUE and 10 AVENUE,  9 AVENUE between WEST   19 STREET and WEST   16 STREET,  WEST   19 STREET between 9 AVENUE and 10 AVENUE",Manhattan,4,10,Television,Cable-episodic,United States of America,10011
446688,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 07:00:00 PM,10/20/2018 08:05:43 AM,"Mayor's Office of Film, Theatre & Broadcasting",AMSTERDAM AVENUE between WEST   88 STREET and WEST   87 STREET,Manhattan,7,"20, 24",Still Photography,Not Applicable,United States of America,"10023, 10024"
160378,Rigging Permit,05/21/2014 07:00:00 AM,05/21/2014 07:00:00 PM,05/19/2014 11:13:32 AM,"Mayor's Office of Film, Theatre & Broadcasting",DEGRAW STREET between BOND STREET and GOWANUS CANAL SHORELINE,Brooklyn,6,76,Television,Episodic series,United States of America,11217
72300,Shooting Permit,09/25/2012 07:00:00 AM,09/25/2012 09:00:00 PM,09/14/2012 11:49:15 AM,"Mayor's Office of Film, Theatre & Broadcasting","43RD AVE between 22ND STREET and 21ST STREET,  22ND STREET between 43RD AVE and QUEENS PLAZA SOUTH",Queens,2,108,Television,Episodic series,United States of America,11101
89310,Shooting Permit,03/14/2013 07:00:00 AM,03/14/2013 07:00:00 PM,03/05/2013 05:07:10 PM,"Mayor's Office of Film, Theatre & Broadcasting","12 AVENUE between WEST  134 STREET and WEST  135 STREET,  12 AVENUE between WEST  134 STREET and WEST  135 STREET",Manhattan,9,30,Student,Student Film,United States of America,10027
102218,Shooting Permit,05/19/2013 05:00:00 AM,05/19/2013 09:00:00 PM,05/15/2013 02:06:07 PM,"Mayor's Office of Film, Theatre & Broadcasting","MADISON AVENUE between EAST   23 STREET and EAST   34 STREET,  PARK AVENUE SOUTH between EAST   23 STREET and EAST   28 STREET,  IRVING PLACE between EAST   16 STREET and EAST   17 STREET,  EAST   16 STREET between IRVING PLACE and 3 AVENUE,  EAST   24 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  EAST   25 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  EAST   26 STREET between FIFTH AVENUE and PARK AVENUE SOUTH,  EAST   27 STREET between FIFTH AVENUE and PARK AVENUE SOUTH,  EAST   28 STREET between 5 AVENUE and PARK AVENUE SOUTH,  EAST   29 STREET between 5 AVENUE and MADISON AVENUE,  EAST   29 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  EAST   30 STREET between 5 AVENUE and PARK AVENUE SOUTH,  EAST   31 STREET between 5 AVENUE and PARK AVENUE SOUTH,  EAST   32 STREET between 5 AVENUE and PARK AVENUE SOUTH,  EAST   33 STREET between 5 AVENUE and MADISON AVENUE,  EAST   33 STREET between MADISON AVENUE and PARK AVENUE",Manhattan,"5, 6","13, 14",Film,Feature,United States of America,"10003, 10010, 10016"
248942,Shooting Permit,10/19/2015 07:00:00 AM,10/19/2015 09:00:00 PM,10/12/2015 03:03:25 PM,"Mayor's Office of Film, Theatre & Broadcasting","MANHATTAN AVENUE between DUPONT STREET and GREEN STREET,  PROVOST STREET between PAIDGE AVENUE and JAVA STREET,  PAIDGE AVENUE between MCGUINNESS BOULEVARD and PROVOST STREET,  MANHATTAN AVENUE between JAVA STREET and KENT STREET,  KENT STREET between FRANKLIN STREET and MANHATTAN AVENUE,  LEONARD STREET between GREENPOINT AVENUE and CALYER STREET,  EAGLE STREET between MANHATTAN AVENUE and MCGUINNESS BOULEVARD",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
146447,Shooting Permit,03/17/2014 09:00:00 AM,03/17/2014 11:59:00 PM,03/13/2014 09:55:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","WATER STREET between OLD DOCK STREET and OLD FULTON STREET,  MAIN STREET between PLYMOUTH STREET and FRONT STREET,  FRONT STREET between MAIN STREET and OLD FULTON STREET",Brooklyn,2,84,Television,Episodic series,United States of America,11201
56115,Shooting Permit,05/11/2012 12:01:00 AM,05/11/2012 11:59:00 PM,05/01/2012 01:35:53 PM,"Mayor's Office of Film, Theatre & Broadcasting","7 AVENUE between WEST   31 STREET and WEST   33 STREET,  WEST   33 STREET between 7 AVENUE and 8 AVENUE",Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
109440,Shooting Permit,06/23/2013 03:00:00 AM,06/23/2013 01:00:00 PM,06/20/2013 04:21:51 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,Morning Show,United States of America,10036
119403,Shooting Permit,08/28/2013 07:00:00 AM,08/28/2013 11:59:00 PM,08/26/2013 01:07:37 PM,"Mayor's Office of Film, Theatre & Broadcasting","AUSTIN STREET between 70 ROAD and ASCAN AVENUE,  GREENWAY NORTH between 75 ROAD and 78 AVENUE",Queens,6,112,Television,Episodic series,United States of America,11375
446444,Shooting Permit,10/23/2018 08:00:00 AM,10/23/2018 11:00:00 PM,10/18/2018 02:40:35 PM,"Mayor's Office of Film, Theatre & Broadcasting","82 AVENUE between 126 STREET and 132 STREET,  QUEENS BOULEVARD between 83 AVENUE and MAIN STREET,  4 AVENUE between WHITESTONE EXPRESSWAY SVC RD E and 147 STREET,  3 AVENUE between 147 STREET and PARSONS BOULEVARD,  WHITESTONE EXPY SERVICE ROAD E between 3 AVE and 6 AVE",Queens,"7, 9","102, 107, 109",Television,Cable-episodic,United States of America,"11357, 11415"
446745,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 10:00:00 PM,10/22/2018 10:27:54 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   12 STREET between 3 AVENUE and 4 AVENUE,  4 AVENUE between EAST   12 STREET and EAST   13 STREET,  4 AVENUE between EAST   10 STREET and EAST   13 STREET,  3 AVENUE between EAST   11 STREET and EAST   13 STREET",Manhattan,"2, 3",9,Television,Episodic series,United States of America,10003
237616,Shooting Permit,07/30/2015 07:00:00 AM,07/30/2015 11:00:00 PM,07/27/2015 03:10:32 PM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
55506,Theater Load in and Load Outs,05/01/2012 11:00:00 AM,05/01/2012 11:00:00 PM,04/26/2012 03:02:16 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   51 STREET between 5 AVENUE and 6 AVENUE,Manhattan,5,18,Theater,Theater,United States of America,"10019, 10020"
182657,Shooting Permit,09/30/2014 08:00:00 AM,09/30/2014 11:59:00 PM,09/24/2014 10:51:50 AM,"Mayor's Office of Film, Theatre & Broadcasting","82 AVENUE between 126 STREET and 132 STREET,  QUEENS BLVD between 80 ROAD and 82 AVENUE,  QUEENS BOULEVARD between 80 ROAD and VAN WYCK EXPRESSWAY",Queens,9,102,Television,Made for TV/mini-series,United States of America,"11415, 11435"
446515,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 10:00:00 PM,10/18/2018 09:29:49 PM,"Mayor's Office of Film, Theatre & Broadcasting","WATER STREET between OLD FULTON STREET and DOCK STREET,  WATER STREET between DOCK STREET and MAIN STREET,  DOCK STREET between WATER STREET and FRONT STREET,  FRONT STREET between MAIN STREET and YORK STREET,  YORK STREET between FRONT STREET and WASHINGTON STREET",Brooklyn,2,84,Television,Episodic series,United States of America,11201
87052,Shooting Permit,02/21/2013 08:30:00 AM,02/21/2013 11:00:00 PM,02/14/2013 02:49:16 PM,"Mayor's Office of Film, Theatre & Broadcasting","CHURCH STREET between PARK AVENUE and PORT RICHMOND AVENUE,  Port Richmond Ave between Richmond Terrace and Ann St,  GROVE AVENUE between PORT RICHMOND AVENUE and MAPLE AVENUE,  GROVE AVENUE between PORT RICHMOND AVENUE and MAPLE AVENUE,  MAPLE AVENUE between GROVE AVENUE and RICHMOND TERRACE,  MAPLE AVENUE between GROVE AVENUE and RICHMOND TERRACE",Staten Island,1,120,Television,Cable-episodic,United States of America,10302
212666,Shooting Permit,04/08/2015 07:00:00 AM,04/08/2015 07:00:00 PM,04/06/2015 10:38:09 PM,"Mayor's Office of Film, Theatre & Broadcasting",GRANDVIEW AVE. between HIMROD STREET and AMORY COURT,Queens,5,104,Film,Feature,United States of America,11385
55942,Shooting Permit,05/07/2012 07:00:00 AM,05/07/2012 08:00:00 PM,04/30/2012 02:17:09 PM,"Mayor's Office of Film, Theatre & Broadcasting",CRANBERRY STREET between WILLOW STREET and HICKS STREET,Brooklyn,2,84,Student,Student Film,United States of America,11201
446337,Shooting Permit,10/23/2018 06:30:00 AM,10/23/2018 09:00:00 PM,10/17/2018 08:46:46 PM,"Mayor's Office of Film, Theatre & Broadcasting","COVERT STREET between WYCKOFF AVENUE and IRVING AVENUE,  IRVING AVENUE between COVERT STREET and ELDERT STREET",Queens,"4, 5","104, 83",Television,Episodic series,United States of America,"11237, 11385"
255251,Shooting Permit,11/28/2015 06:00:00 AM,11/28/2015 11:59:00 PM,11/19/2015 01:14:11 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   57 STREET between 7 AVENUE and 6 AVENUE,  6 AVENUE between WEST   56 STREET and WEST   57 STREET",Manhattan,5,18,Theater,Theater,United States of America,10019
193947,Shooting Permit,12/14/2014 06:00:00 AM,12/14/2014 08:00:00 PM,12/11/2014 11:33:38 AM,"Mayor's Office of Film, Theatre & Broadcasting","MERCER STREET between GRAND STREET and HOWARD STREET,  GRAND STREET between GREENE STREET and BROADWAY",Manhattan,2,1,Commercial,Commercial,United States of America,10013
120181,Shooting Permit,09/04/2013 05:00:00 PM,09/05/2013 07:00:00 AM,08/30/2013 02:25:55 PM,"Mayor's Office of Film, Theatre & Broadcasting","CORBIN AVENUE between NAHANT STREET and KENNINGTON STREET,  NAHANT STREET between CORBIN AVENUE and GREAVES AVENUE",Staten Island,3,122,Film,Feature,United States of America,10308
446292,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 11:00:00 PM,10/17/2018 03:31:16 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   44 STREET between 9 AVENUE and 10 AVENUE,  WEST   45 STREET between 9 AVENUE and 10 AVENUE,  WEST   46 STREET between 9 AVENUE and 10 AVENUE,  9 AVENUE between WEST   45 STREET and WEST   46 STREET,  WEST   45 STREET between 9 AVENUE and 10 AVENUE",Manhattan,4,18,Television,Episodic series,United States of America,10036
446214,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 08:00:00 PM,10/17/2018 12:19:54 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   25 STREET between 6 AVENUE and 7 AVENUE,  CHRISTOPHER STREET between WASHINGTON STREET and GREENWICH STREET",Manhattan,"2, 4","13, 6",Commercial,Promo,United States of America,"10001, 10014"
73041,Shooting Permit,09/26/2012 08:00:00 PM,09/27/2012 08:00:00 AM,09/21/2012 05:24:31 PM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   60 STREET between 3 AVENUE and LEXINGTON AVENUE,Manhattan,8,19,WEB,Not Applicable,United States of America,10022
78420,Rigging Permit,11/28/2012 07:00:00 AM,11/28/2012 08:00:00 PM,11/21/2012 10:57:40 AM,"Mayor's Office of Film, Theatre & Broadcasting",BROADWAY between WEST  176 STREET and WEST  175 STREET,Manhattan,12,33,Television,Episodic series,United States of America,10033
48802,Shooting Permit,03/12/2012 11:00:00 AM,03/12/2012 10:00:00 PM,03/07/2012 02:44:32 PM,"Mayor's Office of Film, Theatre & Broadcasting","BRIDGE STREET between PLYMOUTH STREET and JOHN STREET,  JOHN STREET between BRIDGE STREET and JAY STREET,  PLYMOUTH STREET between BRIDGE STREET and JAY STREET,  BRIDGE STREET between WATER STREET and FRONT STREET",Brooklyn,2,84,Television,Cable-episodic,United States of America,11201
128406,Shooting Permit,11/13/2013 07:00:00 AM,11/13/2013 11:00:00 PM,11/05/2013 06:23:27 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   46 STREET between 6 AVENUE and 7 AVENUE,  WEST   45 STREET between 6 AVENUE and 7 AVENUE,  WEST   49 STREET between 6 AVENUE and 7 AVENUE",Manhattan,5,"14, 18",Television,Episodic series,United States of America,"10019, 10036"
168588,Shooting Permit,06/28/2014 06:00:00 AM,06/28/2014 11:00:00 PM,06/26/2014 04:30:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",5 AVENUE between EAST   18 STREET and EAST   19 STREET,Manhattan,5,13,Film,Feature,United States of America,"10003, 10011"
118023,Shooting Permit,08/20/2013 07:00:00 AM,08/20/2013 10:00:00 PM,08/15/2013 01:48:15 PM,"Mayor's Office of Film, Theatre & Broadcasting","JEWEL STREET between CALYER STREET and MESEROLE AVENUE,  CALYER STREET between DIAMOND STREET and JEWEL STREET,  DIAMOND STREET between CALYER STREET and MESEROLE AVENUE,  MESEROLE AVENUE between HUMBOLDT STREET and MOULTRIE STREET,  HUMBOLDT STREET between MESEROLE AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
446773,Shooting Permit,10/23/2018 06:00:00 AM,10/23/2018 10:00:00 PM,10/22/2018 11:17:02 AM,"Mayor's Office of Film, Theatre & Broadcasting","WASHINGTON PLACE between 6 AVENUE and BARROW STREET,  WEST    4 STREET between GROVE STREET and BARROW STREET,  WEST    4 STREET between BARROW STREET and 6 AVENUE,  BARROW STREET between 7 AVENUE SOUTH and WEST    4 STREET,  7 AVENUE SOUTH between CHRISTOPHER STREET and MORTON STREET",Manhattan,"2, 4","10, 6",Television,Episodic series,United States of America,"10011, 10014"
121078,Shooting Permit,09/12/2013 06:00:00 AM,09/12/2013 09:00:00 PM,09/06/2013 01:30:42 PM,"Mayor's Office of Film, Theatre & Broadcasting","CENTER BOULEVARD between 47 ROAD and 47 AVENUE,  47 ROAD between CENTER BOULEVARD and 5 STREET,  5 STREET between 47 ROAD and 47 AVENUE,  METROPOLITAN AVENUE between GRAHAM AVENUE and HUMBOLDT STREET,  HUMBOLDT STREET between METROPOLITAN AVENUE and CONSELYEA STREET",Queens,"1, 2","108, 90, 94",Commercial,Commercial,United States of America,"11101, 11109, 11211"
126273,Shooting Permit,10/20/2013 12:00:00 AM,10/20/2013 07:00:00 PM,10/18/2013 09:06:03 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   57 STREET between 1 AVENUE and 2 AVENUE,  EAST   39 STREET between PARK AVENUE and LEX AVENUE",Manhattan,"2, 5, 6, 8","108, 114, 14, 17, 18, 19",Commercial,Commercial,United States of America,"10016, 10017, 10022, 10044, 10065, 11101"
63211,Shooting Permit,06/23/2012 07:00:00 AM,06/23/2012 10:00:00 PM,06/21/2012 11:20:09 AM,"Mayor's Office of Film, Theatre & Broadcasting",GRAND AVENUE between GATES AVENUE and PUTNAM AVENUE,Brooklyn,2,88,Still Photography,Not Applicable,United States of America,11238
54725,Shooting Permit,04/26/2012 07:00:00 AM,04/26/2012 05:00:00 PM,04/20/2012 03:57:40 PM,"Mayor's Office of Film, Theatre & Broadcasting",AVENUE A between EAST   12 STREET and EAST   13 STREET,Manhattan,3,9,WEB,Not Applicable,United States of America,10009
446410,Shooting Permit,10/23/2018 07:00:00 AM,10/23/2018 09:00:00 PM,10/18/2018 12:48:39 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST    4 STREET between CATON AVENUE and FORT HAMILTON PARKWAY,  FORT HAMILTON PARKWAY between MCDONALD AVENUE and EAST    3 STREET,  EAST    3 STREET between GREENWOOD AVENUE and FORT HAMILTON PARKWAY,  EAST    2 STREET between GREENWOOD AVENUE and FORT HAMILTON PARKWAY,  MCDONALD AVENUE between GREENWOOD AVENUE and FT HAMILTON PARKWAY,  EAST    5 STREET between GREENWOOD AVENUE and FT HAMILTON PARKWAY",Brooklyn,7,72,Television,Episodic series,United States of America,11218
443049,Theater Load in and Load Outs,10/23/2018 12:01:00 AM,10/24/2018 06:00:00 AM,09/24/2018 10:27:43 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   56 STREET between 11 AVENUE and 12 AVENUE,Manhattan,4,18,Theater,Theater,United States of America,10019
170066,Shooting Permit,07/10/2014 04:00:00 PM,07/11/2014 07:00:00 AM,07/07/2014 11:03:34 AM,"Mayor's Office of Film, Theatre & Broadcasting","GRAND AVENUE between REMSEN PLACE and 55 DRIVE,  HAMILTON PLACE between 55 DRIVE and GRAND AVENUE,  PERRY AVENUE between HAMILTON PLACE and 55 DRIVE,  66 STREET between 58 AVENUE and GRAND AVENUE,  66 STREET between PERRY AVENUE and HAMILTON PLACE,  58 ROAD between BROWN PLACE and 69 STREET,  BROWN PLACE between 55 DRIVE and CALDWELL AVENUE,  58TH AVENUE between GRAND AVENUE and BROWN PLACE,  69 STREET between 58 ROAD and CALDWELL AVENUE",Queens,5,104,Television,Episodic series,United States of America,11378
