ID,CATEGORY
176502,b
112508,b
27319,e
46109,e
41415,b
166271,b
385107,t
80275,b
363313,e
260565,t
373819,e
363374,e
81612,t
193283,t
417173,m
384239,t
296677,e
241390,b
86622,e
126784,e
340698,b
47627,b
72384,e
202460,e
198965,e
326645,e
126076,t
106833,e
35449,b
46922,b
197317,t
43806,b
151709,t
380154,t
49902,m
102884,t
87859,e
370341,e
419532,t
380690,t
53672,e
351068,e
86029,e
43125,e
67720,e
76764,b
333655,e
273453,t
41596,b
335631,t
192190,b
34158,m
117112,b
421222,e
62049,t
373952,e
232512,e
107660,m
383305,e
162069,e
334517,b
159814,b
309934,e
353838,b
47704,t
396164,e
186495,t
388997,e
20797,b
388710,t
134260,e
402352,t
76525,b
396835,e
1432,t
350919,e
196439,b
241053,b
157136,e
389570,e
290300,b
166325,b
208194,b
143891,e
12292,m
52078,t
419243,t
114397,e
101108,b
233139,e
217372,t
368781,e
350034,t
262614,m
290418,b
112033,b
118313,e
276906,b
170019,e
334799,e
39824,e
401774,t
120045,e
148887,m
107111,e
349964,t
57937,t
47882,b
416106,e
193997,t
273015,t
5473,t
409007,e
3579,e
4307,b
318253,t
2326,e
153732,t
386410,e
320142,e
14578,e
189394,t
21855,t
38680,t
395031,t
150236,t
72301,e
258193,e
212506,b
211105,e
58155,e
267051,b
39267,t
251540,e
205400,t
293482,m
56332,b
19901,e
364304,b
417298,m
210496,e
355122,e
343125,e
194816,e
419726,t
361982,t
32198,e
186205,t
204716,b
93616,b
336205,t
358890,e
355545,e
191312,m
292629,e
45339,t
362831,b
351490,e
107546,b
81569,t
344992,t
86429,e
187832,m
32637,e
288377,b
214403,t
363535,e
332784,e
226111,b
350126,b
150909,e
260259,t
218746,e
10604,e
17194,t
206946,e
234018,m
297310,b
80284,b
302479,b
50636,b
188167,b
346095,e
45991,e
352114,e
57396,t
145283,t
79907,t
229844,m
303665,e
197825,t
80209,b
116600,b
63218,e
314093,e
183384,e
384035,t
115568,e
324376,t
367440,b
146355,e
189928,e
218291,e
52317,t
412110,b
128815,b
275587,m
359326,m
65022,t
182627,e
56208,b
111872,b
404374,e
2191,e
210186,e
306470,b
366513,e
187935,t
250406,b
254418,e
161472,e
172517,t
148223,e
151633,e
132126,b
231797,t
230427,b
42897,t
213290,b
318372,t
258206,e
250860,e
150302,t
231946,t
159042,b
335736,t
390768,b
265994,e
65345,e
238205,b
209671,t
220761,t
301020,m
151482,e
126152,t
330549,b
278143,t
328677,e
309473,t
15441,m
83217,m
178983,e
73474,b
26455,e
186096,b
64864,t
96682,b
252708,b
73963,t
271837,e
145365,b
158050,e
165120,t
409465,m
15450,m
256590,t
188375,b
123206,e
13664,e
205428,t
324607,e
357038,b
334924,b
40145,e
333903,m
316253,t
108062,t
131379,e
252526,b
41734,b
397658,m
312034,t
1459,t
349533,b
227523,e
28783,b
348274,b
306656,t
124539,b
255796,e
371739,b
318289,t
94958,m
228645,e
86642,e
51432,b
277749,t
303793,e
243119,e
56394,b
232453,e
92699,t
17338,t
391297,b
200481,b
384216,t
352552,e
107171,e
299952,e
167975,t
167994,t
193174,t
91359,b
276069,b
12682,b
183760,m
212118,e
319027,t
246003,b
206569,e
268796,t
84120,b
65455,e
51868,b
298225,t
299352,b
238637,b
195932,b
356660,b
151696,e
246108,t
29946,b
89471,e
250437,b
418483,b
1046,t
55058,e
412595,b
51604,t
381475,e
144415,e
31397,t
121983,t
112661,b
269483,t
379729,e
313907,e
148521,e
421767,e
271162,e
116530,t
150680,e
281511,m
312704,t
97321,t
84872,t
202223,e
314836,b
363402,e
303012,t
299566,e
347760,m
96229,b
54263,e
142408,e
420972,e
3066,e
385102,t
188605,b
226195,b
233461,e
302690,b
258943,e
405314,b
186474,t
231921,t
366025,e
71129,b
40376,e
343667,m
253495,b
159420,b
297530,b
140414,e
257646,e
165514,b
130960,e
422475,b
312063,t
84333,b
35744,t
324569,e
381917,e
8936,b
397266,e
162444,e
323657,t
346663,e
28227,b
70027,m
167180,t
146041,e
288882,t
348871,b
292560,e
318329,t
122649,t
111930,b
329632,e
10962,e
381012,e
245749,b
28215,m
99074,e
145517,e
135207,e
413391,t
50882,b
343615,m
104139,e
318579,t
28514,b
402567,t
362433,e
144804,b
162357,b
234490,b
147863,e
272403,m
337054,e
180693,b
153983,e
276200,b
309617,b
414826,e
264158,t
399108,b
15653,m
35577,t
68670,t
139591,e
20961,b
22812,e
80335,b
241198,b
190656,e
59464,m
398759,b
395637,e
213941,t
183501,e
212491,b
285185,e
171264,b
41010,m
95883,b
310950,b
268172,b
287275,e
371802,b
338583,m
7866,m
396813,e
40383,e
70100,m
17848,t
198829,e
97533,t
90179,m
321997,m
145827,e
370229,e
199792,m
57528,t
189155,t
177161,t
193837,t
282852,b
94208,t
186771,t
50611,b
373443,e
143266,t
171001,b
44113,b
287672,e
16519,t
387495,b
128633,b
350650,t
311414,b
392367,t
89981,e
307347,t
285797,m
313611,e
231528,t
152478,b
291676,t
13631,t
184616,t
47417,b
250468,t
308029,b
157888,e
392094,t
107007,e
268607,t
313467,e
318823,t
364546,b
212891,b
2939,e
123046,e
421774,e
276552,t
303768,e
232643,e
270878,t
274552,e
101559,b
302884,t
92891,t
59274,e
366765,m
145930,e
384822,t
194508,e
8011,m
12329,m
347669,e
221057,e
156849,t
190927,e
213154,b
257773,e
229402,e
339740,t
330620,t
264399,t
362517,e
20796,b
296251,e
236020,e
215937,e
317210,b
244888,m
219243,m
333107,e
281296,m
411937,e
232657,e
5817,t
155393,m
229288,e
248429,t
96948,t
329484,e
416105,e
125337,b
276762,b
173844,b
265038,e
267723,b
72744,e
318375,t
225532,b
416417,e
304847,m
100424,m
80720,b
415344,e
327787,t
78927,e
352265,e
80378,b
389138,e
412491,b
97945,t
35966,t
158565,m
157164,e
270859,e
300602,e
395943,e
372156,t
275534,m
61694,t
130861,e
165924,b
37014,e
415362,e
237811,b
222133,e
12956,b
65891,m
98431,e
28403,m
413462,t
115259,e
285442,e
314784,b
26753,e
109919,t
410589,b
25216,b
33160,e
286581,t
354571,e
93754,e
318276,t
114168,e
179073,e
131584,m
210293,e
5726,b
294612,b
328326,t
82030,e
308292,b
320659,e
101167,b
14269,t
240885,b
374991,b
398960,b
347170,e
140583,e
2564,e
163071,m
1644,t
260107,t
62278,e
129211,t
90803,b
76154,m
400896,b
270013,e
380130,t
149649,b
122851,t
363917,e
21492,e
228603,e
20732,t
375367,e
195484,e
180080,m
411732,e
108173,t
228393,e
353657,b
394465,b
76516,b
349396,b
275992,b
185635,b
57672,t
48749,t
393785,b
100626,t
35174,b
109543,b
407611,t
176681,e
337093,e
412075,e
72476,b
156840,t
348334,b
322950,b
224453,t
237507,m
359880,b
364735,t
353154,b
160005,t
174838,t
244083,e
22216,t
338046,e
228562,e
102589,t
137322,t
281408,m
49318,e
295231,t
324876,e
233036,e
378166,t
148086,e
343279,e
359212,m
94406,e
230324,b
314648,m
44958,t
146072,e
58050,t
12712,b
345694,t
40291,e
226620,t
131814,b
120353,m
206545,e
183684,e
106926,e
5198,b
287035,t
51599,e
219173,m
422822,m
3186,e
143993,t
236089,e
178825,e
371311,b
274249,e
95175,m
208431,t
198335,t
306277,b
323596,t
362184,t
38407,t
345058,t
3554,e
362701,m
289834,m
340968,b
177007,t
305582,b
175566,e
276708,b
54350,e
2166,t
252868,b
21224,t
402293,b
185611,b
51727,t
331400,t
244361,m
377709,b
15678,m
165199,e
104402,e
249921,t
277249,b
239482,t
146536,b
368509,t
200317,b
247045,e
138831,e
196125,b
196197,b
171371,b
151229,e
203002,e
241284,b
386444,b
370583,e
263272,b
62258,e
86743,e
106124,t
367543,b
164614,t
180424,b
364259,t
172109,t
579,b
276896,b
416748,e
51216,b
72319,e
256405,t
63433,m
148527,e
224211,t
286005,b
297097,b
367653,b
193352,t
198670,e
221869,e
332815,e
247528,e
181680,t
7552,e
392451,b
346855,e
316448,t
365017,t
97567,t
172464,b
398572,b
309489,t
375314,e
326887,b
282465,b
250604,t
23219,e
291359,t
32641,e
362600,e
223588,b
62011,t
203287,m
45759,e
264078,t
352330,e
349450,b
288509,b
27989,e
144506,m
322780,b
163959,b
240694,e
161749,e
241290,b
201273,t
167091,t
215358,e
288520,b
45896,e
149582,b
228478,e
70909,b
393169,e
280729,e
115033,e
211766,m
354426,e
51510,b
286460,t
41098,m
117189,b
24534,t
317376,b
341221,t
325250,e
290004,b
135652,e
396084,e
268852,b
143098,b
361066,e
273406,t
390844,b
3100,e
8839,b
15222,e
272251,m
38476,t
252361,m
280991,e
378543,t
100730,m
20113,e
290742,b
183940,m
254766,e
371413,b
193293,t
175758,e
160114,t
48563,t
121029,b
266558,t
129796,e
260318,t
144539,b
245057,t
117980,t
418799,b
15160,e
143956,e
27912,e
333779,m
176037,e
132280,b
144732,b
151200,e
265468,e
344520,b
36231,e
205868,e
202809,e
321080,e
261271,e
310629,b
357412,t
403834,e
193202,t
398440,b
172896,e
188277,b
132533,b
396090,e
388439,t
109339,e
295951,e
340365,t
336622,e
387710,b
300220,e
393000,t
368404,t
159512,e
379356,m
27177,e
178203,e
60985,b
267535,b
313807,e
297404,b
294850,b
55622,m
176588,b
369126,e
124894,b
127816,b
397468,e
201521,e
253915,t
885,b
100589,b
261648,e
154795,t
343050,e
50518,b
77105,b
315322,b
272577,b
210788,e
308007,b
308854,t
227717,e
120030,e
396560,e
97098,t
194639,e
79132,e
186172,t
187992,m
156939,t
350972,e
171324,b
167366,t
419945,t
370309,e
165575,b
208001,b
398092,b
6189,e
266405,m
156872,t
222786,e
250322,b
43728,b
298868,t
180041,m
64485,b
284477,e
105967,t
418644,b
136929,t
336384,t
46711,b
340897,b
253357,t
397952,m
213446,t
112735,b
93086,e
400523,m
387879,t
336220,t
82214,e
74391,b
48139,t
415338,e
286031,b
84839,t
231157,b
355437,e
34556,t
56484,b
384010,t
189501,t
86948,e
226220,b
167061,t
321732,m
35330,b
24666,b
377041,b
254471,e
13518,t
408587,e
23393,e
229387,e
381910,e
46078,e
374769,b
87617,b
231302,t
375200,e
264179,t
227988,e
64819,t
179555,m
57320,t
402834,e
142686,b
240429,e
200997,e
72551,e
220601,t
381611,e
87049,m
386280,e
180158,m
403557,e
210002,e
418989,t
18199,t
68611,e
163989,b
89273,e
412292,b
50805,b
402633,t
33224,e
25048,b
20956,b
357712,t
17726,t
109664,b
7021,e
353682,t
274351,e
242352,e
144739,b
206034,e
255280,b
264666,t
376338,e
145068,b
175498,e
278390,t
215120,e
15555,m
179580,m
129272,t
180777,t
149681,b
60509,b
135517,e
183652,e
214737,t
198125,t
189856,e
165058,e
336339,t
274823,e
228728,e
62600,e
232834,e
34388,m
227283,t
131015,e
215839,e
145957,e
249033,e
59246,e
231736,t
316451,t
303220,t
392540,b
253855,t
260345,t
173456,b
119979,e
22443,e
226773,t
152535,b
77796,t
349749,t
272494,b
421419,e
345994,t
392645,t
366827,m
161154,t
406737,t
165557,b
213179,b
337063,e
145477,e
115728,e
44132,b
133214,t
399473,t
104591,m
324954,e
179040,e
10284,t
26996,e
202176,e
162970,m
232883,e
355367,e
393447,b
193168,t
67002,t
334506,b
289798,m
202940,e
314002,e
88345,b
215415,e
45718,e
166404,t
124976,b
25359,b
304755,m
165286,e
234547,b
196640,b
182303,e
85636,e
161888,t
145291,t
210237,e
290380,b
174868,e
280958,e
415071,e
191960,t
53963,e
324118,t
406869,t
157067,e
385065,t
332752,e
107217,e
53895,e
268329,t
413043,b
306,b
310410,e
80110,b
355119,e
358941,e
922,b
21642,t
127579,t
280335,e
212712,b
40878,m
24305,b
312705,t
108328,t
204038,b
259172,b
243907,e
116576,b
276770,b
296343,e
56657,b
400023,t
113722,t
110750,e
382751,m
287085,t
172154,t
25550,t
310827,b
339593,b
125030,b
352454,e
409051,b
6574,e
225458,b
128622,b
67507,e
66537,t
154472,e
98048,t
253438,t
204806,b
130419,e
126616,e
134687,e
286368,t
164225,t
281154,e
268957,t
418559,b
321144,e
101173,b
101901,b
228307,e
71539,b
400161,t
167769,t
241419,b
347830,m
115717,e
120974,b
157809,e
73124,e
135600,e
107150,e
49576,e
374048,e
67325,e
374658,e
307945,b
422908,m
142178,e
284047,t
312040,t
242426,e
353133,b
140250,e
330618,t
89530,e
395044,t
68552,t
182484,e
54553,e
231144,b
157821,e
118365,e
81236,t
411183,e
380794,e
2359,e
419874,t
152066,t
311785,t
36579,e
196870,b
149473,b
245689,b
164243,t
40632,e
422537,m
11241,e
400343,m
155111,e
135865,m
115924,e
181227,b
332483,e
102498,t
183923,m
290025,b
259725,t
314104,e
354612,e
157447,e
351470,e
367294,b
35157,b
270446,e
203809,b
219616,b
588,b
422884,m
354581,e
385541,e
420437,e
113542,t
87741,b
153038,t
95832,b
120414,m
205154,t
190541,e
43894,b
96134,b
312982,e
31794,t
177027,t
359064,e
301122,t
320493,e
420166,e
309787,b
363130,t
380696,t
220874,t
64286,b
112129,b
62456,e
63685,m
397578,t
126328,e
364917,t
311524,t
15451,m
314374,m
277097,b
108788,e
159311,t
159371,b
41585,b
313539,e
234847,b
345462,t
312741,t
82960,e
152510,b
383528,e
203182,e
227068,b
119336,e
386700,m
165096,b
93508,e
363568,e
357505,t
417584,b
345211,t
89434,e
413830,t
81360,t
31834,t
92527,t
350870,e
34841,b
17142,b
164451,t
27330,e
369153,e
141152,m
25340,b
207144,m
230940,b
221781,e
402596,t
321525,e
377846,b
141781,t
48862,e
174762,t
1542,t
13067,b
228685,e
347041,e
276699,b
189605,t
410126,b
281259,m
270128,m
383022,m
341700,t
377337,b
200682,b
347409,e
266835,m
104023,e
170898,b
371205,b
181454,t
312487,t
280625,e
315290,b
253948,e
269355,t
357195,b
152324,b
89518,t
245404,b
165943,b
229155,e
39165,t
48360,t
153129,t
220280,t
8089,b
154105,e
168388,e
199677,m
305037,e
183303,e
286701,t
82747,e
294866,t
119824,e
27562,e
125024,b
283966,t
85248,t
293431,e
112034,b
129049,b
90566,b
132499,b
395746,e
271186,e
43166,e
137772,e
191447,b
187572,e
104259,e
328272,t
418174,b
298828,t
100595,m
339375,b
120010,e
131633,b
111456,e
309726,t
399001,b
146863,b
236253,e
273544,t
175814,e
399179,b
154187,e
213435,e
87550,b
249630,m
181352,b
154246,e
70140,m
16227,b
320849,e
91191,b
81532,b
401342,b
84366,t
278895,e
235941,t
412941,b
77200,b
346712,e
191801,b
237896,t
224099,b
60227,b
350023,t
75955,m
98916,e
384029,t
410705,b
259789,b
48247,t
233099,e
308951,t
42171,t
86134,e
155741,b
328241,t
169328,e
367018,b
284202,t
192420,b
275252,e
209424,t
171350,b
145442,t
278442,t
236180,e
128201,b
126061,t
363413,e
218689,e
81940,e
95400,b
177835,e
300824,e
401170,b
370270,t
150472,t
372356,t
241684,t
328190,t
177240,t
369366,e
268956,t
255765,b
232927,e
179472,e
277217,b
46885,b
10312,b
136432,t
201239,t
267771,b
228369,t
46288,e
347939,m
172505,t
239311,t
298690,t
210024,e
221562,e
364356,b
109738,b
367462,b
59439,e
43990,b
404954,e
6908,e
358308,e
366401,e
161647,e
120764,b
104808,m
283928,t
119187,e
334495,b
32420,e
113632,t
54565,e
183426,e
85816,e
385935,e
414274,t
25289,b
133161,t
377402,b
305040,m
333710,e
267569,b
195798,m
345426,t
140337,e
354202,t
261211,e
89574,e
260965,e
83299,m
235721,t
30646,b
393225,b
82816,e
260536,t
291434,t
77407,t
404848,m
306570,t
386201,e
6271,e
343597,m
329901,m
129816,e
407052,t
405304,m
391558,b
374003,e
252323,m
78190,t
367368,b
323139,b
330585,t
342553,e
357717,t
268834,b
261011,e
185716,t
200986,t
387927,t
40571,e
379208,m
221239,e
135285,e
245868,b
298159,t
328612,e
164358,t
284409,t
318889,b
308036,b
380708,t
30229,b
389431,e
350407,t
200492,b
53875,e
317062,b
285081,e
4534,b
47834,b
4725,b
262380,m
14468,e
159672,b
26306,t
159637,b
283579,t
185790,t
354214,t
250043,b
401394,b
155296,m
303400,t
190951,e
66925,t
342298,e
326168,m
36403,e
169329,e
21779,t
396480,e
119903,e
313831,e
156176,b
296372,e
267349,b
144880,b
101592,b
20454,e
260174,t
403001,e
410136,b
100620,m
367687,m
342947,e
375361,e
236571,e
177592,t
385772,e
129609,t
406414,b
41200,m
89835,e
209355,t
111151,e
144578,b
3561,e
351451,e
206403,e
297360,b
209818,t
288831,t
84335,b
59679,m
296802,b
138717,e
261831,e
322392,b
357987,e
370695,m
305708,b
25973,b
90724,b
250290,b
73922,t
124171,e
210727,e
75652,e
293451,e
317351,b
280293,e
402071,t
355826,e
401414,b
298643,t
39270,t
335913,t
374115,t
108160,b
82768,e
191806,b
189238,t
354980,e
246833,e
343714,m
411873,e
116967,t
211172,e
187284,e
155668,b
366135,e
247817,m
227678,e
346198,e
256580,t
98017,t
15858,b
17857,t
87649,b
164015,b
114801,e
106853,e
204151,b
120650,b
15674,m
219624,b
345181,t
397915,b
290017,b
165698,b
154084,e
266349,e
334388,b
256823,t
4317,b
209338,t
82310,e
385152,t
393910,b
109387,e
272875,b
44086,b
299655,e
75448,e
416531,e
142443,e
401124,b
160968,t
262184,e
385817,e
327298,b
287533,e
172701,t
306432,b
65731,e
320847,e
359684,b
218243,e
407864,e
390770,b
35491,b
52949,t
6383,e
252870,e
365779,e
388036,b
252891,b
149290,b
120387,b
225840,b
398780,b
25625,t
324345,t
248119,b
347881,m
51890,b
60607,b
408529,e
207155,m
264995,e
363820,e
377411,b
15145,e
404844,m
199295,e
315680,b
389800,e
90767,m
45825,e
361707,b
57532,t
122870,t
99302,e
147225,t
110114,t
371181,b
409606,m
193878,b
242806,b
74831,e
370927,m
127256,e
75829,e
115585,e
167027,t
180541,b
139937,t
357625,t
316971,b
24970,b
71529,t
166798,b
301226,m
277650,t
37077,e
107959,b
224204,t
231020,b
248430,t
202481,e
59898,b
76018,m
265495,e
172338,t
99439,e
352840,m
405774,b
156666,t
312259,t
291404,t
221689,e
153916,e
419129,t
43753,b
1468,t
184251,m
33127,e
283280,t
308241,b
128198,b
211411,m
397938,e
3941,e
266840,m
158418,m
284366,b
409662,m
220713,t
395455,e
266430,m
355740,e
282530,b
272376,m
300744,e
15203,e
250925,t
164579,t
300553,e
303797,e
292465,e
302519,b
125668,t
416657,e
351812,e
340127,t
212289,b
93251,b
217165,b
316407,t
141551,b
76943,b
129150,t
298720,t
413231,b
397476,m
109961,t
10951,e
327944,e
359582,m
177237,t
146192,e
330842,b
138966,e
206453,e
45012,t
188584,b
204363,b
217104,b
295793,e
200607,b
308654,b
2881,e
40802,e
303152,t
381595,e
373760,e
87630,b
86612,e
334,b
296476,e
397362,e
214496,t
42902,t
353511,b
340702,b
37338,m
198928,e
309524,t
156315,b
353741,b
64410,b
363421,e
190809,e
297025,m
329803,m
199160,e
254774,e
241324,b
117000,b
359999,t
213788,t
240659,e
276257,b
319175,e
4053,e
132150,b
356838,b
197672,t
192204,b
31274,t
115545,e
403881,e
277022,b
41248,m
366290,e
390266,e
214035,t
143682,t
74362,t
24853,b
269854,e
200276,b
281208,e
323738,b
283275,t
193244,t
3432,e
168743,e
256232,t
226130,b
91715,b
419467,t
241858,t
39106,t
300781,e
32675,e
210394,e
170342,m
25510,t
51762,b
382144,e
195525,e
421900,e
76637,b
396435,e
119931,e
387901,t
176701,b
261871,e
19645,e
352837,m
244594,m
129575,t
264927,t
158441,e
342093,e
166533,b
112486,b
181444,t
145554,e
8042,m
18026,t
17808,e
372032,b
335266,t
390351,e
373723,e
321621,b
189691,b
303978,e
382239,e
373382,e
316300,t
198852,e
113802,t
230773,b
239284,t
395021,t
307453,b
348799,t
7024,e
8664,b
304002,e
133195,t
269785,t
92872,t
217239,t
169471,e
277469,b
155226,m
411089,e
201572,t
114067,b
337467,e
156723,t
106264,t
46887,b
138772,e
192918,t
327431,t
273182,b
160321,t
76506,b
177091,t
66140,b
355009,e
262689,m
333413,e
379136,e
83503,m
216124,m
212157,e
81428,t
367184,b
228212,e
241044,b
265760,e
57033,b
334630,b
412224,b
155409,e
40489,e
245979,t
4379,t
176919,t
418015,b
203846,b
120664,e
152289,b
134101,e
421560,e
166565,b
332873,e
81131,b
160247,t
216801,e
413128,e
65154,t
386173,e
200631,b
77789,t
353041,b
393146,b
302352,b
305053,m
222119,e
20281,m
382410,m
393581,b
380618,t
137227,t
419879,t
361402,e
258620,b
18504,t
76526,b
49018,e
210445,e
95888,b
381268,e
105475,t
142053,e
236600,e
247701,m
400362,m
231036,b
163236,b
142241,e
110698,e
421522,e
14134,t
221029,t
229221,e
355394,e
331202,t
405912,b
154617,e
409786,m
277807,t
53063,t
348838,b
47749,b
277321,b
327015,b
378425,t
326450,m
60320,b
283037,b
51990,t
40433,e
126816,e
126128,t
159711,b
165186,e
82927,e
12881,b
335259,t
383170,b
280847,e
228825,e
2641,e
153222,t
136298,b
78707,e
25155,b
123836,e
385989,e
58353,e
242678,e
421728,e
389793,e
208313,b
307023,t
80836,b
18110,t
67367,e
351233,e
306628,t
377774,b
394101,t
247222,e
8443,b
51170,b
191100,m
22251,e
105314,b
265366,e
317761,b
90618,b
33257,e
361602,m
68174,b
255885,b
258543,e
149206,b
354664,e
12032,m
371916,b
422201,e
201220,b
365963,e
166460,b
123226,e
91919,t
29836,b
303118,t
192930,t
233655,t
229884,m
53019,t
267078,b
403282,e
410384,b
308671,b
65850,e
240981,b
278348,t
45411,t
216520,m
301270,m
205612,t
316783,e
220960,t
305304,t
6472,e
214312,t
233194,e
80433,b
118531,e
208593,b
385237,t
51693,t
238689,b
360756,e
411248,e
129025,b
38911,t
61793,t
223845,b
243886,e
198881,e
406863,t
157123,e
260441,t
146782,b
3408,e
281556,m
220774,t
373375,e
50506,b
86122,e
329298,e
399220,b
6368,e
380990,e
116248,b
59505,m
254522,e
225515,b
158647,e
189203,t
380707,t
379715,m
370350,e
115495,e
250968,t
399765,t
240188,e
47462,b
296431,e
287456,e
372309,t
337083,e
410857,b
236702,e
391451,b
84440,t
1140,t
342909,e
111541,e
166141,b
156412,t
30911,t
7125,e
299425,e
198519,e
204933,b
75485,e
236001,t
248117,b
358268,e
214248,t
8912,b
228593,e
230624,b
33621,e
8022,m
60828,b
294970,t
53113,t
324536,e
343940,m
123039,e
147294,t
76762,b
254282,e
342698,e
184397,b
371980,b
17391,t
7950,m
44400,b
60584,b
302471,b
399544,t
91171,b
212445,t
94966,m
42869,e
319748,e
401344,b
6191,t
197187,b
226141,b
53399,e
325486,e
290035,b
136365,b
379552,m
338286,m
87274,b
28386,m
346741,e
268458,t
49032,e
278931,e
283044,b
184757,b
238188,b
360308,t
374724,b
376201,e
74451,e
224685,t
408870,e
122582,t
16818,b
121649,b
294455,b
27605,e
29972,b
223794,b
202000,e
361194,e
88776,t
382458,m
222652,e
195743,m
368052,t
134209,e
261899,e
252514,b
396870,e
13374,b
341690,t
176786,b
138068,e
146892,b
71326,t
33990,m
207444,t
189193,t
311162,b
215205,e
403365,e
273353,b
192547,b
81008,b
147838,e
270951,e
401887,t
344334,b
18839,e
307384,t
26294,t
135829,m
2716,e
270045,e
261855,e
377130,b
27544,e
50550,b
257784,e
392656,t
331177,t
131496,e
305953,t
300542,e
201401,t
73056,e
172261,t
197459,b
183320,e
74273,t
163846,b
47364,b
306905,t
378140,t
136240,b
139735,e
344587,e
196299,b
166309,b
284207,t
168537,e
276745,b
66310,b
