district,stop_time,is_arrested,fine_grained_location,stop_date,county_name,out_of_state,search_type,id,driver_race_raw,driver_race,police_department,stop_outcome,driver_age,stop_duration,search_conducted,state,county_fips,search_type_raw,driver_age_raw,contraband_found,driver_gender,violation_raw,violation,drugs_related_stop,location_raw
Zone K3,08:28,False,,2005-12-12,,False,,RI-2005-11432,W,White,300,Citation,52.0,0-15 Min,False,RI,,,1953.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,11:15,False,,2005-11-10,,False,,RI-2005-06544,W,White,900,Citation,22.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,08:30,False,,2006-02-18,,False,,RI-2006-08184,B,Black,500,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,F,Speeding,Speeding,False,Zone X4
Zone K1,12:38,False,,2006-04-02,,True,,RI-2006-15068,W,White,600,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone K1
Zone X3,14:00,False,,2005-10-27,,False,,RI-2005-03914,W,White,200,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,12:15,,,2006-06-12,,,,RI-2006-26879,,,300,,,,False,RI,,,,False,,,,False,Zone K3
Zone X4,17:50,False,,2006-02-08,,False,,RI-2006-06773,W,White,500,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,F,Speeding,Speeding,False,Zone X4
Zone K3,00:47,True,,2006-03-11,,False,,RI-2006-11348,W,White,300,Arrest Driver,36.0,16-30 Min,False,RI,,,1970.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone K3,00:00,False,,2005-12-05,,True,,RI-2005-10462,B,Black,300,Citation,36.0,0-15 Min,False,RI,,,1969.0,False,M,Violation of City/Town Ordinance,Other,False,Zone K3
Zone X4,20:45,False,,2006-03-21,,True,,RI-2006-13177,W,White,500,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,19:30,False,,2006-04-09,,True,,RI-2006-16408,W,White,300,Citation,37.0,0-15 Min,False,RI,,,1969.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,13:58,False,,2006-02-13,,True,,RI-2006-07417,W,White,600,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,M,Speeding,Speeding,False,Zone K1
Zone K1,13:20,False,,2005-11-06,,False,,RI-2005-05898,W,White,600,Citation,21.0,0-15 Min,False,RI,,,1984.0,False,F,Speeding,Speeding,False,Zone K1
Zone X3,12:00,False,,2005-10-04,,False,,RI-2005-00658,B,Black,200,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X3
Zone X3,10:51,False,,2006-01-08,,False,,RI-2006-01138,W,White,200,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone X3
Zone K2,19:38,,,2006-04-22,,,,RI-2006-18455,,,900,,,,False,RI,,,,False,,,,False,Zone K2
Zone K1,22:10,False,,2006-05-21,,True,,RI-2006-22933,W,White,600,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,07:30,False,,2006-05-05,,False,,RI-2006-20592,W,White,300,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,19:00,False,,2006-04-02,,False,,RI-2006-15126,W,White,300,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K1,09:41,False,,2005-10-17,,False,,RI-2005-02302,W,White,600,Citation,42.0,0-15 Min,False,RI,,,1963.0,False,F,Speeding,Speeding,False,Zone K1
Zone X3,21:55,True,,2005-10-20,,False,,RI-2005-02843,W,White,200,Arrest Driver,35.0,30+ Min,False,RI,,,1970.0,False,M,Call for Service,Other,False,Zone X3
Zone K3,20:30,True,,2006-04-14,,False,,RI-2006-17264,H,Hispanic,300,Arrest Driver,29.0,16-30 Min,False,RI,,,1977.0,False,M,Motorist Assist/Courtesy,Other,False,Zone K3
Zone K3,00:15,False,,2006-02-28,,False,,RI-2006-09683,B,Black,300,Citation,22.0,16-30 Min,False,RI,,,1984.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K2,10:13,False,,2006-04-17,,False,,RI-2006-17611,B,Black,900,Citation,32.0,0-15 Min,False,RI,,,1974.0,False,F,Speeding,Speeding,False,Zone K2
Zone X1,17:00,True,,2005-10-17,,False,,RI-2005-02347,B,Black,0,Arrest Driver,23.0,16-30 Min,False,RI,,,1982.0,False,M,Other Traffic Violation,Moving violation,False,Zone X1
Zone K3,10:50,False,,2005-11-02,,True,Reasonable Suspicion,RI-2005-04962,W,White,300,Citation,20.0,16-30 Min,True,RI,,Reasonable Suspicion,1985.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,23:51,False,,2006-04-01,,False,,RI-2006-14976,W,White,300,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone K3
Zone X3,20:29,False,,2005-12-01,,False,,RI-2005-09953,W,White,200,Citation,18.0,0-15 Min,False,RI,,,1987.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X3
Zone X4,00:31,True,,2006-03-10,,False,,RI-2006-11140,B,Black,500,Arrest Driver,47.0,16-30 Min,False,RI,,,1959.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,23:25,False,,2006-03-13,,False,,RI-2006-11852,H,Hispanic,500,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,14:30,False,,2006-04-22,,False,,RI-2006-18441,W,White,300,Citation,46.0,0-15 Min,False,RI,,,1960.0,False,F,Other Traffic Violation,Moving violation,False,Zone K3
Zone K3,21:03,True,,2005-11-06,,True,Incident to Arrest,RI-2005-05957,W,White,300,Arrest Driver,51.0,30+ Min,True,RI,,Incident to Arrest,1954.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,06:25,False,,2006-02-20,,False,,RI-2006-08458,B,Black,500,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone X4
Zone K1,00:30,False,,2006-03-17,,False,,RI-2006-12359,W,White,600,N/D,24.0,0-15 Min,False,RI,,,1982.0,False,F,Speeding,Speeding,False,Zone K1
Zone X3,18:30,False,,2005-10-25,,False,,RI-2005-03670,W,White,200,Citation,29.0,0-15 Min,False,RI,,,1976.0,False,M,Speeding,Speeding,False,Zone X3
Zone X3,13:25,False,,2005-12-30,,False,,RI-2005-13802,B,Black,200,Citation,25.0,0-15 Min,False,RI,,,1980.0,False,M,Speeding,Speeding,False,Zone X3
Zone X4,15:00,False,,2005-10-01,,False,,RI-2005-00239,W,White,500,Citation,30.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone X4
Zone K1,01:45,False,,2006-03-17,,True,,RI-2006-12371,W,White,600,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,F,Speeding,Speeding,False,Zone K1
Zone X4,12:30,False,,2006-03-21,,False,,RI-2006-13109,W,White,500,Citation,34.0,16-30 Min,False,RI,,,1972.0,False,F,Speeding,Speeding,False,Zone X4
Zone K2,10:20,False,,2006-04-29,,False,,RI-2006-19673,I,Asian,900,Citation,49.0,0-15 Min,False,RI,,,1957.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,07:20,False,,2005-11-23,,False,,RI-2005-08507,B,Black,500,Citation,47.0,0-15 Min,False,RI,,,1958.0,False,F,Registration Violation,Registration/plates,False,Zone X4
Zone K3,14:45,False,,2006-04-21,,False,,RI-2006-18251,W,White,300,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,10:55,False,,2005-11-28,,False,,RI-2005-09497,W,White,900,Citation,23.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,00:35,False,,2005-11-26,,False,Protective Frisk,RI-2005-08949,W,White,500,Citation,40.0,30+ Min,True,RI,,Terry Frisk,1965.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone K1,12:40,False,,2005-12-07,,True,,RI-2005-10822,W,White,600,Citation,21.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,15:00,False,,2006-02-02,,,,RI-2006-05916,W,White,300,Warning,28.0,0-15 Min,False,RI,,,1978.0,False,M,Registration Violation,Registration/plates,False,Zone K3
Zone K3,16:30,False,,2005-12-23,,True,,RI-2005-13078,B,Black,300,Citation,26.0,0-15 Min,False,RI,,,1979.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,01:25,False,,2005-10-10,,False,,RI-2005-01519,W,White,600,Citation,21.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,11:05,False,,2006-01-09,,False,,RI-2006-01391,W,White,300,Citation,50.0,16-30 Min,False,RI,,,1956.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone K3,20:00,False,,2006-02-16,,False,,RI-2006-07939,W,White,300,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone K3,23:10,False,,2005-10-10,,True,,RI-2005-01677,W,White,300,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K3,13:30,False,,2005-12-11,,True,,RI-2005-11351,N,Other,300,Citation,30.0,0-15 Min,False,RI,,,1975.0,False,F,Speeding,Speeding,False,Zone K3
Zone K3,21:15,False,,2005-12-03,,False,,RI-2005-10346,W,White,300,Citation,23.0,16-30 Min,False,RI,,,1982.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone X4,17:21,False,,2005-10-06,,True,,RI-2005-01012,W,White,500,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K1,23:15,False,,2005-11-15,,True,,RI-2005-07485,W,White,600,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,02:32,,,2006-03-16,,,,RI-2006-12193,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K3,21:05,False,,2005-11-11,,True,,RI-2005-06831,W,White,300,Citation,39.0,0-15 Min,False,RI,,,1966.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,23:25,False,,2006-05-24,,False,,RI-2006-23373,W,White,500,Citation,42.0,0-15 Min,False,RI,,,1964.0,False,F,Speeding,Speeding,False,Zone X4
Zone K1,20:55,False,,2006-01-06,,False,,RI-2006-00845,W,White,600,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,02:30,False,,2006-02-15,,True,,RI-2006-07630,W,White,300,Citation,30.0,0-15 Min,False,RI,,,1976.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,00:35,False,,2006-03-12,,False,,RI-2006-11561,W,White,600,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,F,Other Traffic Violation,Moving violation,False,Zone K1
Zone K2,01:20,False,,2006-01-10,,False,,RI-2006-01546,W,White,900,Citation,53.0,0-15 Min,False,RI,,,1953.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,09:50,False,,2006-04-03,,True,,RI-2006-15242,W,White,500,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K3,09:20,False,,2005-12-20,,False,,RI-2005-12615,W,White,300,Citation,37.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,09:05,False,,2006-01-20,,False,,RI-2006-03457,W,White,200,Citation,39.0,0-15 Min,False,RI,,,1967.0,False,M,Other Traffic Violation,Moving violation,False,Zone X3
Zone K3,01:40,False,,2006-04-15,,True,,RI-2006-17304,W,White,300,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,15:55,False,,2006-06-01,,False,,RI-2006-25056,W,White,600,Citation,32.0,0-15 Min,False,RI,,,1974.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,17:00,True,,2005-12-28,,False,Incident to Arrest,RI-2005-13555,B,Black,500,Arrest Driver,26.0,30+ Min,True,RI,,Incident to Arrest,1979.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone X3,23:55,False,,2005-12-19,,True,,RI-2005-12544,W,White,200,Citation,21.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,14:30,False,,2006-04-11,,False,,RI-2006-16772,W,White,900,Citation,58.0,0-15 Min,False,RI,,,1948.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,00:00,False,,2005-10-28,,False,,RI-2005-03976,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,11:05,False,,2005-11-21,,False,,RI-2005-08287,W,White,500,Citation,18.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,07:45,False,,2006-02-08,,False,,RI-2006-06713,W,White,900,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,F,Other Traffic Violation,Moving violation,False,Zone K2
Zone K2,09:40,False,,2006-03-09,,False,,RI-2006-10998,W,White,900,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,16:35,False,,2005-12-31,,True,,RI-2005-14049,W,White,600,Citation,37.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,01:55,False,,2005-11-25,,False,,RI-2005-08754,W,White,200,Warning,21.0,0-15 Min,False,RI,,,1984.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K2
Zone X4,22:35,False,,2006-05-06,,False,,RI-2006-20860,W,White,500,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,F,Registration Violation,Registration/plates,False,Zone X4
Zone K1,15:40,False,,2006-01-27,,False,,RI-2006-04782,B,Black,600,Citation,48.0,0-15 Min,False,RI,,,1958.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,20:30,False,,2006-04-27,,False,,RI-2006-19354,W,White,500,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,F,Other Traffic Violation,Moving violation,False,Zone X4
Zone K3,16:40,False,,2006-03-16,,True,,RI-2006-12305,W,White,300,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,F,Speeding,Speeding,False,Zone K3
Zone K1,18:00,False,,2005-11-15,,True,,RI-2005-07442,W,White,600,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,06:20,False,,2005-10-17,,True,,RI-2005-02284,W,White,300,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,12:06,False,,2006-01-20,,False,,RI-2006-03518,W,White,203,Citation,49.0,0-15 Min,False,RI,,,1957.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,17:00,False,,2006-02-14,,True,,RI-2006-07583,W,White,300,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone K3,08:50,False,,2006-02-21,,False,,RI-2006-08681,W,White,300,Citation,23.0,16-30 Min,False,RI,,,1983.0,False,F,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone X3,17:27,False,,2006-04-10,,False,,RI-2006-16656,W,White,200,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,08:15,False,,2006-05-21,,False,,RI-2006-22716,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,09:26,False,,2006-03-16,,True,,RI-2006-12224,W,White,600,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,04:00,False,,2006-03-15,,False,,RI-2006-12050,W,White,500,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,13:20,False,,2006-01-17,,False,,RI-2006-03032,W,White,300,Citation,26.0,0-15 Min,False,RI,,,1980.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,03:40,False,,2006-05-30,,True,,RI-2006-24562,W,White,500,Citation,32.0,0-15 Min,False,RI,,,1974.0,False,M,Speeding,Speeding,False,Zone X4
Zone X3,08:40,False,,2006-02-15,,False,,RI-2006-07670,W,White,200,Citation,23.0,16-30 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,11:15,False,,2006-03-16,,False,,RI-2006-12255,W,White,900,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,11:45,False,,2006-04-28,,True,,RI-2006-19492,W,White,600,Citation,35.0,0-15 Min,False,RI,,,1971.0,False,F,Speeding,Speeding,False,Zone K1
Zone K2,16:37,False,,2006-03-07,,True,,RI-2006-10774,W,White,203,Citation,48.0,30+ Min,False,RI,,,1958.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K1,10:40,False,,2006-02-26,,True,,RI-2006-09384,W,White,600,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,10:17,False,,2006-03-06,,False,,RI-2006-10477,W,White,500,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,09:20,False,,2005-10-31,,True,,RI-2005-04651,W,White,900,Citation,37.0,0-15 Min,False,RI,,,1968.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,21:00,False,,2006-03-29,,True,,RI-2006-14534,I,Asian,300,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,11:55,False,,2006-01-20,,False,,RI-2006-03514,W,White,900,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,15:30,False,,2006-05-06,,False,,RI-2006-20812,W,White,300,Citation,48.0,0-15 Min,False,RI,,,1958.0,False,M,Registration Violation,Registration/plates,False,Zone K3
Zone K2,11:40,False,,2005-12-31,,True,,RI-2005-13992,W,White,900,Citation,25.0,0-15 Min,False,RI,,,1980.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,19:50,False,,2005-10-28,,False,,RI-2005-04101,W,White,300,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,18:54,False,,2006-05-18,,True,,RI-2006-22273,W,White,900,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,F,Speeding,Speeding,False,Zone K2
Zone X1,06:30,False,,2005-11-05,,False,,RI-2005-05520,W,White,0,Citation,22.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone X1
Zone K2,06:22,False,,2006-03-23,,False,,RI-2006-13512,W,White,900,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,18:00,,,2005-10-18,,,,RI-2005-02534,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K1,15:00,False,,2006-06-04,,False,,RI-2006-25455,W,White,600,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,01:26,False,,2006-01-26,,True,,RI-2006-04494,W,White,300,Citation,37.0,0-15 Min,False,RI,,,1969.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,16:45,False,,2006-05-28,,True,,RI-2006-24251,W,White,300,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,19:00,False,,2006-04-12,,True,,RI-2006-16946,I,Asian,900,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,F,Speeding,Speeding,False,Zone K2
Zone X3,01:30,False,,2005-12-27,,False,,RI-2005-13327,B,Black,200,Citation,34.0,16-30 Min,False,RI,,,1971.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X3
Zone X4,21:00,False,,2006-05-10,,False,,RI-2006-21342,B,Black,500,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,F,Other Traffic Violation,Moving violation,False,Zone X4
Zone K1,11:02,False,,2006-04-10,,False,,RI-2006-16561,W,White,600,Citation,46.0,0-15 Min,False,RI,,,1960.0,False,F,Other Traffic Violation,Moving violation,False,Zone K1
Zone X1,14:50,False,,2006-04-24,,False,,RI-2006-18772,W,White,000,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone X1
Zone X4,02:00,False,,2006-01-28,,False,,RI-2006-04879,W,White,500,Citation,19.0,16-30 Min,False,RI,,,1987.0,False,M,Call for Service,Other,False,Zone X4
Zone K1,17:00,False,,2005-10-03,,False,,RI-2005-00553,W,White,600,Citation,32.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone K1
Zone K1,00:30,False,,2005-11-03,,False,,RI-2005-05031,W,White,600,Citation,19.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,19:15,False,,2006-01-21,,False,,RI-2006-03831,W,White,300,Citation,48.0,16-30 Min,False,RI,,,1958.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K3,12:30,False,,2006-03-20,,True,,RI-2006-12919,W,White,300,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,00:45,False,,2006-01-02,,True,,RI-2006-00118,I,Asian,200,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone X3
Zone X1,00:45,False,,2006-05-11,,False,Incident to Arrest,RI-2006-21368,B,Black,000,Citation,26.0,0-15 Min,True,RI,,Incident to Arrest,1980.0,False,M,Other Traffic Violation,Moving violation,False,Zone X1
Zone X4,23:42,False,,2006-02-28,,True,,RI-2006-09785,B,Black,500,Citation,54.0,0-15 Min,False,RI,,,1952.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,23:30,True,,2006-04-16,,False,Incident to Arrest,RI-2006-17550,B,Black,500,Arrest Driver,37.0,16-30 Min,True,RI,,Incident to Arrest,1969.0,True,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K2,08:30,False,,2006-04-21,,False,,RI-2006-18184,B,Black,203,Citation,37.0,16-30 Min,False,RI,,,1969.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,08:30,False,,2006-02-27,,False,,RI-2006-09516,W,White,300,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,F,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone K2,09:06,True,,2005-10-27,,False,Incident to Arrest,RI-2005-03877,W,White,900,Arrest Driver,43.0,30+ Min,True,RI,,Incident to Arrest,1962.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K3,08:15,,,2005-12-18,,,,RI-2005-12323,,,300,,,,False,RI,,,,False,,,,False,Zone K3
Zone X4,12:35,False,,2006-01-22,,False,,RI-2006-04027,W,White,500,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone X4
Zone X3,00:35,False,,2006-01-07,,False,,RI-2006-00870,W,White,200,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X3
Zone K1,07:55,False,,2006-01-09,,False,,RI-2006-01310,W,White,600,Citation,49.0,0-15 Min,False,RI,,,1957.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,22:00,False,,2005-11-29,,False,,RI-2005-09736,W,White,300,Citation,42.0,0-15 Min,False,RI,,,1963.0,False,F,Speeding,Speeding,False,Zone K3
Zone X3,15:15,False,,2005-11-04,,False,,RI-2005-05396,W,White,200,Citation,40.0,0-15 Min,False,RI,,,1965.0,False,M,Other Traffic Violation,Moving violation,False,Zone X3
Zone K1,19:36,False,,2005-11-15,,True,,RI-2005-07451,W,White,600,Citation,46.0,0-15 Min,False,RI,,,1959.0,False,F,Speeding,Speeding,False,Zone K1
Zone X3,02:44,False,,2006-04-18,,False,,RI-2006-17703,B,Black,200,Citation,23.0,16-30 Min,False,RI,,,1983.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X3
Zone X3,16:20,False,,2006-05-04,,True,,RI-2006-20507,W,White,200,Warning,24.0,0-15 Min,False,RI,,,1982.0,False,F,Speeding,Speeding,False,Zone X3
Zone X4,09:50,False,,2006-02-10,,False,,RI-2006-07130,W,White,500,Citation,37.0,0-15 Min,False,RI,,,1969.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K2,09:00,False,,2006-04-30,,False,,RI-2006-19832,W,White,900,Citation,30.0,0-15 Min,False,RI,,,1976.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,09:30,True,,2005-10-02,,False,,RI-2005-00366,W,White,600,Arrest Driver,30.0,30+ Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,00:20,False,,2006-06-09,,False,,RI-2006-26196,W,White,900,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,13:15,False,,2005-12-24,,False,,RI-2005-13200,W,White,300,Citation,21.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K3
