police_department,contraband_found,driver_gender,fine_grained_location,is_arrested,county_fips,driver_age,stop_duration,drugs_related_stop,stop_time,id,stop_outcome,driver_age_raw,violation_raw,state,driver_race_raw,search_conducted,driver_race,violation,location_raw,search_type,county_name,stop_date,search_type_raw,district,out_of_state
300,False,M,,False,,21.0,0-15 Min,False,16:10,RI-2006-00353,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-03,,Zone K3,True
600,False,M,,False,,56.0,0-15 Min,False,20:30,RI-2006-16069,Citation,1950.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-04-07,,Zone K1,True
500,False,M,,False,,27.0,16-30 Min,False,10:00,RI-2006-23676,Citation,1979.0,Speeding,RI,I,False,Asian,Speeding,Zone X4,,,2006-05-26,,Zone X4,True
500,False,F,,True,,21.0,16-30 Min,False,23:25,RI-2005-11058,Arrest Driver,1984.0,Registration Violation,RI,W,False,White,Registration/plates,Zone X4,,,2005-12-08,,Zone X4,False
300,False,F,,False,,19.0,0-15 Min,False,09:28,RI-2005-10057,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-02,,Zone K3,False
300,False,M,,False,,42.0,0-15 Min,False,00:20,RI-2006-25523,Citation,1964.0,Speeding,RI,I,False,Asian,Speeding,Zone K3,,,2006-06-05,,Zone K3,True
203,False,M,,False,,42.0,16-30 Min,False,11:35,RI-2006-21545,Citation,1964.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2006-05-12,,Zone K2,False
900,False,M,,False,,36.0,0-15 Min,False,13:35,RI-2006-19279,Citation,1970.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-27,,Zone K2,False
900,False,M,,False,,46.0,0-15 Min,False,10:30,RI-2005-05628,Citation,1959.0,Speeding,RI,B,False,Black,Speeding,Zone K2,,,2005-11-05,,Zone K2,True
900,False,M,,False,,21.0,0-15 Min,False,14:19,RI-2006-22105,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-17,,Zone K2,False
202,False,M,,False,,49.0,0-15 Min,False,18:15,RI-2005-07443,Citation,1956.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K2,,,2005-11-15,,Zone K2,False
900,False,M,,False,,60.0,0-15 Min,False,08:55,RI-2006-23440,Citation,1946.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-25,,Zone K2,False
0,False,,,,,,,False,18:00,RI-2005-00081,,,,RI,,False,,,Zone X1,,,2005-08-24,,Zone X1,
300,False,M,,False,,65.0,0-15 Min,False,06:08,RI-2006-06824,Citation,1941.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-09,,Zone K3,True
900,False,M,,False,,31.0,16-30 Min,False,12:45,RI-2005-00664,Citation,1974.0,Speeding,RI,B,False,Black,Speeding,Zone K2,,,2005-10-04,,Zone K2,True
200,False,M,,False,,36.0,0-15 Min,False,10:02,RI-2006-14286,Citation,1970.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-03-28,,Zone X3,False
600,False,,,,,,,False,07:05,RI-2006-14587,,,,RI,,False,,,Zone X4,,,2006-03-30,,Zone X4,
900,False,M,,False,,20.0,0-15 Min,False,00:10,RI-2006-25748,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-06-06,,Zone K2,False
300,False,M,,False,,20.0,0-15 Min,False,12:35,RI-2006-06948,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-09,,Zone K3,False
200,False,F,,False,,33.0,0-15 Min,False,14:18,RI-2006-12441,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-03-17,,Zone X3,False
300,False,M,,False,,24.0,0-15 Min,False,09:20,RI-2005-11145,No Action,1981.0,Call for Service,RI,H,False,Hispanic,Other,Zone K1,,,2005-12-10,,Zone K1,True
300,False,M,,False,,46.0,0-15 Min,False,02:00,RI-2005-09422,Citation,1959.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-28,,Zone K3,True
500,False,M,,False,,47.0,0-15 Min,False,21:50,RI-2006-26341,Citation,1959.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X4,,,2006-06-09,,Zone X4,False
900,False,M,,False,,58.0,0-15 Min,False,16:50,RI-2005-10125,Citation,1947.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2005-12-02,,Zone K2,False
900,False,M,,False,,64.0,0-15 Min,False,11:10,RI-2006-08717,Citation,1942.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2006-02-21,,Zone K2,False
200,False,M,,False,,44.0,0-15 Min,False,18:05,RI-2006-05067,Citation,1962.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-01-28,,Zone X3,False
300,False,M,,False,,46.0,0-15 Min,False,23:20,RI-2006-18666,Citation,1960.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-23,,Zone K3,True
900,False,M,,False,,21.0,0-15 Min,False,13:50,RI-2006-02610,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-15,,Zone K2,False
300,False,M,,False,,35.0,0-15 Min,False,23:50,RI-2006-18493,Citation,1971.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2006-04-22,,Zone K3,True
500,False,M,,False,,33.0,0-15 Min,False,11:15,RI-2006-20620,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-05,,Zone X4,False
300,False,M,,False,,31.0,0-15 Min,False,16:00,RI-2006-26728,Citation,1975.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2006-06-11,,Zone K3,False
600,False,M,,False,,30.0,0-15 Min,False,12:05,RI-2006-16311,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-04-09,,Zone K1,True
300,False,F,,False,,63.0,0-15 Min,False,09:05,RI-2006-04693,Citation,1943.0,Registration Violation,RI,W,False,White,Registration/plates,Zone K3,,,2006-01-27,,Zone K3,False
600,False,M,,False,,23.0,0-15 Min,False,14:45,RI-2006-12760,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-03-19,,Zone K1,False
200,False,M,,False,,43.0,0-15 Min,False,14:05,RI-2006-26691,Citation,1963.0,Speeding,RI,I,False,Asian,Speeding,Zone X3,,,2006-06-11,,Zone X3,True
300,False,M,,False,,32.0,16-30 Min,False,00:20,RI-2005-12418,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-19,,Zone K3,True
0,False,F,,False,,26.0,0-15 Min,False,18:00,RI-2006-11826,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-03-13,,Zone X1,True
000,False,M,,False,,20.0,0-15 Min,False,21:30,RI-2006-21201,Citation,1986.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2006-05-09,,Zone X1,True
300,False,M,,False,,30.0,0-15 Min,False,23:15,RI-2006-09781,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-28,,Zone K3,True
900,False,F,,False,,43.0,0-15 Min,False,18:28,RI-2006-13669,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-23,,Zone K2,False
500,False,M,,False,,21.0,0-15 Min,False,23:55,RI-2006-16429,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-04-09,,Zone X4,True
600,False,M,,False,,53.0,0-15 Min,False,10:00,RI-2006-03473,Citation,1953.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-20,,Zone K1,False
900,False,F,,False,,26.0,0-15 Min,False,18:20,RI-2005-09928,Citation,1979.0,Speeding,RI,O,False,Other,Speeding,Zone K2,,,2005-12-01,,Zone K2,True
900,False,M,,False,,20.0,0-15 Min,False,20:30,RI-2005-06997,N/D,1985.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K2,,,2005-11-12,,Zone K2,False
300,False,F,,False,,39.0,0-15 Min,False,13:40,RI-2006-15884,Citation,1967.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-06,,Zone K3,False
300,False,M,,False,,43.0,0-15 Min,False,09:00,RI-2005-09785,Citation,1962.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-30,,Zone K3,False
900,False,F,,False,,21.0,16-30 Min,False,01:55,RI-2006-12041,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-15,,Zone K2,True
600,False,F,,False,,53.0,0-15 Min,False,16:46,RI-2005-13551,Citation,1952.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-28,,Zone K1,True
200,False,F,,False,,39.0,0-15 Min,False,09:55,RI-2005-11302,Citation,1966.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-12-11,,Zone X3,False
500,False,M,,False,,37.0,16-30 Min,False,15:55,RI-2005-04324,Citation,1968.0,Speeding,RI,W,True,White,Speeding,Zone X4,Protective Frisk,,2005-10-29,Terry Frisk,Zone X4,True
500,False,M,,False,,21.0,0-15 Min,False,23:40,RI-2005-12541,Citation,1984.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2005-12-19,,Zone X4,True
300,False,M,,False,,64.0,0-15 Min,False,13:36,RI-2005-08585,Citation,1941.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2005-11-23,,Zone K3,False
600,False,M,,False,,30.0,0-15 Min,False,08:30,RI-2006-04118,Citation,1976.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K1,,,2006-01-23,,Zone K1,True
300,False,F,,False,,49.0,0-15 Min,False,09:45,RI-2006-02405,Citation,1957.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-14,,Zone K3,True
300,False,F,,False,,28.0,0-15 Min,False,22:40,RI-2006-11313,Citation,1978.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2006-03-10,,Zone K3,True
900,False,F,,False,,34.0,0-15 Min,False,10:20,RI-2006-24600,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-30,,Zone K2,False
900,False,F,,False,,20.0,0-15 Min,False,11:05,RI-2005-01916,Citation,1985.0,Speeding,RI,I,False,Asian,Speeding,Zone K2,,,2005-10-13,,Zone K2,False
500,False,M,,False,,38.0,0-15 Min,False,07:09,RI-2006-16720,Citation,1968.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-04-11,,Zone X4,True
500,False,F,,False,,26.0,0-15 Min,False,13:25,RI-2006-09408,Citation,1980.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X4,,,2006-02-26,,Zone X4,False
200,False,M,,False,,27.0,0-15 Min,False,10:25,RI-2006-01619,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-01-10,,Zone X3,False
500,False,,,,,,,False,01:00,RI-2006-09935,,,,RI,,False,,,Zone X4,,,2006-03-02,,Zone X4,
600,False,M,,False,,34.0,0-15 Min,False,08:45,RI-2005-05279,Citation,1971.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-11-04,,Zone K1,False
600,False,M,,False,,49.0,0-15 Min,False,10:35,RI-2006-07135,Citation,1957.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-02-10,,Zone K1,False
300,False,F,,False,,55.0,0-15 Min,False,10:50,RI-2005-05096,Citation,1950.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone K3,,,2005-11-03,,Zone K3,False
600,False,F,,False,,53.0,0-15 Min,False,16:09,RI-2006-17237,Citation,1953.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-04-14,,Zone K1,True
500,False,M,,False,,52.0,0-15 Min,False,01:05,RI-2006-22664,Citation,1954.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-21,,Zone X4,True
900,False,M,,False,,25.0,0-15 Min,False,09:54,RI-2006-16528,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-10,,Zone K2,False
300,False,M,,False,,22.0,0-15 Min,False,09:30,RI-2005-02301,Citation,1983.0,Speeding,RI,B,True,Black,Speeding,Zone K3,Protective Frisk,,2005-10-17,Terry Frisk,Zone K3,False
500,False,M,,False,,20.0,16-30 Min,False,14:50,RI-2006-09618,Citation,1986.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X4,,,2006-02-27,,Zone X4,False
600,False,M,,False,,26.0,0-15 Min,False,14:32,RI-2006-07165,Citation,1980.0,Speeding,RI,B,False,Black,Speeding,Zone K1,,,2006-02-10,,Zone K1,False
900,False,M,,False,,19.0,0-15 Min,False,20:00,RI-2006-17670,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-17,,Zone K2,False
300,False,M,,False,,33.0,16-30 Min,False,16:45,RI-2005-02522,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-18,,Zone K3,False
300,False,M,,False,,49.0,0-15 Min,False,12:05,RI-2005-09515,Citation,1956.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2005-11-28,,Zone K3,False
900,False,M,,False,,34.0,0-15 Min,False,08:00,RI-2006-00149,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-02,,Zone K2,True
500,False,M,,False,,19.0,0-15 Min,False,14:40,RI-2006-08882,Citation,1987.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X4,,,2006-02-22,,Zone X4,False
600,False,M,,False,,44.0,0-15 Min,False,08:35,RI-2006-08008,Citation,1962.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-02-17,,Zone K1,False
500,False,M,,False,,29.0,0-15 Min,False,23:10,RI-2006-03416,Citation,1977.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-01-19,,Zone X4,False
500,False,M,,False,,27.0,0-15 Min,False,07:00,RI-2006-11712,Citation,1979.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-03-13,,Zone X4,False
600,False,M,,False,,44.0,0-15 Min,False,20:10,RI-2005-02051,Citation,1961.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-15,,Zone K1,True
200,False,F,,False,,19.0,0-15 Min,False,10:50,RI-2006-01386,Citation,1987.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X3,,,2006-01-09,,Zone X3,False
600,False,M,,False,,27.0,0-15 Min,False,17:30,RI-2005-11538,Citation,1978.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-12,,Zone K1,False
500,False,M,,False,,56.0,0-15 Min,False,08:40,RI-2005-04434,Citation,1949.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-30,,Zone X4,False
300,False,F,,True,,47.0,30+ Min,False,19:00,RI-2005-09580,Arrest Driver,1958.0,Special Detail/Directed Patrol,RI,W,False,White,Other,Zone K3,,,2005-11-28,,Zone K3,False
300,False,M,,True,,20.0,0-15 Min,False,01:15,RI-2006-24089,Arrest Driver,1986.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2006-05-28,,Zone K3,False
900,False,M,,False,,23.0,0-15 Min,False,14:00,RI-2006-14059,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-26,,Zone K2,False
300,False,M,,False,,28.0,0-15 Min,False,16:35,RI-2005-01993,Citation,1977.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-14,,Zone K3,False
600,False,M,,False,,19.0,0-15 Min,False,19:33,RI-2006-01227,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-08,,Zone K1,False
502,False,M,,False,,18.0,0-15 Min,False,17:25,RI-2006-03589,Citation,1988.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-20,,Zone K2,False
300,False,M,,False,,24.0,0-15 Min,False,15:37,RI-2006-15567,Citation,1982.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2006-04-04,,Zone K3,False
900,False,M,,False,,24.0,0-15 Min,False,10:15,RI-2005-07551,Citation,1981.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2005-11-16,,Zone K2,False
500,False,F,,False,,17.0,0-15 Min,False,09:10,RI-2006-23898,Citation,1989.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-27,,Zone X4,True
500,False,M,,False,,29.0,0-15 Min,False,06:40,RI-2006-03297,Citation,1977.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-19,,Zone X4,False
900,False,F,,False,,62.0,0-15 Min,False,07:57,RI-2006-16484,Citation,1944.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-10,,Zone K2,False
500,False,M,,False,,25.0,0-15 Min,False,23:10,RI-2005-10458,N/D,1980.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-12-04,,Zone X4,False
203,False,M,,False,,39.0,16-30 Min,False,17:02,RI-2006-16936,Citation,1967.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2006-04-12,,Zone K2,False
600,False,M,,False,,37.0,0-15 Min,False,10:20,RI-2006-19841,Citation,1969.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-04-30,,Zone K1,True
200,False,M,,False,,33.0,0-15 Min,False,17:45,RI-2005-08104,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-19,,Zone X3,False
0,False,M,,False,,32.0,0-15 Min,False,10:50,RI-2005-11316,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2005-12-11,,Zone X1,False
300,False,F,,False,,55.0,0-15 Min,False,11:21,RI-2005-05103,Citation,1950.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone K2,,,2005-11-03,,Zone K2,False
200,False,M,,False,,55.0,0-15 Min,False,15:55,RI-2006-05711,Warning,1951.0,Speeding,RI,H,False,Hispanic,Speeding,Zone X3,,,2006-02-01,,Zone X3,False
300,False,M,,False,,33.0,16-30 Min,False,12:20,RI-2005-04512,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-30,,Zone K3,False
300,False,M,,False,,54.0,0-15 Min,False,03:00,RI-2006-02505,Citation,1952.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2006-01-15,,Zone K3,False
200,False,F,,False,,23.0,0-15 Min,False,20:48,RI-2006-13676,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-03-23,,Zone X3,False
500,False,F,,False,,24.0,0-15 Min,False,07:16,RI-2006-14270,Citation,1982.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-03-28,,Zone X4,False
500,False,M,,False,,32.0,0-15 Min,False,21:10,RI-2005-12057,Citation,1973.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X4,,,2005-12-16,,Zone X4,False
900,False,F,,False,,41.0,0-15 Min,False,10:44,RI-2006-12541,Citation,1965.0,Speeding,RI,H,False,Hispanic,Speeding,Zone K2,,,2006-03-18,,Zone K2,True
600,False,M,,False,,55.0,0-15 Min,False,13:15,RI-2005-11477,Citation,1950.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-12,,Zone K1,False
000,False,M,,False,,19.0,0-15 Min,False,10:49,RI-2006-21626,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-05-13,,Zone X1,False
900,False,M,,False,,43.0,0-15 Min,False,10:30,RI-2006-06322,N/D,1963.0,Equipment/Inspection Violation,RI,H,False,Hispanic,Equipment,Zone K2,,,2006-02-05,,Zone K2,False
900,False,M,,False,,32.0,0-15 Min,False,09:25,RI-2005-13048,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-12-23,,Zone K2,False
600,False,F,,False,,51.0,0-15 Min,False,12:45,RI-2005-06064,Citation,1954.0,Speeding,RI,B,False,Black,Speeding,Zone K1,,,2005-11-07,,Zone K1,False
600,False,M,,True,,47.0,16-30 Min,False,07:40,RI-2005-11089,Arrest Driver,1958.0,Speeding,RI,W,True,White,Speeding,Zone K1,Incident to Arrest,,2005-12-09,Incident to Arrest,Zone K1,False
200,False,M,,False,,55.0,0-15 Min,False,13:10,RI-2005-05682,Citation,1950.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-05,,Zone X3,True
300,False,F,,True,,48.0,16-30 Min,False,23:35,RI-2005-01786,Arrest Driver,1957.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone K3,,,2005-10-11,,Zone K3,False
600,False,M,,False,,30.0,0-15 Min,False,00:30,RI-2006-13855,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-03-25,,Zone K1,False
500,False,M,,True,,30.0,16-30 Min,False,01:20,RI-2005-13885,Arrest Driver,1975.0,Other Traffic Violation,RI,W,True,White,Moving violation,Zone X4,Incident to Arrest,,2005-12-31,Incident to Arrest,Zone X4,False
500,False,M,,False,,29.0,0-15 Min,False,06:35,RI-2006-08950,Citation,1977.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-02-23,,Zone X4,True
500,False,M,,False,,21.0,0-15 Min,False,07:13,RI-2006-09097,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-02-24,,Zone X4,True
600,False,F,,False,,24.0,0-15 Min,False,10:20,RI-2006-24183,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-05-28,,Zone K1,False
900,False,M,,False,,32.0,0-15 Min,False,22:47,RI-2006-12797,Citation,1974.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2006-03-19,,Zone K3,True
900,False,M,,False,,52.0,0-15 Min,False,14:00,RI-2006-18072,Citation,1954.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone K2,,,2006-04-20,,Zone K2,False
200,False,M,,False,,51.0,0-15 Min,False,09:45,RI-2005-01275,Citation,1954.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-10-08,,Zone X3,False
500,False,M,,True,,26.0,0-15 Min,False,00:30,RI-2006-11560,Arrest Driver,1980.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-03-12,,Zone X4,False
500,False,F,,False,,32.0,0-15 Min,False,02:30,RI-2006-26070,Citation,1974.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X4,,,2006-06-08,,Zone X4,False
900,False,M,,False,,32.0,0-15 Min,False,09:20,RI-2006-00928,Citation,1974.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-07,,Zone K2,False
300,False,M,,False,,19.0,0-15 Min,False,00:52,RI-2006-00874,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-07,,Zone K3,False
600,False,M,,False,,22.0,0-15 Min,False,11:30,RI-2006-21289,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-05-10,,Zone K1,False
500,False,M,,False,,43.0,0-15 Min,False,20:15,RI-2006-09045,Citation,1963.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-02-23,,Zone X4,True
500,False,M,,False,,33.0,0-15 Min,False,18:20,RI-2005-10868,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-12-07,,Zone X4,False
300,False,F,,False,,40.0,0-15 Min,False,07:50,RI-2005-00071,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-08-07,,Zone K3,False
300,False,F,,False,,23.0,0-15 Min,False,07:00,RI-2005-01720,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-11,,Zone K3,True
200,False,M,,False,,31.0,0-15 Min,False,14:30,RI-2006-11267,Citation,1975.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-03-10,,Zone X3,False
500,False,M,,False,,32.0,0-15 Min,False,10:00,RI-2006-05585,Citation,1974.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-01-31,,Zone X4,False
300,False,M,,False,,39.0,16-30 Min,False,20:45,RI-2006-17443,Citation,1967.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-15,,Zone K3,False
900,False,M,,True,,24.0,16-30 Min,False,16:25,RI-2006-19880,Arrest Driver,1982.0,Speeding,RI,B,True,Black,Speeding,Zone K2,"Incident to Arrest,Inventory,Protective Frisk",,2006-04-30,"Incident to Arrest,Inventory/Tow,Terry Frisk",Zone K2,False
500,False,M,,False,,61.0,16-30 Min,False,14:15,RI-2006-12277,Citation,1945.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-03-16,,Zone X4,True
300,False,,,,,,,False,00:33,RI-2006-23248,,,,RI,,False,,,Zone K3,,,2006-05-24,,Zone K3,
900,False,M,,False,,34.0,0-15 Min,False,09:10,RI-2006-10190,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-04,,Zone K2,False
300,False,M,,False,,47.0,0-15 Min,False,06:48,RI-2006-07109,Citation,1959.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-10,,Zone K3,True
900,False,M,,False,,20.0,0-15 Min,False,15:25,RI-2006-17645,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-17,,Zone K2,False
600,False,M,,False,,44.0,0-15 Min,False,20:18,RI-2005-13567,Citation,1961.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-28,,Zone K1,False
900,False,M,,False,,34.0,0-15 Min,False,10:00,RI-2006-05586,Citation,1972.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2006-01-31,,Zone K2,False
300,False,M,,False,,28.0,0-15 Min,False,21:45,RI-2006-14539,Citation,1978.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone K3,,,2006-03-29,,Zone K3,True
