is_arrested,search_type,stop_date,driver_race_raw,stop_time,fine_grained_location,driver_age_raw,state,stop_duration,stop_outcome,county_name,search_type_raw,county_fips,out_of_state,drugs_related_stop,contraband_found,driver_gender,location_raw,violation_raw,search_conducted,driver_race,district,violation,driver_age,id,police_department
False,,2005-12-20,W,12:40,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,19.0,RI-2005-12649,600
False,,2006-01-09,W,12:10,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Equipment/Inspection Violation,False,White,Zone X3,Equipment,26.0,RI-2006-01417,200
False,,2006-03-29,W,23:30,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,19.0,RI-2006-14555,300
False,,2005-11-10,B,00:15,,1970.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,Black,Zone X4,Speeding,35.0,RI-2005-06498,500
False,,2005-11-02,W,00:30,,1966.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,39.0,RI-2005-04916,900
False,,2005-11-26,W,15:44,,1987.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,18.0,RI-2005-09111,0
False,,2006-01-09,W,08:40,,1948.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,58.0,RI-2006-01330,300
False,,2006-02-15,W,07:00,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,23.0,RI-2006-07643,600
False,,2006-03-22,W,00:05,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,30.0,RI-2006-13211,600
False,,2006-05-31,W,12:30,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,26.0,RI-2006-24867,300
False,,2006-05-29,W,13:39,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2006-24422,300
False,,2006-01-16,B,08:42,,1959.0,RI,30+ Min,Citation,,,,False,False,False,M,Zone K3,Registration Violation,False,Black,Zone K3,Registration/plates,47.0,RI-2006-02758,300
False,,2005-12-22,W,10:40,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,39.0,RI-2005-12922,900
False,,2006-01-09,W,11:50,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,22.0,RI-2006-01408,600
False,,2005-10-08,W,00:00,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Equipment/Inspection Violation,False,White,Zone X4,Equipment,27.0,RI-2005-01211,500
False,,2005-11-28,O,09:30,,1942.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,Other,Zone X3,Speeding,63.0,RI-2005-09471,200
False,,2006-02-06,W,11:50,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,27.0,RI-2006-06487,600
,,2006-04-26,,00:20,,,RI,,,,,,,False,False,,Zone K2,,False,,Zone K2,,,RI-2006-18991,900
False,,2006-01-24,W,11:50,,1956.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,50.0,RI-2006-04242,200
False,,2006-02-07,W,00:00,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,24.0,RI-2006-06573,500
False,,2006-05-06,W,13:45,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,39.0,RI-2006-20794,900
False,,2005-11-05,W,09:50,,1978.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,27.0,RI-2005-05598,500
False,,2006-01-12,W,11:49,,1969.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,37.0,RI-2006-02064,900
False,,2006-02-09,W,08:15,,1947.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,59.0,RI-2006-06840,500
False,,2006-04-24,W,23:10,,1967.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,39.0,RI-2006-18837,300
False,,2006-01-29,W,07:45,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,30.0,RI-2006-05150,500
False,,2006-03-10,H,06:40,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,Hispanic,Zone K3,Speeding,34.0,RI-2006-11166,300
False,,2005-10-21,W,19:10,,1962.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,43.0,RI-2005-03002,500
False,,2005-10-28,W,12:20,,1952.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,53.0,RI-2005-04056,500
False,Probable Cause,2006-05-20,W,00:45,,1960.0,RI,16-30 Min,Citation,,Odor of Drugs/Alcohol,,False,False,False,M,Zone K3,Speeding,True,White,Zone K3,Speeding,46.0,RI-2006-22479,300
False,,2006-05-04,W,10:55,,1958.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,48.0,RI-2006-20417,300
False,,2006-01-19,W,16:20,,1967.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,39.0,RI-2006-03380,300
False,,2005-11-09,W,16:45,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,27.0,RI-2005-06474,500
False,,2006-04-19,W,10:33,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,25.0,RI-2006-17898,900
False,,2005-11-21,I,04:00,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,Asian,Zone K3,Speeding,24.0,RI-2005-08243,300
False,,2006-05-21,W,07:10,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,30.0,RI-2006-22705,300
False,,2005-11-21,W,09:18,,1962.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,43.0,RI-2005-08263,900
False,,2006-04-21,W,21:00,,1978.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,28.0,RI-2006-18301,300
False,,2005-12-18,W,09:50,,1970.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,35.0,RI-2005-12343,900
False,,2005-10-27,B,15:22,,1983.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,22.0,RI-2005-03928,500
False,,2006-02-15,W,15:45,,1970.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,36.0,RI-2006-07797,300
False,,2006-04-02,W,14:30,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,38.0,RI-2006-15086,900
False,,2006-03-16,W,09:26,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,23.0,RI-2006-12225,600
False,,2006-01-02,W,13:00,,1977.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,29.0,RI-2006-00230,200
False,Probable Cause,2006-02-23,B,01:11,,1975.0,RI,16-30 Min,Citation,,Probable Cause,,False,False,False,M,Zone K2,Speeding,True,Black,Zone K2,Speeding,31.0,RI-2006-08938,900
False,,2005-11-13,W,07:15,,1946.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,59.0,RI-2005-07034,600
False,,2006-04-18,W,10:14,,1989.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,17.0,RI-2006-17748,0
False,,2005-12-16,W,20:30,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,23.0,RI-2005-12051,500
False,,2006-05-25,W,16:18,,1957.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,49.0,RI-2006-23549,300
False,,2006-05-20,W,11:25,,1989.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,17.0,RI-2006-22547,900
False,,2006-03-21,W,11:30,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Registration Violation,False,White,Zone X4,Registration/plates,34.0,RI-2006-13096,500
False,,2006-04-27,W,09:45,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,30.0,RI-2006-19233,300
False,,2006-01-08,W,12:04,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,18.0,RI-2006-01152,200
False,,2006-03-21,B,09:30,,1974.0,RI,16-30 Min,Citation,,,,,False,False,M,Zone X1,Speeding,False,Black,Zone X1,Speeding,32.0,RI-2006-13041,0
False,,2006-01-04,H,12:30,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Hispanic,Zone X4,Moving violation,19.0,RI-2006-00495,500
False,,2006-01-15,W,20:12,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,21.0,RI-2006-02673,200
False,,2006-04-21,B,22:24,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Equipment/Inspection Violation,False,Black,Zone X3,Equipment,20.0,RI-2006-18305,300
True,,2005-12-20,B,06:35,,1962.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone X4,Registration Violation,False,Black,Zone X4,Registration/plates,43.0,RI-2005-12570,500
False,,2006-04-22,B,23:20,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X1,Other Traffic Violation,False,Black,Zone X1,Moving violation,41.0,RI-2006-18486,0
False,,2006-05-16,W,08:40,,1958.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,48.0,RI-2006-21943,900
False,,2006-01-04,W,11:25,,1978.0,RI,0-15 Min,N/D,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,28.0,RI-2006-00478,300
False,,2005-12-23,H,20:30,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,Hispanic,Zone K1,Speeding,20.0,RI-2005-13092,600
False,,2006-06-11,W,09:00,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,25.0,RI-2006-26609,900
False,,2006-05-10,W,00:40,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X1,Speeding,False,White,Zone X1,Speeding,24.0,RI-2006-21218,000
False,,2006-06-03,W,23:45,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,25.0,RI-2006-25342,600
False,,2005-10-03,W,02:40,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,29.0,RI-2005-00474,500
True,,2005-11-30,W,02:00,,1979.0,RI,0-15 Min,Arrest Driver,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,26.0,RI-2005-09766,200
False,,2006-06-01,W,15:55,,1965.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,41.0,RI-2006-25057,200
False,,2005-11-21,W,18:35,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,25.0,RI-2005-08335,200
False,,2005-12-06,W,08:38,,1967.0,RI,16-30 Min,No Action,,,,False,False,False,F,Zone K2,Call for Service,False,White,Zone K2,Other,38.0,RI-2005-10603,0
False,,2006-06-11,W,11:44,,1970.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,36.0,RI-2006-26649,200
False,,2006-05-04,W,16:02,,1950.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,56.0,RI-2006-20502,600
False,,2006-05-28,W,20:20,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,21.0,RI-2006-24280,300
False,,2006-04-07,W,11:15,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,22.0,RI-2006-16013,900
False,,2005-12-08,B,19:30,,1963.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,Black,Zone X3,Moving violation,42.0,RI-2005-11020,200
False,,2006-01-08,W,14:01,,1968.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,38.0,RI-2006-01179,600
False,,2006-03-25,W,14:10,,1966.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,40.0,RI-2006-13936,200
False,,2006-02-02,H,09:00,,1969.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Hispanic,Zone K3,Speeding,37.0,RI-2006-05830,300
False,,2006-04-02,W,12:05,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,21.0,RI-2006-15063,300
False,,2006-01-21,W,14:00,,1967.0,RI,30+ Min,Citation,,,,False,False,False,F,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,39.0,RI-2006-03783,300
False,,2006-03-06,W,08:55,,1963.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2006-10454,300
False,,2006-05-24,W,09:45,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Other Traffic Violation,False,White,Zone K1,Moving violation,20.0,RI-2006-23297,600
False,,2006-01-15,W,10:50,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,21.0,RI-2006-02576,900
False,,2005-11-12,W,08:50,,1959.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,46.0,RI-2005-06902,500
True,,2006-05-25,W,19:12,,1981.0,RI,16-30 Min,Arrest Driver,,,,True,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,25.0,RI-2006-23587,900
False,,2006-02-08,W,01:00,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,20.0,RI-2006-06682,300
False,,2006-05-25,W,01:25,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,20.0,RI-2006-23388,600
False,,2005-11-28,B,22:30,,1966.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,39.0,RI-2005-09598,300
True,Incident to Arrest,2006-01-10,W,16:25,,1982.0,RI,0-15 Min,Arrest Driver,,Incident to Arrest,,False,False,False,M,Zone K3,Speeding,True,White,Zone K3,Speeding,24.0,RI-2006-01708,300
False,,2005-10-23,W,14:30,,1967.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,38.0,RI-2005-03363,600
False,,2006-02-01,W,15:25,,1982.0,RI,0-15 Min,N/D,,,,False,False,False,M,Zone K2,Equipment/Inspection Violation,False,White,Zone K2,Equipment,24.0,RI-2006-05708,204
True,Incident to Arrest,2006-03-31,W,22:45,,1950.0,RI,30+ Min,Arrest Driver,,Incident to Arrest,,False,True,True,M,Zone K2,Speeding,True,White,Zone K2,Speeding,56.0,RI-2006-14845,900
False,Incident to Arrest,2006-03-28,W,15:00,,1967.0,RI,30+ Min,Citation,,Incident to Arrest,,False,False,False,M,Zone K3,Registration Violation,True,White,Zone K3,Registration/plates,39.0,RI-2006-14329,300
False,,2005-12-16,W,17:55,,1977.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,28.0,RI-2005-12041,900
False,,2005-12-30,B,20:41,,2005.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Registration Violation,False,Black,Zone X4,Registration/plates,,RI-2005-13842,500
False,,2006-03-12,W,20:50,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,23.0,RI-2006-11653,300
False,,2006-04-18,W,09:10,,1970.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,36.0,RI-2006-17739,300
False,,2006-05-28,W,15:15,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,24.0,RI-2006-24228,200
False,,2006-02-06,W,08:00,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,41.0,RI-2006-06444,200
False,,2006-04-10,W,11:40,,1961.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,45.0,RI-2006-16573,300
False,,2006-06-10,W,15:10,,1958.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,48.0,RI-2006-26457,500
False,,2005-12-09,B,21:40,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Black,Zone X4,Moving violation,17.0,RI-2005-11108,500
False,,2006-05-18,W,23:15,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,20.0,RI-2006-22293,500
False,,2005-12-17,W,09:10,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,39.0,RI-2005-12146,600
False,,2006-04-28,W,16:55,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,34.0,RI-2006-19566,203
False,,2005-12-07,W,07:13,,1977.0,RI,0-15 Min,Citation,,,,,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,28.0,RI-2005-10760,900
,,2006-02-04,,03:00,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-06106,500
,,2006-02-05,,15:18,,,RI,,,,,,,False,False,,Zone K2,,False,,Zone K2,,,RI-2006-06362,900
False,,2005-11-12,W,13:49,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,26.0,RI-2005-06961,200
False,,2005-11-25,W,19:40,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,21.0,RI-2005-08901,900
False,,2006-04-15,B,15:45,,1981.0,RI,0-15 Min,No Action,,,,False,False,False,F,Zone X3,Motorist Assist/Courtesy,False,Black,Zone X3,Other,25.0,RI-2006-17414,200
False,,2006-03-03,W,23:30,,1954.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,52.0,RI-2006-10140,300
False,,2005-10-30,W,14:12,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,27.0,RI-2005-04533,300
False,,2005-12-30,W,15:10,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,21.0,RI-2005-13818,900
False,,2006-05-13,W,22:38,,1965.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,41.0,RI-2006-21669,300
False,,2005-10-21,W,02:25,,1987.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,18.0,RI-2005-02875,300
False,,2005-11-12,W,13:20,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,22.0,RI-2005-06952,500
False,,2006-01-16,W,06:58,,1987.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,19.0,RI-2006-02736,300
,,2006-02-28,,00:29,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-09685,500
False,,2006-01-31,W,10:58,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,40.0,RI-2006-05597,600
False,,2006-01-02,W,16:10,,1978.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,28.0,RI-2006-00268,900
False,,2006-03-25,W,13:35,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,24.0,RI-2006-13934,600
False,,2006-01-24,W,20:05,,1980.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,26.0,RI-2006-04315,500
,,2006-05-13,,11:30,,,RI,,,,,,,False,False,,Zone K2,,False,,Zone K2,,,RI-2006-21632,900
False,,2006-06-04,W,23:40,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2006-25515,500
False,,2006-03-17,W,10:10,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Equipment/Inspection Violation,False,White,Zone X4,Equipment,28.0,RI-2006-12411,500
False,,2006-05-21,W,08:30,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,25.0,RI-2006-22723,502
False,,2005-12-19,W,12:30,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,33.0,RI-2005-12481,600
False,,2005-11-11,W,14:40,,1953.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,52.0,RI-2005-06785,500
False,,2005-12-07,I,17:10,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Asian,Zone X4,Speeding,24.0,RI-2005-10864,500
False,,2006-04-03,W,11:20,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,23.0,RI-2006-15288,600
True,,2006-01-31,W,07:15,,1983.0,RI,16-30 Min,Arrest Driver,,,,True,False,False,F,Zone K3,Call for Service,False,White,Zone K3,Other,23.0,RI-2006-05562,300
True,"Incident to Arrest,Probable Cause",2005-10-12,W,20:20,,1977.0,RI,30+ Min,Arrest Driver,,"Incident to Arrest,Odor of Drugs/Alcohol,Probable Cause",,False,True,True,M,Zone K3,Other Traffic Violation,True,White,Zone K3,Moving violation,28.0,RI-2005-01866,300
False,,2006-04-09,W,15:00,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,30.0,RI-2006-16363,900
False,,2006-01-06,W,23:10,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Equipment/Inspection Violation,False,White,Zone X3,Equipment,23.0,RI-2006-00856,200
False,,2005-10-07,W,06:30,,1979.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,26.0,RI-2005-01076,300
False,,2006-04-13,W,23:55,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,23.0,RI-2006-17067,200
,,2006-01-25,,10:30,,,RI,,,,,,,False,False,,Zone X1,,False,,Zone X1,,,RI-2006-04400,0
False,,2006-04-05,W,23:30,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2006-15786,500
False,,2005-10-04,W,23:10,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,39.0,RI-2005-00727,300
False,,2006-01-02,W,10:48,,1937.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K3,Registration Violation,False,White,Zone K3,Registration/plates,69.0,RI-2006-00196,300
False,,2006-01-30,W,09:03,,1953.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,53.0,RI-2006-05371,200
False,,2006-04-14,W,23:25,,1956.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Other Traffic Violation,False,White,Zone K1,Moving violation,50.0,RI-2006-17280,600
False,,2006-01-17,W,14:15,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,21.0,RI-2006-03044,900
