"assignment_id","assignment_name","start_date","end_date","budget","region","impact_score"
1561,"Assignment_1561","2020-11-03T00:00:00.000","2021-01-23T00:00:00.000",46084.69,"East",3.87
1562,"Assignment_1562","2020-04-30T00:00:00.000","2020-08-24T00:00:00.000",53297.25,"North",3.6
1563,"Assignment_1563","2020-05-17T00:00:00.000","2020-08-23T00:00:00.000",-43631.83,"South",2.53
1564,"Assignment_1564","2021-01-31T00:00:00.000","2021-10-21T00:00:00.000",27172.05,"South",5.93
1565,"Assignment_1565","2020-02-29T00:00:00.000","2020-12-10T00:00:00.000",32030.23,"West",8.6
1566,"Assignment_1566","2020-04-15T00:00:00.000","2020-09-10T00:00:00.000",1015.11,"West",5.47
1567,"Assignment_1567","2021-08-17T00:00:00.000","2021-10-27T00:00:00.000",-39710.47,"South",4.24
1568,"Assignment_1568","2020-06-09T00:00:00.000","2020-08-25T00:00:00.000",-15663.86,"North",9.34
1569,"Assignment_1569","2021-08-29T00:00:00.000","2022-10-03T00:00:00.000",3697.59,"West",2.2
1570,"Assignment_1570","2021-12-11T00:00:00.000","2022-09-22T00:00:00.000",15271.3,"South",5.32
1571,"Assignment_1571","2021-08-24T00:00:00.000","2022-04-21T00:00:00.000",38639.01,"East",7.85
1572,"Assignment_1572","2021-01-20T00:00:00.000","2021-09-13T00:00:00.000",58358.73,"North",9.08
1573,"Assignment_1573","2021-03-18T00:00:00.000","2021-11-06T00:00:00.000",-2355.22,"West",9.35
1574,"Assignment_1574","2021-08-18T00:00:00.000","2021-10-03T00:00:00.000",-656.94,"East",2.01
1575,"Assignment_1575","2021-06-24T00:00:00.000","2021-12-15T00:00:00.000",-47046.25,"West",5.86
1576,"Assignment_1576","2020-06-14T00:00:00.000","2021-04-08T00:00:00.000",-43868.77,"East",2.9
1577,"Assignment_1577","2020-07-01T00:00:00.000","2021-07-01T00:00:00.000",-11326.75,"South",2.59
1578,"Assignment_1578","2021-07-22T00:00:00.000","2022-04-02T00:00:00.000",61036.75,"North",8.79
1579,"Assignment_1579","2020-04-12T00:00:00.000","2020-06-20T00:00:00.000",44247.07,"East",4.32
1580,"Assignment_1580","2021-09-25T00:00:00.000","2022-08-15T00:00:00.000",65468.35,"South",1.95
1581,"Assignment_1581","2020-06-30T00:00:00.000","2020-08-16T00:00:00.000",65337.92,"East",2.96
1582,"Assignment_1582","2021-08-13T00:00:00.000","2021-04-11T00:00:00.000",78485.12,"East",4.43
1583,"Assignment_1583","2020-10-25T00:00:00.000","2021-03-31T00:00:00.000",58047.89,"West",6.85
1584,"Assignment_1584","2020-10-01T00:00:00.000","2021-03-31T00:00:00.000",96851.64,"South",6.62
1585,"Assignment_1585","2021-04-17T00:00:00.000","2021-10-23T00:00:00.000",84823.78,"East",9.32
1586,"Assignment_1586","2021-04-04T00:00:00.000","2021-11-17T00:00:00.000",38007.57,"West",3.84
1587,"Assignment_1587","2020-04-12T00:00:00.000","2020-09-30T00:00:00.000",38223.65,"West",4.57
1588,"Assignment_1588","2021-05-03T00:00:00.000","2021-06-09T00:00:00.000",-44859.94,"West",3.55
1589,"Assignment_1589","2021-01-22T00:00:00.000","2021-07-18T00:00:00.000",99778.99,"North",2.05
1590,"Assignment_1590","2021-11-30T00:00:00.000","2022-01-10T00:00:00.000",-30263.6,"South",9.65
1591,"Assignment_1591","2021-12-13T00:00:00.000","2022-09-30T00:00:00.000",61052.08,"North",1.86
1592,"Assignment_1592","2020-03-24T00:00:00.000","2020-09-06T00:00:00.000",73152.28,"North",5.25
1593,"Assignment_1593","2021-04-23T00:00:00.000","2021-09-15T00:00:00.000",5958.18,"North",6.13
1594,"Assignment_1594","2021-10-09T00:00:00.000","2022-09-03T00:00:00.000",-20472.19,"East",7.3
1595,"Assignment_1595","2020-01-21T00:00:00.000","2020-03-23T00:00:00.000",-35186.02,"West",3.45
1596,"Assignment_1596","2021-02-12T00:00:00.000","2021-05-07T00:00:00.000",62290.9,"South",5.64
1597,"Assignment_1597","2021-04-08T00:00:00.000","2021-06-11T00:00:00.000",17898.03,"East",4.49
1598,"Assignment_1598","2020-10-05T00:00:00.000","2021-07-13T00:00:00.000",57057.66,"West",1.87
1599,"Assignment_1599","2021-01-14T00:00:00.000","2021-08-13T00:00:00.000",87311.15,"North",2.08
1600,"Assignment_1600","2020-12-19T00:00:00.000","2021-08-01T00:00:00.000",-28012.44,"South",4.63
1601,"Assignment_1601","2020-08-27T00:00:00.000","2021-03-15T00:00:00.000",87875.65,"East",1.03
1602,"Assignment_1602","2020-01-10T00:00:00.000","2020-04-18T00:00:00.000",11743.97,"East",1.22
1603,"Assignment_1603","2020-06-19T00:00:00.000","2021-06-13T00:00:00.000",-4209.95,"East",1.48
1604,"Assignment_1604","2021-07-03T00:00:00.000","2021-04-09T00:00:00.000",91459.34,"West",7.89
1605,"Assignment_1605","2021-05-22T00:00:00.000","2022-01-29T00:00:00.000",98597.75,"East",9
1606,"Assignment_1606","2020-05-06T00:00:00.000","2021-05-05T00:00:00.000",-20166.17,"West",9.14
1607,"Assignment_1607","2021-05-28T00:00:00.000","2021-11-16T00:00:00.000",48525.75,"South",1.07
1608,"Assignment_1608","2021-11-13T00:00:00.000","2022-02-10T00:00:00.000",-34025.7,"South",6.89
1609,"Assignment_1609","2021-01-19T00:00:00.000","2021-07-22T00:00:00.000",47637.1,"South",3.58
1610,"Assignment_1610","2021-09-20T00:00:00.000","2022-05-05T00:00:00.000",74096.98,"South",1.63
1611,"Assignment_1611","2021-07-26T00:00:00.000","2021-02-12T00:00:00.000",52674.78,"East",1.93
1612,"Assignment_1612","2021-01-08T00:00:00.000","2021-06-14T00:00:00.000",12599.97,"North",1.6
1613,"Assignment_1613","2021-02-28T00:00:00.000","2021-10-24T00:00:00.000",7459.95,"East",5.95
1614,"Assignment_1614","2020-08-31T00:00:00.000","2020-01-11T00:00:00.000",8968.36,"West",3.76
1615,"Assignment_1615","2021-06-30T00:00:00.000","2022-01-17T00:00:00.000",38456.77,"East",2.5
1616,"Assignment_1616","2021-10-20T00:00:00.000","2022-02-11T00:00:00.000",82235.09,"South",2.31
1617,"Assignment_1617","2020-03-02T00:00:00.000","2021-02-12T00:00:00.000",89359.92,"East",8.55
1618,"Assignment_1618","2020-07-20T00:00:00.000","2020-12-20T00:00:00.000",-41970.56,"West",1.2
1619,"Assignment_1619","2020-04-16T00:00:00.000","2021-04-11T00:00:00.000",-22756.64,"West",5.46
1620,"Assignment_1620","2021-04-14T00:00:00.000","2021-06-29T00:00:00.000",-33166.35,"East",1.65
1621,"Assignment_1621","2020-08-11T00:00:00.000","2020-12-26T00:00:00.000",-20999.8,"East",2.31
1622,"Assignment_1622","2021-06-30T00:00:00.000","2021-10-26T00:00:00.000",1991.17,"West",5.19
1623,"Assignment_1623","2020-05-28T00:00:00.000","2021-05-18T00:00:00.000",25979.75,"West",2.86
1624,"Assignment_1624","2021-09-30T00:00:00.000","2022-05-31T00:00:00.000",44419.18,"South",6.73
1625,"Assignment_1625","2020-02-09T00:00:00.000","2021-03-21T00:00:00.000",59821.33,"West",4.41
1626,"Assignment_1626","2021-09-02T00:00:00.000","2021-01-12T00:00:00.000",83516.73,"South",8.06
1627,"Assignment_1627","2020-08-14T00:00:00.000","2021-07-15T00:00:00.000",98363.27,"East",6.92
1628,"Assignment_1628","2020-10-25T00:00:00.000","2021-06-05T00:00:00.000",49428.47,"West",9.8
1629,"Assignment_1629","2020-02-15T00:00:00.000","2020-11-12T00:00:00.000",76804.68,"North",4.21
1630,"Assignment_1630","2020-06-11T00:00:00.000","2021-05-16T00:00:00.000",66705.83,"West",5.02
1631,"Assignment_1631","2020-01-30T00:00:00.000","2020-04-24T00:00:00.000",-3870.19,"South",7.01
1632,"Assignment_1632","2020-09-01T00:00:00.000","2021-05-31T00:00:00.000",81353.84,"South",4.8
1633,"Assignment_1633","2021-07-18T00:00:00.000","2022-03-15T00:00:00.000",-43585.53,"North",3.15
1634,"Assignment_1634","2021-03-08T00:00:00.000","2021-12-22T00:00:00.000",-49944.9,"West",1.06
1635,"Assignment_1635","2020-07-12T00:00:00.000","2021-11-03T00:00:00.000",-8940.11,"West",3.48
1636,"Assignment_1636","2020-09-23T00:00:00.000","2021-01-18T00:00:00.000",19314.63,"West",8.78
1637,"Assignment_1637","2021-01-11T00:00:00.000","2022-01-20T00:00:00.000",45754.43,"North",6.31
1638,"Assignment_1638","2020-12-08T00:00:00.000","2021-11-27T00:00:00.000",-34734.46,"East",1.04
1639,"Assignment_1639","2021-06-03T00:00:00.000","2021-11-28T00:00:00.000",50951.52,"West",8.09
1640,"Assignment_1640","2021-07-17T00:00:00.000","2021-11-07T00:00:00.000",70272.38,"East",1.14
1641,"Assignment_1641","2021-05-27T00:00:00.000","2021-08-29T00:00:00.000",-22203.06,"South",9.58
1642,"Assignment_1642","2021-05-25T00:00:00.000","2021-09-09T00:00:00.000",12268.79,"North",5.62
1643,"Assignment_1643","2020-06-24T00:00:00.000","2020-09-19T00:00:00.000",27997.75,"West",9.17
1644,"Assignment_1644","2020-07-21T00:00:00.000","2020-11-04T00:00:00.000",17771.05,"East",8.97
1645,"Assignment_1645","2020-09-24T00:00:00.000","2021-01-15T00:00:00.000",69974.49,"West",8.97
1646,"Assignment_1646","2021-05-06T00:00:00.000","2022-01-12T00:00:00.000",94078.36,"North",4.38
1647,"Assignment_1647","2020-06-05T00:00:00.000","2021-04-20T00:00:00.000",69842.97,"North",2.67
1648,"Assignment_1648","2020-08-24T00:00:00.000","2020-10-01T00:00:00.000",-38301.08,"West",4.16
1649,"Assignment_1649","2020-01-14T00:00:00.000","2020-08-28T00:00:00.000",70740.34,"South",2.21
1650,"Assignment_1650","2020-10-03T00:00:00.000","2021-05-29T00:00:00.000",-40010.55,"West",8.51
1651,"Assignment_1651","2021-03-21T00:00:00.000","2021-08-28T00:00:00.000",-14604.44,"West",6.12
1652,"Assignment_1652","2021-02-23T00:00:00.000","2021-12-11T00:00:00.000",-27035.47,"West",3.24
1653,"Assignment_1653","2020-02-15T00:00:00.000","2020-12-28T00:00:00.000",-20372.13,"East",8.38
1654,"Assignment_1654","2021-07-22T00:00:00.000","2021-05-12T00:00:00.000",29247.27,"South",5.15
1655,"Assignment_1655","2021-05-04T00:00:00.000","2021-07-07T00:00:00.000",50753.48,"North",1.1
1656,"Assignment_1656","2020-04-27T00:00:00.000","2020-06-12T00:00:00.000",20548.19,"South",2.38
1657,"Assignment_1657","2020-01-10T00:00:00.000","2021-07-14T00:00:00.000",93954.35,"West",4.8
1658,"Assignment_1658","2020-01-18T00:00:00.000","2020-09-11T00:00:00.000",-13956.15,"West",1.7
1659,"Assignment_1659","2021-01-16T00:00:00.000","2021-12-22T00:00:00.000",64471.03,"West",6.79
1660,"Assignment_1660","2021-05-02T00:00:00.000","2021-07-04T00:00:00.000",80527.33,"West",2.78
1661,"Assignment_1661","2020-02-17T00:00:00.000","2020-04-26T00:00:00.000",34309.92,"South",6.35
1662,"Assignment_1662","2020-01-20T00:00:00.000","2020-07-24T00:00:00.000",18433.38,"North",1.08
1663,"Assignment_1663","2020-07-06T00:00:00.000","2021-02-19T00:00:00.000",39427.67,"West",2.3
1664,"Assignment_1664","2020-02-04T00:00:00.000","2020-12-25T00:00:00.000",14321.47,"East",3.93
1665,"Assignment_1665","2020-01-10T00:00:00.000","2020-08-29T00:00:00.000",33279.08,"North",1.79
1666,"Assignment_1666","2020-06-24T00:00:00.000","2020-12-09T00:00:00.000",12540.09,"South",9.85
1667,"Assignment_1667","2021-05-22T00:00:00.000","2021-10-08T00:00:00.000",10070.46,"South",3.09
1668,"Assignment_1668","2020-09-10T00:00:00.000","2021-06-20T00:00:00.000",54301.97,"East",9.09
1669,"Assignment_1669","2020-02-21T00:00:00.000","2020-04-09T00:00:00.000",-36072.32,"North",7.18
1670,"Assignment_1670","2021-09-29T00:00:00.000","2022-02-02T00:00:00.000",-25018.69,"South",9.63
1671,"Assignment_1671","2020-02-18T00:00:00.000","2020-05-28T00:00:00.000",77679.77,"West",9.19
1672,"Assignment_1672","2020-09-24T00:00:00.000","2021-03-10T00:00:00.000",65661.6,"West",8.91
1673,"Assignment_1673","2021-05-30T00:00:00.000","2022-02-08T00:00:00.000",-7781.94,"West",6.2
1674,"Assignment_1674","2020-11-24T00:00:00.000","2021-03-28T00:00:00.000",6590.34,"North",9.68
1675,"Assignment_1675","2020-04-15T00:00:00.000","2021-01-14T00:00:00.000",88903.98,"East",2.63
1676,"Assignment_1676","2021-11-24T00:00:00.000","2022-11-05T00:00:00.000",72711.58,"North",5.09
1677,"Assignment_1677","2021-12-17T00:00:00.000","2022-12-14T00:00:00.000",42151.94,"North",8.03
1678,"Assignment_1678","2020-06-17T00:00:00.000","2020-08-21T00:00:00.000",-16776.47,"South",5.35
1679,"Assignment_1679","2020-12-14T00:00:00.000","2021-12-13T00:00:00.000",-43362.2,"West",9.95
1680,"Assignment_1680","2020-04-12T00:00:00.000","2021-09-21T00:00:00.000",14688.68,"North",7.6
1681,"Assignment_1681","2020-04-20T00:00:00.000","2020-11-26T00:00:00.000",50894.07,"West",2.86
1682,"Assignment_1682","2020-10-05T00:00:00.000","2020-12-22T00:00:00.000",74272.07,"East",8.3
1683,"Assignment_1683","2020-08-30T00:00:00.000","2020-12-12T00:00:00.000",77903.35,"South",8.99
1684,"Assignment_1684","2020-05-17T00:00:00.000","2020-11-12T00:00:00.000",-45083.61,"East",5.85
1685,"Assignment_1685","2021-05-19T00:00:00.000","2022-01-30T00:00:00.000",-13376.44,"West",9.91
1686,"Assignment_1686","2020-12-09T00:00:00.000","2021-01-18T00:00:00.000",864.19,"North",5.82
1687,"Assignment_1687","2021-07-19T00:00:00.000","2022-04-30T00:00:00.000",-21690.17,"West",7.96
1688,"Assignment_1688","2021-09-01T00:00:00.000","2022-08-16T00:00:00.000",70446.31,"West",3.92
1689,"Assignment_1689","2021-03-08T00:00:00.000","2021-11-12T00:00:00.000",65119.86,"West",3.15
1690,"Assignment_1690","2020-11-13T00:00:00.000","2021-07-22T00:00:00.000",27524.96,"North",8.05
1691,"Assignment_1691","2020-10-24T00:00:00.000","2021-08-29T00:00:00.000",97438.97,"South",2.74
1692,"Assignment_1692","2020-08-01T00:00:00.000","2020-07-06T00:00:00.000",-28391.22,"North",3.56
1693,"Assignment_1693","2020-11-13T00:00:00.000","2021-02-10T00:00:00.000",84947.76,"North",4.31
1694,"Assignment_1694","2021-11-23T00:00:00.000","2022-11-06T00:00:00.000",-32530.51,"East",6.62
1695,"Assignment_1695","2020-07-23T00:00:00.000","2020-10-31T00:00:00.000",-25522.74,"North",4.08
1696,"Assignment_1696","2021-02-18T00:00:00.000","2021-11-24T00:00:00.000",54432.88,"West",3.89
1697,"Assignment_1697","2021-02-16T00:00:00.000","2021-04-01T00:00:00.000",-33564.55,"West",4.99
1698,"Assignment_1698","2021-09-16T00:00:00.000","2022-04-03T00:00:00.000",34876.76,"West",5.05
1699,"Assignment_1699","2021-07-25T00:00:00.000","2022-10-07T00:00:00.000",13035.03,"West",1.19
1700,"Assignment_1700","2021-06-17T00:00:00.000","2022-02-09T00:00:00.000",59271.09,"South",3.85
1701,"Assignment_1701","2021-01-07T00:00:00.000","2022-03-27T00:00:00.000",85101.29,"South",5.23
1702,"Assignment_1702","2020-12-25T00:00:00.000","2021-10-02T00:00:00.000",65480.73,"East",3.12
1703,"Assignment_1703","2021-08-12T00:00:00.000","2022-01-02T00:00:00.000",77453.48,"East",5.29
1704,"Assignment_1704","2020-02-02T00:00:00.000","2021-01-16T00:00:00.000",-45058.18,"North",6.12
1705,"Assignment_1705","2021-03-14T00:00:00.000","2022-03-09T00:00:00.000",-3470.68,"North",8.56
1706,"Assignment_1706","2021-12-16T00:00:00.000","2022-08-10T00:00:00.000",27314.96,"East",7.97
1707,"Assignment_1707","2020-05-04T00:00:00.000","2021-03-30T00:00:00.000",12393,"South",3.31
1708,"Assignment_1708","2020-11-13T00:00:00.000","2021-08-11T00:00:00.000",-15311.76,"West",2.16
1709,"Assignment_1709","2020-10-30T00:00:00.000","2021-08-17T00:00:00.000",-3818.89,"East",1.01
1710,"Assignment_1710","2020-05-13T00:00:00.000","2021-02-28T00:00:00.000",91814.65,"South",4.59
1711,"Assignment_1711","2020-01-03T00:00:00.000","2020-08-16T00:00:00.000",-5872.87,"South",8.7
1712,"Assignment_1712","2021-01-23T00:00:00.000","2021-08-21T00:00:00.000",3085.62,"East",2.45
1713,"Assignment_1713","2020-04-17T00:00:00.000","2021-01-22T00:00:00.000",-49443.53,"South",3.58
1714,"Assignment_1714","2021-04-28T00:00:00.000","2021-06-15T00:00:00.000",76761.64,"West",5.89
1715,"Assignment_1715","2021-11-05T00:00:00.000","2022-04-10T00:00:00.000",-26773.89,"South",6.34
1716,"Assignment_1716","2021-05-29T00:00:00.000","2021-10-08T00:00:00.000",-19378.36,"North",5.93
1717,"Assignment_1717","2021-03-02T00:00:00.000","2021-10-30T00:00:00.000",-11710.32,"North",1.02
1718,"Assignment_1718","2021-10-14T00:00:00.000","2022-04-14T00:00:00.000",82693.31,"South",7.94
1719,"Assignment_1719","2021-07-22T00:00:00.000","2021-10-18T00:00:00.000",-19032.29,"North",9.1
1720,"Assignment_1720","2021-06-27T00:00:00.000","2022-05-01T00:00:00.000",69628.95,"East",3.28
1721,"Assignment_1721","2020-04-25T00:00:00.000","2020-06-25T00:00:00.000",71207.4,"North",2.2
1722,"Assignment_1722","2020-03-02T00:00:00.000","2020-09-17T00:00:00.000",89053.09,"South",7.92
1723,"Assignment_1723","2020-09-13T00:00:00.000","2021-03-05T00:00:00.000",-32665.8,"North",7.57
1724,"Assignment_1724","2020-07-03T00:00:00.000","2021-06-30T00:00:00.000",-17408.15,"East",8.14
1725,"Assignment_1725","2021-10-14T00:00:00.000","2021-12-17T00:00:00.000",61434.74,"South",9.27
1726,"Assignment_1726","2021-10-05T00:00:00.000","2022-04-13T00:00:00.000",-20599.89,"North",1.4
1727,"Assignment_1727","2021-09-29T00:00:00.000","2022-07-24T00:00:00.000",-7050.57,"South",5.83
1728,"Assignment_1728","2020-05-16T00:00:00.000","2021-04-04T00:00:00.000",-24988.76,"North",8.1
1729,"Assignment_1729","2020-10-07T00:00:00.000","2021-01-06T00:00:00.000",-24095.5,"South",5.51
1730,"Assignment_1730","2020-01-18T00:00:00.000","2020-03-25T00:00:00.000",22233,"North",5.97
1731,"Assignment_1731","2021-09-18T00:00:00.000","2022-06-17T00:00:00.000",-33547.54,"West",6.1
1732,"Assignment_1732","2021-11-27T00:00:00.000","2022-04-15T00:00:00.000",-1745.36,"West",1.09
1733,"Assignment_1733","2020-05-11T00:00:00.000","2020-07-30T00:00:00.000",13989.09,"East",9.14
1734,"Assignment_1734","2021-07-30T00:00:00.000","2022-03-10T00:00:00.000",-46317.78,"East",2.9
1735,"Assignment_1735","2021-09-03T00:00:00.000","2022-07-29T00:00:00.000",8249.97,"East",1.23
1736,"Assignment_1736","2021-10-13T00:00:00.000","2022-08-31T00:00:00.000",-35881.63,"East",6.7
1737,"Assignment_1737","2021-06-15T00:00:00.000","2022-02-19T00:00:00.000",24036.78,"East",6.04
1738,"Assignment_1738","2021-03-12T00:00:00.000","2021-02-10T00:00:00.000",73860.73,"North",2.15
1739,"Assignment_1739","2020-05-10T00:00:00.000","2020-12-29T00:00:00.000",72763.32,"North",9.98
1740,"Assignment_1740","2021-07-11T00:00:00.000","2022-04-14T00:00:00.000",-37932.72,"West",4.52
1741,"Assignment_1741","2020-01-03T00:00:00.000","2020-10-05T00:00:00.000",40184.16,"North",3.39
1742,"Assignment_1742","2020-11-27T00:00:00.000","2021-10-06T00:00:00.000",75187.96,"North",1.91
1743,"Assignment_1743","2021-12-21T00:00:00.000","2022-05-30T00:00:00.000",-14304.12,"East",5.81
1744,"Assignment_1744","2021-11-02T00:00:00.000","2022-03-10T00:00:00.000",64288.98,"East",2.48
1745,"Assignment_1745","2021-04-09T00:00:00.000","2021-07-13T00:00:00.000",83614.65,"South",2.31
1746,"Assignment_1746","2020-03-21T00:00:00.000","2021-03-18T00:00:00.000",70918.62,"South",7.55
1747,"Assignment_1747","2021-04-26T00:00:00.000","2022-04-15T00:00:00.000",-33904.85,"West",1.6
1748,"Assignment_1748","2021-03-05T00:00:00.000","2021-02-12T00:00:00.000",-48641,"South",7.42
1749,"Assignment_1749","2020-12-21T00:00:00.000","2021-05-29T00:00:00.000",-21241.38,"East",1.63
1750,"Assignment_1750","2021-05-07T00:00:00.000","2021-08-28T00:00:00.000",-9428.4,"North",4.55
1751,"Assignment_1751","2020-04-26T00:00:00.000","2020-09-11T00:00:00.000",42427.45,"West",2.12
1752,"Assignment_1752","2021-04-22T00:00:00.000","2022-03-23T00:00:00.000",7640.98,"West",9.86
1753,"Assignment_1753","2021-12-04T00:00:00.000","2021-11-11T00:00:00.000",55511.05,"North",3.13
1754,"Assignment_1754","2020-02-01T00:00:00.000","2021-01-21T00:00:00.000",2961.24,"West",4.28
1755,"Assignment_1755","2020-07-15T00:00:00.000","2020-12-03T00:00:00.000",-26836.19,"South",2.9
1756,"Assignment_1756","2020-09-21T00:00:00.000","2021-04-18T00:00:00.000",-3096.52,"West",5.89
1757,"Assignment_1757","2021-09-17T00:00:00.000","2022-01-12T00:00:00.000",82648.63,"East",9.3
1758,"Assignment_1758","2021-07-27T00:00:00.000","2021-12-02T00:00:00.000",93779.85,"East",5.34
1759,"Assignment_1759","2021-07-23T00:00:00.000","2022-03-09T00:00:00.000",-18873.09,"South",7.68
1760,"Assignment_1760","2020-10-19T00:00:00.000","2021-03-05T00:00:00.000",68270.26,"South",4.19
1761,"Assignment_1761","2020-01-22T00:00:00.000","2020-11-12T00:00:00.000",-8997.69,"South",3.54
1762,"Assignment_1762","2021-05-01T00:00:00.000","2021-01-09T00:00:00.000",83069.73,"North",1.89
1763,"Assignment_1763","2021-12-25T00:00:00.000","2022-01-24T00:00:00.000",-25168.16,"West",9.73
1764,"Assignment_1764","2021-11-21T00:00:00.000","2022-03-07T00:00:00.000",49893.99,"West",4.41
1765,"Assignment_1765","2020-01-29T00:00:00.000","2020-03-21T00:00:00.000",-37368.31,"West",8.86
1766,"Assignment_1766","2021-01-20T00:00:00.000","2021-03-01T00:00:00.000",96084,"South",6.58
1767,"Assignment_1767","2020-03-10T00:00:00.000","2020-12-21T00:00:00.000",55095,"North",7.1
1768,"Assignment_1768","2020-05-10T00:00:00.000","2021-06-28T00:00:00.000",76272.36,"East",5.12
1769,"Assignment_1769","2020-08-15T00:00:00.000","2021-08-03T00:00:00.000",35000.4,"North",3.95
1770,"Assignment_1770","2021-05-06T00:00:00.000","2022-02-12T00:00:00.000",21520.2,"South",5.26
