"donor_id","donor_name","donor_type"
4402,"Donor_4402","Corporate"
4403,"Donor_4403","Organization"
4404,"Donor_4404","Organization"
4405,"Donor_4405","Organization"
4406,"Donor_4406","Individual"
4407,"Donor_4407","Corporate"
4408,"Donor_4408","Organization"
4409,"Donor_4409","Corporate"
4410,"Donor_4410","Organization"
4411,"Donor_4411","Corporate"
4412,"Donor_4412","Organization"
4413,"Donor_4413","Corporate"
4414,"Donor_4414","Individual"
4415,"Donor_4415","Individual"
4416,"Donor_4416","Individual"
4417,"Donor_4417","Organization"
4418,"Donor_4418","Organization"
4419,"Donor_4419","Corporate"
4420,"Donor_4420","Corporate"
4421,"Donor_4421","Individual"
4422,"Donor_4422","Organization"
4423,"Donor_4423","Organization"
4424,"Donor_4424","Organization"
4425,"Donor_4425","Organization"
4426,"Donor_4426","Individual"
4427,"Donor_4427","Organization"
4428,"Donor_4428","Organization"
4429,"Donor_4429","Individual"
4430,"Donor_4430","Individual"
4431,"Donor_4431","Corporate"
4432,"Donor_4432","Individual"
4433,"Donor_4433","Corporate"
4434,"Donor_4434","Individual"
4435,"Donor_4435","Individual"
4436,"Donor_4436","Organization"
4437,"Donor_4437","Organization"
4438,"Donor_4438","Individual"
4439,"Donor_4439","Organization"
4440,"Donor_4440","Corporate"
4441,"Donor_4441","Individual"
4442,"Donor_4442","Corporate"
4443,"Donor_4443","Individual"
4444,"Donor_4444","Individual"
4445,"Donor_4445","Individual"
4446,"Donor_4446","Individual"
4447,"Donor_4447","Individual"
4448,"Donor_4448","Organization"
4449,"Donor_4449","Corporate"
4450,"Donor_4450","Individual"
4451,"Donor_4451","Organization"
4452,"Donor_4452","Individual"
4453,"Donor_4453","Individual"
4454,"Donor_4454","Corporate"
4455,"Donor_4455","Individual"
4456,"Donor_4456","Corporate"
4457,"Donor_4457","Individual"
4458,"Donor_4458","Organization"
4459,"Donor_4459","Individual"
4460,"Donor_4460","Organization"
4461,"Donor_4461","Organization"
4462,"Donor_4462","Organization"
4463,"Donor_4463","Organization"
4464,"Donor_4464","Individual"
4465,"Donor_4465","Individual"
4466,"Donor_4466","Organization"
4467,"Donor_4467","Organization"
4468,"Donor_4468","Corporate"
4469,"Donor_4469","Individual"
4470,"Donor_4470","Corporate"
4471,"Donor_4471","Organization"
4472,"Donor_4472","Corporate"
4473,"Donor_4473","Corporate"
4474,"Donor_4474","Organization"
4475,"Donor_4475","Corporate"
4476,"Donor_4476","Corporate"
4477,"Donor_4477","Individual"
4478,"Donor_4478","Organization"
4479,"Donor_4479","Individual"
4480,"Donor_4480","Individual"
4481,"Donor_4481","Organization"
4482,"Donor_4482","Corporate"
4483,"Donor_4483","Organization"
4484,"Donor_4484","Organization"
4485,"Donor_4485","Organization"
4486,"Donor_4486","Organization"
4487,"Donor_4487","Corporate"
4488,"Donor_4488","Individual"
4489,"Donor_4489","Corporate"
4490,"Donor_4490","Individual"
4491,"Donor_4491","Organization"
4492,"Donor_4492","Corporate"
4493,"Donor_4493","Organization"
4494,"Donor_4494","Organization"
4495,"Donor_4495","Organization"
4496,"Donor_4496","Corporate"
4497,"Donor_4497","Organization"
4498,"Donor_4498","Individual"
4499,"Donor_4499","Organization"
4500,"Donor_4500","Corporate"
4501,"Donor_4501","Corporate"
4502,"Donor_4502","Organization"
4503,"Donor_4503","Individual"
4504,"Donor_4504","Organization"
4505,"Donor_4505","Corporate"
4506,"Donor_4506","Organization"
4507,"Donor_4507","Organization"
4508,"Donor_4508","Corporate"
4509,"Donor_4509","Corporate"
4510,"Donor_4510","Corporate"
4511,"Donor_4511","Corporate"
4512,"Donor_4512","Individual"
4513,"Donor_4513","Organization"
4514,"Donor_4514","Corporate"
4515,"Donor_4515","Corporate"
4516,"Donor_4516","Organization"
4517,"Donor_4517","Individual"
4518,"Donor_4518","Corporate"
4519,"Donor_4519","Corporate"
4520,"Donor_4520","Individual"
4521,"Donor_4521","Individual"
4522,"Donor_4522","Corporate"
4523,"Donor_4523","Corporate"
4524,"Donor_4524","Corporate"
4525,"Donor_4525","Organization"
4526,"Donor_4526","Corporate"
4527,"Donor_4527","Individual"
4528,"Donor_4528","Individual"
4529,"Donor_4529","Individual"
4530,"Donor_4530","Corporate"
4531,"Donor_4531","Corporate"
4532,"Donor_4532","Individual"
4533,"Donor_4533","Organization"
4534,"Donor_4534","Corporate"
4535,"Donor_4535","Individual"
4536,"Donor_4536","Organization"
4537,"Donor_4537","Individual"
4538,"Donor_4538","Corporate"
4539,"Donor_4539","Organization"
4540,"Donor_4540","Organization"
4541,"Donor_4541","Corporate"
4542,"Donor_4542","Corporate"
4543,"Donor_4543","Corporate"
4544,"Donor_4544","Organization"
4545,"Donor_4545","Individual"
4546,"Donor_4546","Individual"
4547,"Donor_4547","Individual"
4548,"Donor_4548","Corporate"
4549,"Donor_4549","Corporate"
4550,"Donor_4550","Individual"
4551,"Donor_4551","Corporate"
4552,"Donor_4552","Corporate"
4553,"Donor_4553","Individual"
4554,"Donor_4554","Individual"
4555,"Donor_4555","Corporate"
4556,"Donor_4556","Organization"
4557,"Donor_4557","Corporate"
4558,"Donor_4558","Organization"
4559,"Donor_4559","Organization"
4560,"Donor_4560","Organization"
4561,"Donor_4561","Organization"
4562,"Donor_4562","Organization"
4563,"Donor_4563","Corporate"
4564,"Donor_4564","Individual"
4565,"Donor_4565","Organization"
4566,"Donor_4566","Organization"
4567,"Donor_4567","Organization"
4568,"Donor_4568","Corporate"
4569,"Donor_4569","Individual"
4570,"Donor_4570","Organization"
4571,"Donor_4571","Organization"
4572,"Donor_4572","Corporate"
4573,"Donor_4573","Organization"
4574,"Donor_4574","Individual"
4575,"Donor_4575","Individual"
4576,"Donor_4576","Organization"
4577,"Donor_4577","Corporate"
4578,"Donor_4578","Individual"
4579,"Donor_4579","Corporate"
4580,"Donor_4580","Individual"
4581,"Donor_4581","Individual"
4582,"Donor_4582","Organization"
4583,"Donor_4583","Individual"
4584,"Donor_4584","Organization"
4585,"Donor_4585","Individual"
4586,"Donor_4586","Individual"
4587,"Donor_4587","Individual"
4588,"Donor_4588","Organization"
4589,"Donor_4589","Individual"
4590,"Donor_4590","Individual"
4591,"Donor_4591","Corporate"
4592,"Donor_4592","Corporate"
4593,"Donor_4593","Individual"
4594,"Donor_4594","Organization"
4595,"Donor_4595","Corporate"
4596,"Donor_4596","Organization"
4597,"Donor_4597","Individual"
4598,"Donor_4598","Corporate"
4599,"Donor_4599","Organization"
4600,"Donor_4600","Organization"
4601,"Donor_4601","Corporate"
4602,"Donor_4602","Individual"
4603,"Donor_4603","Individual"
4604,"Donor_4604","Corporate"
4605,"Donor_4605","Organization"
4606,"Donor_4606","Corporate"
4607,"Donor_4607","Corporate"
4608,"Donor_4608","Corporate"
4609,"Donor_4609","Individual"
4610,"Donor_4610","Individual"
4611,"Donor_4611","Organization"
4612,"Donor_4612","Corporate"
4613,"Donor_4613","Corporate"
4614,"Donor_4614","Corporate"
4615,"Donor_4615","Corporate"
4616,"Donor_4616","Individual"
4617,"Donor_4617","Individual"
4618,"Donor_4618","Organization"
4619,"Donor_4619","Organization"
4620,"Donor_4620","Corporate"
4621,"Donor_4621","Organization"
4622,"Donor_4622","Corporate"
4623,"Donor_4623","Individual"
4624,"Donor_4624","Individual"
4625,"Donor_4625","Individual"
4626,"Donor_4626","Organization"
4627,"Donor_4627","Corporate"
4628,"Donor_4628","Organization"
4629,"Donor_4629","Corporate"
4630,"Donor_4630","Organization"
4631,"Donor_4631","Individual"
4632,"Donor_4632","Organization"
4633,"Donor_4633","Individual"
4634,"Donor_4634","Corporate"
4635,"Donor_4635","Individual"
4636,"Donor_4636","Organization"
4637,"Donor_4637","Corporate"
4638,"Donor_4638","Organization"
4639,"Donor_4639","Organization"
4640,"Donor_4640","Organization"
4641,"Donor_4641","Individual"
4642,"Donor_4642","Corporate"
4643,"Donor_4643","Organization"
4644,"Donor_4644","Individual"
4645,"Donor_4645","Organization"
4646,"Donor_4646","Corporate"
4647,"Donor_4647","Individual"
4648,"Donor_4648","Organization"
4649,"Donor_4649","Organization"
4650,"Donor_4650","Individual"
4651,"Donor_4651","Corporate"
4652,"Donor_4652","Corporate"
4653,"Donor_4653","Corporate"
4654,"Donor_4654","Individual"
4655,"Donor_4655","Individual"
4656,"Donor_4656","Organization"
4657,"Donor_4657","Individual"
4658,"Donor_4658","Organization"
4659,"Donor_4659","Individual"
4660,"Donor_4660","Corporate"
4661,"Donor_4661","Corporate"
4662,"Donor_4662","Individual"
4663,"Donor_4663","Individual"
4664,"Donor_4664","Corporate"
4665,"Donor_4665","Corporate"
4666,"Donor_4666","Individual"
4667,"Donor_4667","Corporate"
4668,"Donor_4668","Individual"
4669,"Donor_4669","Individual"
4670,"Donor_4670","Individual"
4671,"Donor_4671","Individual"
4672,"Donor_4672","Individual"
4673,"Donor_4673","Individual"
4674,"Donor_4674","Organization"
4675,"Donor_4675","Individual"
4676,"Donor_4676","Individual"
4677,"Donor_4677","Organization"
4678,"Donor_4678","Corporate"
4679,"Donor_4679","Individual"
4680,"Donor_4680","Individual"
4681,"Donor_4681","Organization"
4682,"Donor_4682","Corporate"
4683,"Donor_4683","Individual"
4684,"Donor_4684","Individual"
4685,"Donor_4685","Organization"
4686,"Donor_4686","Corporate"
4687,"Donor_4687","Corporate"
4688,"Donor_4688","Corporate"
4689,"Donor_4689","Corporate"
4690,"Donor_4690","Organization"
4691,"Donor_4691","Organization"
4692,"Donor_4692","Individual"
4693,"Donor_4693","Individual"
4694,"Donor_4694","Organization"
4695,"Donor_4695","Corporate"
4696,"Donor_4696","Individual"
4697,"Donor_4697","Individual"
4698,"Donor_4698","Corporate"
4699,"Donor_4699","Individual"
4700,"Donor_4700","Organization"
4701,"Donor_4701","Organization"
4702,"Donor_4702","Individual"
4703,"Donor_4703","Organization"
4704,"Donor_4704","Individual"
4705,"Donor_4705","Individual"
4706,"Donor_4706","Organization"
4707,"Donor_4707","Organization"
4708,"Donor_4708","Organization"
4709,"Donor_4709","Individual"
4710,"Donor_4710","Organization"
4711,"Donor_4711","Corporate"
4712,"Donor_4712","Individual"
4713,"Donor_4713","Individual"
4714,"Donor_4714","Corporate"
4715,"Donor_4715","Corporate"
4716,"Donor_4716","Individual"
4717,"Donor_4717","Corporate"
4718,"Donor_4718","Organization"
4719,"Donor_4719","Organization"
4720,"Donor_4720","Individual"
4721,"Donor_4721","Individual"
4722,"Donor_4722","Organization"
4723,"Donor_4723","Individual"
4724,"Donor_4724","Organization"
4725,"Donor_4725","Corporate"
4726,"Donor_4726","Corporate"
4727,"Donor_4727","Corporate"
4728,"Donor_4728","Individual"
4729,"Donor_4729","Corporate"
4730,"Donor_4730","Organization"
4731,"Donor_4731","Organization"
4732,"Donor_4732","Organization"
4733,"Donor_4733","Organization"
4734,"Donor_4734","Organization"
4735,"Donor_4735","Corporate"
4736,"Donor_4736","Organization"
4737,"Donor_4737","Corporate"
4738,"Donor_4738","Organization"
4739,"Donor_4739","Individual"
4740,"Donor_4740","Corporate"
4741,"Donor_4741","Individual"
4742,"Donor_4742","Corporate"
4743,"Donor_4743","Corporate"
4744,"Donor_4744","Individual"
4745,"Donor_4745","Organization"
4746,"Donor_4746","Organization"
4747,"Donor_4747","Organization"
4748,"Donor_4748","Organization"
4749,"Donor_4749","Corporate"
4750,"Donor_4750","Organization"
4751,"Donor_4751","Corporate"
4752,"Donor_4752","Corporate"
4753,"Donor_4753","Corporate"
4754,"Donor_4754","Individual"
4755,"Donor_4755","Individual"
4756,"Donor_4756","Organization"
4757,"Donor_4757","Corporate"
4758,"Donor_4758","Organization"
4759,"Donor_4759","Individual"
4760,"Donor_4760","Individual"
4761,"Donor_4761","Individual"
4762,"Donor_4762","Corporate"
4763,"Donor_4763","Individual"
4764,"Donor_4764","Individual"
4765,"Donor_4765","Organization"
4766,"Donor_4766","Organization"
4767,"Donor_4767","Organization"
4768,"Donor_4768","Organization"
4769,"Donor_4769","Individual"
4770,"Donor_4770","Individual"
4771,"Donor_4771","Corporate"
4772,"Donor_4772","Individual"
4773,"Donor_4773","Organization"
4774,"Donor_4774","Corporate"
4775,"Donor_4775","Corporate"
4776,"Donor_4776","Individual"
4777,"Donor_4777","Individual"
4778,"Donor_4778","Corporate"
4779,"Donor_4779","Corporate"
4780,"Donor_4780","Corporate"
4781,"Donor_4781","Individual"
4782,"Donor_4782","Organization"
4783,"Donor_4783","Corporate"
4784,"Donor_4784","Individual"
4785,"Donor_4785","Corporate"
4786,"Donor_4786","Individual"
4787,"Donor_4787","Individual"
4788,"Donor_4788","Individual"
4789,"Donor_4789","Individual"
4790,"Donor_4790","Corporate"
4791,"Donor_4791","Organization"
4792,"Donor_4792","Corporate"
4793,"Donor_4793","Corporate"
4794,"Donor_4794","Organization"
4795,"Donor_4795","Individual"
4796,"Donor_4796","Organization"
4797,"Donor_4797","Corporate"
4798,"Donor_4798","Individual"
4799,"Donor_4799","Corporate"
4800,"Donor_4800","Individual"
4801,"Donor_4801","Corporate"
4802,"Donor_4802","Individual"
4803,"Donor_4803","Corporate"
4804,"Donor_4804","Individual"
4805,"Donor_4805","Organization"
4806,"Donor_4806","Corporate"
4807,"Donor_4807","Organization"
4808,"Donor_4808","Individual"
4809,"Donor_4809","Individual"
4810,"Donor_4810","Organization"
4811,"Donor_4811","Individual"
4812,"Donor_4812","Individual"
4813,"Donor_4813","Individual"
4814,"Donor_4814","Organization"
4815,"Donor_4815","Corporate"
4816,"Donor_4816","Corporate"
4817,"Donor_4817","Corporate"
4818,"Donor_4818","Individual"
4819,"Donor_4819","Individual"
4820,"Donor_4820","Organization"
4821,"Donor_4821","Organization"
4822,"Donor_4822","Organization"
4823,"Donor_4823","Organization"
4824,"Donor_4824","Individual"
4825,"Donor_4825","Organization"
4826,"Donor_4826","Organization"
4827,"Donor_4827","Organization"
4828,"Donor_4828","Corporate"
4829,"Donor_4829","Individual"
4830,"Donor_4830","Organization"
4831,"Donor_4831","Individual"
4832,"Donor_4832","Organization"
4833,"Donor_4833","Corporate"
4834,"Donor_4834","Corporate"
4835,"Donor_4835","Individual"
4836,"Donor_4836","Organization"
4837,"Donor_4837","Corporate"
4838,"Donor_4838","Organization"
4839,"Donor_4839","Organization"
4840,"Donor_4840","Corporate"
4841,"Donor_4841","Corporate"
4842,"Donor_4842","Corporate"
4843,"Donor_4843","Individual"
4844,"Donor_4844","Individual"
4845,"Donor_4845","Individual"
4846,"Donor_4846","Individual"
4847,"Donor_4847","Corporate"
4848,"Donor_4848","Corporate"
4849,"Donor_4849","Corporate"
4850,"Donor_4850","Organization"
4851,"Donor_4851","Corporate"
4852,"Donor_4852","Corporate"
4853,"Donor_4853","Corporate"
4854,"Donor_4854","Corporate"
4855,"Donor_4855","Corporate"
4856,"Donor_4856","Individual"
4857,"Donor_4857","Individual"
4858,"Donor_4858","Corporate"
4859,"Donor_4859","Organization"
4860,"Donor_4860","Organization"
4861,"Donor_4861","Organization"
4862,"Donor_4862","Organization"
4863,"Donor_4863","Corporate"
4864,"Donor_4864","Organization"
4865,"Donor_4865","Individual"
4866,"Donor_4866","Organization"
4867,"Donor_4867","Organization"
4868,"Donor_4868","Organization"
4869,"Donor_4869","Organization"
4870,"Donor_4870","Individual"
4871,"Donor_4871","Organization"
4872,"Donor_4872","Individual"
4873,"Donor_4873","Organization"
4874,"Donor_4874","Individual"
4875,"Donor_4875","Corporate"
4876,"Donor_4876","Individual"
4877,"Donor_4877","Individual"
4878,"Donor_4878","Organization"
4879,"Donor_4879","Individual"
4880,"Donor_4880","Individual"
4881,"Donor_4881","Individual"
4882,"Donor_4882","Organization"
4883,"Donor_4883","Corporate"
4884,"Donor_4884","Corporate"
4885,"Donor_4885","Organization"
4886,"Donor_4886","Corporate"
4887,"Donor_4887","Organization"
4888,"Donor_4888","Organization"
4889,"Donor_4889","Individual"
4890,"Donor_4890","Organization"
4891,"Donor_4891","Corporate"
4892,"Donor_4892","Organization"
4893,"Donor_4893","Individual"
4894,"Donor_4894","Individual"
4895,"Donor_4895","Corporate"
4896,"Donor_4896","Corporate"
4897,"Donor_4897","Corporate"
4898,"Donor_4898","Individual"
4899,"Donor_4899","Organization"
4900,"Donor_4900","Organization"
4901,"Donor_4901","Individual"
4902,"Donor_4902","Organization"
4903,"Donor_4903","Organization"
4904,"Donor_4904","Organization"
4905,"Donor_4905","Individual"
4906,"Donor_4906","Organization"
4907,"Donor_4907","Corporate"
4908,"Donor_4908","Individual"
4909,"Donor_4909","Individual"
4910,"Donor_4910","Organization"
4911,"Donor_4911","Corporate"
4912,"Donor_4912","Individual"
4913,"Donor_4913","Organization"
4914,"Donor_4914","Individual"
4915,"Donor_4915","Individual"
4916,"Donor_4916","Individual"
4917,"Donor_4917","Corporate"
4918,"Donor_4918","Corporate"
4919,"Donor_4919","Corporate"
4920,"Donor_4920","Corporate"
4921,"Donor_4921","Corporate"
4922,"Donor_4922","Corporate"
4923,"Donor_4923","Organization"
4924,"Donor_4924","Corporate"
4925,"Donor_4925","Corporate"
4926,"Donor_4926","Individual"
4927,"Donor_4927","Individual"
4928,"Donor_4928","Corporate"
4929,"Donor_4929","Corporate"
4930,"Donor_4930","Individual"
4931,"Donor_4931","Individual"
4932,"Donor_4932","Individual"
4933,"Donor_4933","Individual"
4934,"Donor_4934","Individual"
4935,"Donor_4935","Individual"
4936,"Donor_4936","Individual"
4937,"Donor_4937","Organization"
4938,"Donor_4938","Corporate"
4939,"Donor_4939","Corporate"
4940,"Donor_4940","Individual"
4941,"Donor_4941","Corporate"
4942,"Donor_4942","Individual"
4943,"Donor_4943","Organization"
4944,"Donor_4944","Organization"
4945,"Donor_4945","Corporate"
4946,"Donor_4946","Organization"
4947,"Donor_4947","Individual"
4948,"Donor_4948","Organization"
4949,"Donor_4949","Individual"
4950,"Donor_4950","Corporate"
4951,"Donor_4951","Individual"
4952,"Donor_4952","Corporate"
4953,"Donor_4953","Corporate"
4954,"Donor_4954","Individual"
4955,"Donor_4955","Corporate"
4956,"Donor_4956","Corporate"
4957,"Donor_4957","Organization"
4958,"Donor_4958","Organization"
4959,"Donor_4959","Individual"
4960,"Donor_4960","Individual"
4961,"Donor_4961","Corporate"
4962,"Donor_4962","Organization"
4963,"Donor_4963","Corporate"
4964,"Donor_4964","Individual"
4965,"Donor_4965","Individual"
4966,"Donor_4966","Organization"
4967,"Donor_4967","Corporate"
4968,"Donor_4968","Organization"
4969,"Donor_4969","Individual"
4970,"Donor_4970","Individual"
4971,"Donor_4971","Organization"
4972,"Donor_4972","Organization"
4973,"Donor_4973","Corporate"
4974,"Donor_4974","Organization"
4975,"Donor_4975","Corporate"
4976,"Donor_4976","Individual"
4977,"Donor_4977","Organization"
4978,"Donor_4978","Organization"
4979,"Donor_4979","Corporate"
4980,"Donor_4980","Corporate"
4981,"Donor_4981","Corporate"
4982,"Donor_4982","Individual"
4983,"Donor_4983","Organization"
4984,"Donor_4984","Organization"
4985,"Donor_4985","Corporate"
4986,"Donor_4986","Individual"
4987,"Donor_4987","Organization"
4988,"Donor_4988","Individual"
4989,"Donor_4989","Corporate"
4990,"Donor_4990","Corporate"
4991,"Donor_4991","Individual"
4992,"Donor_4992","Individual"
4993,"Donor_4993","Individual"
4994,"Donor_4994","Individual"
4995,"Donor_4995","Individual"
4996,"Donor_4996","Individual"
4997,"Donor_4997","Corporate"
4998,"Donor_4998","Individual"
4999,"Donor_4999","Individual"
5000,"Donor_5000","Organization"
