CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16753,4640,1,29.450000000000003,3,3,4,334,Lost4
16755,4696,3,325.71,3,2,2,322,Medium Value2
16756,4796,1,90.9,4,3,3,433,Lost3
16757,4900,1,60.60000000000001,4,3,3,433,Lost3
16758,4647,1,33.15,3,3,4,334,Lost4
16759,4589,3,131.76,1,2,3,123,High Value3
16761,4678,1,85.2,3,3,3,333,Lost3
16762,4601,3,258.02000000000004,2,2,2,222,Medium Value2
16763,4780,1,143.1,4,3,2,432,4Medium Value
16764,4585,13,535.84,1,1,1,111,High Value1
16766,4855,2,270.3,4,2,2,422,4Medium Value
16767,4612,9,982.72,2,1,1,211,2High Value
16768,4629,3,95.7,2,2,3,223,Medium Value3
16769,4842,1,77.35,4,3,3,433,Lost3
16770,4639,4,188.46,3,1,2,312,3High Value
16771,4615,5,527.53,2,1,1,211,2High Value
16773,4639,1,24.1,3,3,4,334,Lost4
16774,4649,4,126.25,3,1,3,313,Medium Value3
16775,4639,8,218.79999999999998,3,1,2,312,3High Value
16776,4642,1,116.14999999999999,3,3,3,333,Lost3
16777,4662,2,56.81999999999999,3,2,4,324,Medium Value4
16778,4656,1,71.0,3,3,3,333,Lost3
16779,4584,21,2278.17,1,1,1,111,High Value1
16780,4682,2,86.74,3,2,3,323,Medium Value3
16782,4599,11,474.75000000000006,1,1,1,111,High Value1
16788,4705,2,128.67,3,2,3,323,Medium Value3
16789,4590,1,27.5,1,3,4,134,134
16790,4585,6,250.3,1,1,2,112,High Value2
16791,4611,6,397.90999999999997,2,1,1,211,2High Value
16792,4864,1,5.1,4,3,4,434,Lost4
16793,4639,1,36.46,3,3,4,334,Lost4
16794,4583,8,261.11,1,1,2,112,High Value2
16796,4671,1,34.739999999999995,3,3,4,334,Lost4
16800,4593,1,279.14,1,3,2,132,1Medium Value
16801,4745,4,411.6,4,1,1,411,4High Value
16803,4647,1,36.49,3,3,4,334,Lost4
16804,4605,3,81.0,2,2,3,223,Medium Value3
16805,4755,2,103.4,4,2,3,423,Low Value3
16806,4685,4,192.48999999999998,3,1,2,312,3High Value
16807,4724,3,177.62,4,2,2,422,4Medium Value
16808,4681,2,44.099999999999994,3,2,4,324,Medium Value4
16809,4605,5,174.45000000000002,2,1,2,212,2High Value
16810,4774,1,90.8,4,3,3,433,Lost3
16811,4586,2,117.49,1,2,3,123,High Value3
16812,4942,1,14.850000000000001,4,3,4,434,Lost4
16813,4590,10,436.52,1,1,1,111,High Value1
16814,4596,16,977.7000000000002,1,1,1,111,High Value1
16816,4731,3,75.1,4,2,3,423,Low Value3
16817,4584,6,127.64,1,1,3,113,High Value3
16818,4592,9,564.16,1,1,1,111,High Value1
16820,4677,1,75.42,3,3,3,333,Lost3
16823,4809,1,75.35000000000001,4,3,3,433,Lost3
16824,4597,2,54.959999999999994,1,2,4,124,High Value4
16825,4620,2,59.4,2,2,3,223,Medium Value3
16826,4633,1,97.8,3,3,3,333,Lost3
16828,4675,2,47.4,3,2,4,324,Medium Value4
16829,4738,1,59.400000000000006,4,3,3,433,Lost3
16830,4620,1,63.65,2,3,3,233,2Lost
16832,4799,1,4.95,4,3,4,434,Lost4
16833,4583,4,152.13,1,1,2,112,High Value2
16834,4809,1,70.24,4,3,3,433,Lost3
16835,4710,1,20.8,3,3,4,334,Lost4
16836,4621,1,30.980000000000004,2,3,4,234,234
16837,4613,8,536.14,2,1,1,211,2High Value
16838,4779,2,43.6,4,2,4,424,Low Value4
16839,4590,28,2607.45,1,1,1,111,High Value1
16841,4618,6,532.16,2,1,1,211,2High Value
16842,4682,3,125.03999999999999,3,2,3,323,Medium Value3
16843,4624,12,2456.8599999999997,2,1,1,211,2High Value
16846,4632,1,24.96,2,3,4,234,234
16847,4625,1,26.8,2,3,4,234,234
16848,4634,1,87.9,3,3,3,333,Lost3
16849,4768,1,47.699999999999996,4,3,4,434,Lost4
16850,4915,1,82.5,4,3,3,433,Lost3
16851,4586,3,58.79999999999999,1,2,3,123,High Value3
16852,4758,1,34.85,4,3,4,434,Lost4
16855,4605,2,46.05,2,2,4,224,Medium Value4
16856,4596,1,17.700000000000003,1,3,4,134,134
16859,4726,2,221.07,4,2,2,422,4Medium Value
16863,4613,1,135.07999999999998,2,3,3,233,2Lost
16866,4722,2,40.65,4,2,4,424,Low Value4
16869,4604,4,148.43,2,1,2,212,2High Value
16871,4604,5,520.24,2,1,1,211,2High Value
16872,4659,1,49.95,3,3,4,334,Lost4
16873,4586,6,1323.2099999999998,1,1,1,111,High Value1
16875,4649,4,399.84999999999997,3,1,1,311,3High Value
16877,4594,6,149.66,1,1,2,112,High Value2
16878,4666,1,2.55,3,3,4,334,Lost4
16880,4612,7,326.14,2,1,2,212,2High Value
16881,4648,1,432.0,3,3,1,331,3Medium Value
16882,4648,2,134.04000000000002,3,2,3,323,Medium Value3
16883,4769,1,16.65,4,3,4,434,Lost4
16884,4619,2,52.96,2,2,4,224,Medium Value4
16885,4597,3,99.36,1,2,3,123,High Value3
16887,4617,1,52.16,2,3,4,234,234
16889,4776,3,317.27,4,2,2,422,4Medium Value
16891,4583,4,132.29,1,1,3,113,High Value3
16892,4583,5,114.46,1,1,3,113,High Value3
16895,4646,1,57.42,3,3,4,334,Lost4
16897,4895,1,66.28,4,3,3,433,Lost3
16898,4608,2,79.79000000000002,2,2,3,223,Medium Value3
16899,4589,6,158.14999999999998,1,1,2,112,High Value2
16900,4598,3,215.46999999999997,1,2,2,122,High Value2
16902,4698,1,606.64,3,3,1,331,3Medium Value
16903,4611,1,66.89,2,3,3,233,2Lost
16904,4586,13,851.14,1,1,1,111,High Value1
16905,4587,6,788.19,1,1,1,111,High Value1
16906,4663,4,182.04000000000002,3,1,2,312,3High Value
16907,4611,4,262.35,2,1,2,212,2High Value
16909,4654,1,24.36,3,3,4,334,Lost4
16910,4586,8,239.82,1,1,2,112,High Value2
16912,4610,8,488.59999999999997,2,1,1,211,2High Value
16913,4872,1,1.25,4,3,4,434,Lost4
16914,4618,1,15.100000000000001,2,3,4,234,234
16915,4626,3,61.44,2,2,3,223,Medium Value3
16916,4605,1,63.53,2,3,3,233,2Lost
16917,4858,1,218.62,4,3,2,432,4Medium Value
16918,4645,5,223.76000000000002,3,1,2,312,3High Value
16919,4738,10,534.44,4,1,1,411,4High Value
16921,4643,1,50.3,3,3,4,334,Lost4
16923,4594,16,1355.94,1,1,1,111,High Value1
16924,4603,3,149.26999999999998,2,2,2,222,Medium Value2
16928,4668,12,410.3999999999999,3,1,1,311,3High Value
16929,4585,7,255.66,1,1,2,112,High Value2
16930,4608,2,47.58999999999999,2,2,4,224,Medium Value4
16931,4587,19,876.27,1,1,1,111,High Value1
16932,4635,1,28.309999999999995,3,3,4,334,Lost4
16933,4583,2,99.45000000000002,1,2,3,123,High Value3
16934,4636,2,122.45,3,2,3,323,Medium Value3
16936,4607,1,51.949999999999996,2,3,4,234,234
16938,4590,4,426.31,1,1,1,111,High Value1
16940,4634,3,481.48999999999995,3,2,1,321,Medium Value1
16942,4594,8,349.94,1,1,1,111,High Value1
16943,4793,2,204.18,4,2,2,422,4Medium Value
16945,4603,18,852.7800000000001,2,1,1,211,2High Value
16947,4817,1,15.0,4,3,4,434,Lost4
16948,4720,2,138.6,3,2,2,322,Medium Value2
16949,4622,4,99.43,2,1,3,213,Medium Value3
16950,4638,2,244.22000000000003,3,2,2,322,Medium Value2
16951,4718,2,194.80999999999997,3,2,2,322,Medium Value2
16952,4691,1,26.23,3,3,4,334,Lost4
16954,4598,6,658.4000000000001,1,1,1,111,High Value1
16955,4766,2,118.21000000000001,4,2,3,423,Low Value3
16956,4599,1,13.5,1,3,4,134,134
16957,4821,2,79.2,4,2,3,423,Low Value3
16959,4669,1,25.799999999999997,3,3,4,334,Lost4
16960,4620,3,81.22,2,2,3,223,Medium Value3
16961,4698,1,65.3,3,3,3,333,Lost3
16963,4769,1,32.550000000000004,4,3,4,434,Lost4
16965,4808,1,76.59,4,3,3,433,Lost3
16966,4779,3,329.64,4,2,2,422,4Medium Value
16967,4771,1,80.7,4,3,3,433,Lost3
16968,4586,2,76.94999999999999,1,2,3,123,High Value3
16969,4621,3,119.42,2,2,3,223,Medium Value3
16971,4620,1,29.78,2,3,4,234,234
16976,4849,1,175.2,4,3,2,432,4Medium Value
16978,4659,1,98.54,3,3,3,333,Lost3
16979,4585,5,559.61,1,1,1,111,High Value1
16980,4837,2,129.24999999999997,4,2,3,423,Low Value3
16982,4642,1,86.5,3,3,3,333,Lost3
16983,4594,6,235.36999999999998,1,1,2,112,High Value2
16984,4670,2,1088.66,3,2,1,321,Medium Value1
16985,4599,9,973.0400000000001,1,1,1,111,High Value1
16986,4612,1,62.400000000000006,2,3,3,233,2Lost
16987,4585,6,415.8,1,1,1,111,High Value1
16988,4587,1,10.2,1,3,4,134,134
16992,4592,5,346.04999999999995,1,1,1,111,High Value1
16996,4612,4,226.24,2,1,2,212,2High Value
16997,4870,2,195.0,4,2,2,422,4Medium Value
16999,4656,1,29.3,3,3,4,334,Lost4
17001,4582,10,722.45,1,1,1,111,High Value1
17002,4667,3,434.66,3,2,1,321,Medium Value1
17004,4628,2,386.28,2,2,1,221,Medium Value1
17006,4586,3,198.40999999999997,1,2,2,122,High Value2
17007,4632,4,157.47,2,1,2,212,2High Value
17010,4600,1,10.08,1,3,4,134,134
17011,4612,1,87.29999999999998,2,3,3,233,2Lost
17014,4590,3,101.34,1,2,3,123,High Value3
17015,4610,3,404.9300000000001,2,2,1,221,Medium Value1
17017,4584,12,1113.8600000000001,1,1,1,111,High Value1
17018,4622,1,176.1,2,3,2,232,2Medium Value
17019,4593,3,151.99,1,2,2,122,High Value2
17022,4613,1,6.959999999999999,2,3,4,234,234
17024,4739,1,31.25,4,3,4,434,Lost4
17025,4642,1,90.0,3,3,3,333,Lost3
17027,4660,4,239.01999999999998,3,1,2,312,3High Value
17030,4645,1,2.9,3,3,4,334,Lost4
17031,4593,2,66.6,1,2,3,123,High Value3
17033,4668,2,238.67999999999998,3,2,2,322,Medium Value2
17034,4598,3,170.07999999999998,1,2,2,122,High Value2
17035,4827,2,73.92000000000002,4,2,3,423,Low Value3
17037,4669,1,222.08999999999997,3,3,2,332,3Medium Value
17038,4612,1,15.149999999999999,2,3,4,234,234
17040,4719,1,56.699999999999996,3,3,4,334,Lost4
17041,4608,3,166.26,2,2,2,222,Medium Value2
17042,4584,5,264.61,1,1,2,112,High Value2
17043,4614,4,548.4499999999999,2,1,1,211,2High Value
17044,4607,1,381.6,2,3,1,231,2Medium Value
17045,4695,2,60.29,3,2,3,323,Medium Value3
17046,4739,1,154.38,4,3,2,432,4Medium Value
17047,4667,3,199.79999999999998,3,2,2,322,Medium Value2
17048,4699,3,188.35,3,2,2,322,Medium Value2
17049,4584,9,891.8599999999999,1,1,1,111,High Value1
17050,4678,6,528.9600000000002,3,1,1,311,3High Value
17051,4776,1,57.400000000000006,4,3,4,434,Lost4
17052,4610,1,62.489999999999995,2,3,3,233,2Lost
17053,4712,1,90.89999999999999,3,3,3,333,Lost3
17054,4610,4,197.35000000000002,2,1,2,212,2High Value
17058,4663,3,202.49,3,2,2,322,Medium Value2
17059,4611,4,467.47999999999996,2,1,1,211,2High Value
17060,4848,1,17.700000000000003,4,3,4,434,Lost4
17061,4655,7,724.9000000000001,3,1,1,311,3High Value
17062,4895,2,70.75,4,2,3,423,Low Value3
17063,4603,6,237.98000000000002,2,1,2,212,2High Value
17064,4764,2,151.75,4,2,2,422,4Medium Value
17068,4594,17,891.49,1,1,1,111,High Value1
17069,4610,7,546.13,2,1,1,211,2High Value
17070,4696,1,73.41,3,3,3,333,Lost3
17071,4610,8,574.46,2,1,1,211,2High Value
17073,4599,4,244.16,1,1,2,112,High Value2
17075,4599,4,176.43,1,1,2,112,High Value2
17076,4618,3,123.0,2,2,3,223,Medium Value3
17078,4618,1,104.24,2,3,3,233,2Lost
17080,4604,1,20.4,2,3,4,234,234
17081,4607,2,57.27,2,2,4,224,Medium Value4
17082,4615,2,260.25,2,2,2,222,Medium Value2
17083,4691,3,258.66,3,2,2,322,Medium Value2
17084,4617,2,397.24000000000007,2,2,1,221,Medium Value1
17085,4705,5,437.38000000000005,3,1,1,311,3High Value
17086,4589,6,839.3,1,1,1,111,High Value1
17088,4610,4,394.94999999999993,2,1,1,211,2High Value
17090,4670,2,510.15,3,2,1,321,Medium Value1
17091,4584,6,673.0699999999998,1,1,1,111,High Value1
17092,4632,4,251.47,2,1,2,212,2High Value
17094,4904,1,47.7,4,3,4,434,Lost4
17095,4604,2,94.55000000000001,2,2,3,223,Medium Value3
17096,4597,4,204.58,1,1,2,112,High Value2
17100,4600,1,183.16,1,3,2,132,1Medium Value
17101,4611,3,332.44,2,2,2,222,Medium Value2
17105,4741,2,104.18,4,2,3,423,Low Value3
17107,4615,5,1846.16,2,1,1,211,2High Value
17109,4614,4,130.94,2,1,3,213,Medium Value3
17110,4747,1,93.0,4,3,3,433,Lost3
17111,4629,1,57.6,2,3,4,234,234
17114,4587,7,192.74,1,1,2,112,High Value2
17115,4764,2,66.6,4,2,3,423,Low Value3
17117,4870,1,6.6000000000000005,4,3,4,434,Lost4
17118,4899,1,22.560000000000002,4,3,4,434,Lost4
17119,4585,2,181.85999999999999,1,2,2,122,High Value2
17120,4815,1,115.05000000000001,4,3,3,433,Lost3
17123,4743,1,69.6,4,3,3,433,Lost3
17124,4767,1,35.13,4,3,4,434,Lost4
17125,4632,1,36.15,2,3,4,234,234
17126,4734,5,199.23,4,1,2,412,4High Value
17128,4916,1,28.55,4,3,4,434,Lost4
17131,4587,4,584.6300000000001,1,1,1,111,High Value1
17133,4597,5,631.95,1,1,1,111,High Value1
17134,4688,2,56.6,3,2,4,324,Medium Value4
17135,4598,4,77.46,1,1,3,113,High Value3
17138,4857,1,53.5,4,3,4,434,Lost4
17139,4597,12,2423.2700000000004,1,1,1,111,High Value1
17140,4829,1,37.0,4,3,4,434,Lost4
17142,4821,1,54.75,4,3,4,434,Lost4
17144,4583,2,177.98999999999998,1,2,2,122,High Value2
17146,4687,3,165.75,3,2,2,322,Medium Value2
17147,4604,4,394.77000000000004,2,1,1,211,2High Value
17148,4633,1,24.9,3,3,4,334,Lost4
17152,4776,2,220.1,4,2,2,422,4Medium Value
17153,4606,1,25.9,2,3,4,234,234
17154,4657,1,63.72,3,3,3,333,Lost3
17155,4599,2,182.20999999999998,1,2,2,122,High Value2
17157,4758,1,39.900000000000006,4,3,4,434,Lost4
17158,4614,3,189.58999999999997,2,2,2,222,Medium Value2
17159,4603,3,274.73,2,2,2,222,Medium Value2
17160,4613,6,630.2100000000002,2,1,1,211,2High Value
17162,4610,8,360.19,2,1,1,211,2High Value
17163,4660,1,34.0,3,3,4,334,Lost4
17164,4614,6,545.92,2,1,1,211,2High Value
17165,4866,1,17.700000000000003,4,3,4,434,Lost4
17166,4785,1,31.650000000000002,4,3,4,434,Lost4
17169,4639,2,193.41000000000003,3,2,2,322,Medium Value2
17171,4871,1,25.5,4,3,4,434,Lost4
17172,4660,1,91.56,3,3,3,333,Lost3
17173,4587,8,1102.5,1,1,1,111,High Value1
17174,4799,1,10.5,4,3,4,434,Lost4
17175,4626,4,373.9,2,1,1,211,2High Value
17176,4783,1,30.299999999999997,4,3,4,434,Lost4
17179,4760,3,95.4,4,2,3,423,Low Value3
17180,4638,4,213.57,3,1,2,312,3High Value
17181,4639,1,33.2,3,3,4,334,Lost4
17183,4614,4,748.6099999999999,2,1,1,211,2High Value
17187,4808,1,31.599999999999998,4,3,4,434,Lost4
17188,4593,7,484.76,1,1,1,111,High Value1
17189,4688,2,113.44000000000003,3,2,3,323,Medium Value3
17190,4640,1,70.95000000000002,3,3,3,333,Lost3
17191,4610,4,326.89000000000004,2,1,2,212,2High Value
17193,4617,6,413.34,2,1,1,211,2High Value
17194,4942,1,51.92,4,3,4,434,Lost4
17197,4611,1,108.30000000000001,2,3,3,233,2Lost
17198,4605,1,59.559999999999995,2,3,3,233,2Lost
17201,4635,1,12.770000000000001,3,3,4,334,Lost4
17203,4617,6,773.1899999999999,2,1,1,211,2High Value
17204,4757,3,192.45,4,2,2,422,4Medium Value
17205,4635,1,72.0,3,3,3,333,Lost3
17211,4608,7,449.90999999999997,2,1,1,211,2High Value
17212,4835,1,60.0,4,3,3,433,Lost3
17213,4622,6,661.3100000000002,2,1,1,211,2High Value
17214,4642,6,179.40000000000003,3,1,2,312,3High Value
17218,4586,9,375.47,1,1,1,111,High Value1
17219,4613,1,32.0,2,3,4,234,234
17220,4606,13,641.64,2,1,1,211,2High Value
17221,4589,2,69.86,1,2,3,123,High Value3
17222,4647,1,19.799999999999997,3,3,4,334,Lost4
17223,4892,1,15.05,4,3,4,434,Lost4
17226,4890,1,85.35,4,3,3,433,Lost3
17227,4600,5,236.35000000000002,1,1,2,112,High Value2
17228,4597,6,377.49,1,1,1,111,High Value1
17229,4678,2,38.67999999999999,3,2,4,324,Medium Value4
17230,4846,5,891.42,4,1,1,411,4High Value
17231,4594,10,684.58,1,1,1,111,High Value1
17232,4584,2,31.73,1,2,4,124,High Value4
17233,4617,1,33.25,2,3,4,234,234
17234,4764,1,3.75,4,3,4,434,Lost4
17235,4607,1,16.44,2,3,4,234,234
17236,4594,5,211.73999999999998,1,1,2,112,High Value2
17237,4593,1,37.91,1,3,4,134,134
17238,4584,15,716.7099999999999,1,1,1,111,High Value1
17239,4894,1,89.5,4,3,3,433,Lost3
17242,4690,2,170.04,3,2,2,322,Medium Value2
17243,4587,23,1746.37,1,1,1,111,High Value1
17244,4635,1,117.75000000000001,3,3,3,333,Lost3
17245,4786,1,15.299999999999999,4,3,4,434,Lost4
17247,4597,1,59.22,1,3,3,133,1Lost
17248,4702,1,51.599999999999994,3,3,4,334,Lost4
17250,4585,2,62.89999999999999,1,2,3,123,High Value3
17251,4944,1,52.949999999999996,4,3,4,434,Lost4
17252,4768,1,41.75,4,3,4,434,Lost4
17253,4600,1,64.35,1,3,3,133,1Lost
17254,4586,2,38.5,1,2,4,124,High Value4
17255,4622,2,62.41,2,2,3,223,Medium Value3
17256,4689,2,24.4,3,2,4,324,Medium Value4
17259,4730,1,50.12,4,3,4,434,Lost4
17262,4809,2,251.1,4,2,2,422,4Medium Value
17263,4790,1,10.5,4,3,4,434,Lost4
17265,4720,2,73.23000000000002,3,2,3,323,Medium Value3
17266,4585,2,62.79,1,2,3,123,High Value3
17267,4709,1,14.78,3,3,4,334,Lost4
17272,4628,3,471.48,2,2,1,221,Medium Value1
17274,4617,1,9.45,2,3,4,234,234
17277,4809,2,113.36999999999999,4,2,3,423,Low Value3
17278,4823,1,52.98,4,3,4,434,Lost4
17279,4639,1,92.28,3,3,3,333,Lost3
17282,4712,3,592.3600000000001,3,2,1,321,Medium Value1
17284,4642,5,335.37,3,1,1,311,3High Value
17286,4603,1,44.949999999999996,2,3,4,234,234
17287,4608,5,189.29,2,1,2,212,2High Value
17288,4594,5,178.44,1,1,2,112,High Value2
17289,4613,3,150.38,2,2,2,222,Medium Value2
17290,4585,2,113.69999999999999,1,2,3,123,High Value3
17293,4612,6,431.85,2,1,1,211,2High Value
17295,4610,3,109.96,2,2,3,223,Medium Value3
17297,4599,1,18.83,1,3,4,134,134
17298,4683,2,130.78,3,2,3,323,Medium Value3
17299,4593,4,123.28,1,1,3,113,High Value3
17301,4603,1,26.5,2,3,4,234,234
17302,4596,5,289.20000000000005,1,1,2,112,High Value2
17303,4943,1,49.720000000000006,4,3,4,434,Lost4
17306,4592,7,1221.9,1,1,1,111,High Value1
17309,4677,1,17.5,3,3,4,334,Lost4
17311,4660,2,267.26,3,2,2,322,Medium Value2
17312,4737,2,1.7999999999999998,4,2,4,424,Low Value4
17313,4613,1,932.34,2,3,1,231,2Medium Value
17314,4606,6,390.05,2,1,1,211,2High Value
17315,4583,30,1273.08,1,1,1,111,High Value1
17317,4671,1,76.32000000000001,3,3,3,333,Lost3
17320,4682,2,173.73999999999998,3,2,2,322,Medium Value2
17321,4649,1,131.31,3,3,3,333,Lost3
17323,4597,7,242.14,1,1,2,112,High Value2
17324,4603,2,108.26,2,2,3,223,Medium Value3
17325,4862,1,39.599999999999994,4,3,4,434,Lost4
17329,4596,2,186.43,1,2,2,122,High Value2
17330,4649,1,45.0,3,3,4,334,Lost4
17333,4667,1,80.4,3,3,3,333,Lost3
17334,4890,1,30.240000000000002,4,3,4,434,Lost4
17337,4733,4,413.46,4,1,1,411,4High Value
17338,4599,8,1158.19,1,1,1,111,High Value1
17339,4676,1,141.96,3,3,2,332,3Medium Value
17340,4611,9,2169.7700000000004,2,1,1,211,2High Value
17341,4738,1,107.02,4,3,3,433,Lost3
17343,4937,1,1.7399999999999998,4,3,4,434,Lost4
17344,4628,1,22.099999999999998,2,3,4,234,234
17345,4597,4,167.74,1,1,2,112,High Value2
17346,4585,14,589.87,1,1,1,111,High Value1
17348,4596,5,193.95,1,1,2,112,High Value2
17349,4761,1,12.75,4,3,4,434,Lost4
17350,4590,3,289.96,1,2,2,122,High Value2
17351,4618,2,66.95,2,2,3,223,Medium Value3
17353,4736,1,435.0,4,3,1,431,4Medium Value
17354,4632,1,434.55999999999995,2,3,1,231,2Medium Value
17356,4893,1,4.25,4,3,4,434,Lost4
17357,4606,1,51.11000000000001,2,3,4,234,234
17358,4885,2,82.88999999999999,4,2,3,423,Low Value3
17359,4593,1,46.3,1,3,4,134,134
17360,4599,3,104.87,1,2,3,123,High Value3
17361,4768,1,50.5,4,3,4,434,Lost4
17362,4821,2,102.35,4,2,3,423,Low Value3
17364,4582,10,746.5799999999999,1,1,1,111,High Value1
17365,4594,8,1081.1100000000001,1,1,1,111,High Value1
17367,4820,1,44.02,4,3,4,434,Lost4
17368,4605,6,325.46999999999997,2,1,2,212,2High Value
17370,4654,3,93.85999999999999,3,2,3,323,Medium Value3
17371,4599,3,66.72999999999999,1,2,3,123,High Value3
17372,4622,8,226.13000000000002,2,1,2,212,2High Value
17373,4622,4,79.79,2,1,3,213,Medium Value3
17374,4800,2,141.14999999999998,4,2,2,422,4Medium Value
17375,4781,3,98.02000000000001,4,2,3,423,Low Value3
17376,4652,2,73.3,3,2,3,323,Medium Value3
17377,4605,18,603.35,2,1,1,211,2High Value
17379,4593,1,121.44000000000001,1,3,3,133,1Lost
17381,4606,13,3065.3999999999996,2,1,1,211,2High Value
17383,4586,1,82.94,1,3,3,133,1Lost
17384,4601,1,53.029999999999994,2,3,4,234,234
17385,4596,1,70.34,1,3,3,133,1Lost
17386,4589,5,1407.28,1,1,1,111,High Value1
17387,4601,2,162.37,2,2,2,222,Medium Value2
17388,4713,1,71.9,3,3,3,333,Lost3
17389,4582,20,4096.219999999999,1,1,1,111,High Value1
17391,4746,1,203.52,4,3,2,432,4Medium Value
17392,4888,2,127.28,4,2,3,423,Low Value3
17394,4801,1,29.7,4,3,4,434,Lost4
17396,4621,4,2242.6,2,1,1,211,2High Value
17397,4604,2,150.82000000000002,2,2,2,222,Medium Value2
17398,4696,3,164.96,3,2,2,322,Medium Value2
17400,4708,4,290.58000000000004,3,1,2,312,3High Value
17402,4586,8,525.3399999999999,1,1,1,111,High Value1
17403,4618,1,26.38,2,3,4,234,234
17405,4583,3,153.19000000000003,1,2,2,122,High Value2
17406,4915,2,435.7,4,2,1,421,4Medium Value
17408,4745,1,32.65,4,3,4,434,Lost4
17409,4830,1,260.55,4,3,2,432,4Medium Value
17410,4598,5,130.74,1,1,3,113,High Value3
17411,4657,2,48.5,3,2,4,324,Medium Value4
17412,4605,5,266.61999999999995,2,1,2,212,2High Value
17414,4625,2,756.4,2,2,1,221,Medium Value1
17415,4661,1,77.19999999999999,3,3,3,333,Lost3
17416,4611,7,1388.71,2,1,1,211,2High Value
17418,4624,2,104.21000000000001,2,2,3,223,Medium Value3
17419,4593,10,761.3000000000001,1,1,1,111,High Value1
17420,4632,1,41.6,2,3,4,234,234
17422,4598,6,458.91,1,1,1,111,High Value1
17423,4628,2,273.02,2,2,2,222,Medium Value2
17425,4642,1,199.60000000000002,3,3,2,332,3Medium Value
17426,4590,6,1028.95,1,1,1,111,High Value1
17428,4582,23,4117.69,1,1,1,111,High Value1
17429,4710,3,91.41,3,2,3,323,Medium Value3
17430,4614,1,17.700000000000003,2,3,4,234,234
17431,4895,1,37.5,4,3,4,434,Lost4
17432,4600,2,97.19,1,2,3,123,High Value3
17433,4670,1,49.65,3,3,4,334,Lost4
17434,4584,7,373.13000000000005,1,1,1,111,High Value1
17436,4583,2,63.3,1,2,3,123,High Value3
17438,4835,1,119.85000000000001,4,3,3,433,Lost3
17440,4738,1,30.599999999999998,4,3,4,434,Lost4
17442,4618,6,472.12,2,1,1,211,2High Value
17446,4758,2,26.400000000000002,4,2,4,424,Low Value4
17447,4622,2,93.82000000000001,2,2,3,223,Medium Value3
17449,4584,7,571.8100000000001,1,1,1,111,High Value1
17450,4592,26,36160.840000000004,1,1,1,111,High Value1
17451,4583,7,336.91999999999996,1,1,1,111,High Value1
17453,4599,2,239.54999999999995,1,2,2,122,High Value2
17454,4815,3,81.4,4,2,3,423,Low Value3
17455,4785,1,17.700000000000003,4,3,4,434,Lost4
17457,4708,2,221.95,3,2,2,322,Medium Value2
17458,4597,1,90.42999999999999,1,3,3,133,1Lost
17459,4625,2,97.5,2,2,3,223,Medium Value3
17460,4676,3,64.0,3,2,3,323,Medium Value3
17461,4604,3,179.89000000000001,2,2,2,222,Medium Value2
17462,4642,1,27.6,3,3,4,334,Lost4
17463,4598,5,359.15,1,1,1,111,High Value1
17464,4740,1,86.4,4,3,3,433,Lost3
17466,4592,2,128.15,1,2,3,123,High Value3
17468,4596,1,30.0,1,3,4,134,134
17469,4598,5,261.4,1,1,2,112,High Value2
17470,4626,4,163.16999999999996,2,1,2,212,2High Value
17472,4773,3,154.38000000000002,4,2,2,422,4Medium Value
17475,4661,1,27.599999999999998,3,3,4,334,Lost4
17480,4659,1,171.34,3,3,2,332,3Medium Value
17481,4585,4,208.26,1,1,2,112,High Value2
17483,4647,3,62.7,3,2,3,323,Medium Value3
17486,4843,1,74.28,4,3,3,433,Lost3
17489,4640,2,132.04000000000002,3,2,3,323,Medium Value3
17490,4582,7,590.2099999999999,1,1,1,111,High Value1
17491,4583,5,442.2,1,1,1,111,High Value1
17492,4830,1,129.15,4,3,3,433,Lost3
17495,4589,2,66.82,1,2,3,123,High Value3
17496,4940,1,57.150000000000006,4,3,4,434,Lost4
17498,4657,1,41.56,3,3,4,334,Lost4
17499,4871,1,59.46,4,3,3,433,Lost3
17500,4611,1,16.5,2,3,4,234,234
17501,4802,2,87.15,4,2,3,423,Low Value3
17502,4591,2,98.10000000000001,1,2,3,123,High Value3
17503,4584,2,36.78,1,2,4,124,High Value4
17504,4788,6,677.6800000000001,4,1,1,411,4High Value
17505,4743,2,206.60000000000002,4,2,2,422,4Medium Value
17506,4657,1,22.5,3,3,4,334,Lost4
17507,4843,2,100.95,4,2,3,423,Low Value3
17509,4639,8,1260.5300000000002,3,1,1,311,3High Value
17510,4606,1,12.600000000000001,2,3,4,234,234
17511,4584,26,16805.440000000002,1,1,1,111,High Value1
17512,4736,6,452.34999999999997,4,1,1,411,4High Value
17514,4710,1,26.500000000000004,3,3,4,334,Lost4
17515,4613,4,114.49,2,1,3,213,Medium Value3
17516,4597,4,161.35999999999999,1,1,2,112,High Value2
17517,4890,1,52.2,4,3,4,434,Lost4
17519,4599,5,306.25,1,1,2,112,High Value2
17520,4635,1,107.84,3,3,3,333,Lost3
17521,4611,2,110.96000000000001,2,2,3,223,Medium Value3
17522,4583,4,144.3,1,1,2,112,High Value2
17523,4593,2,80.94,1,2,3,123,High Value3
17525,4941,1,110.10000000000001,4,3,3,433,Lost3
