"country_name","country_code","indicator_name","indicator_code","debt"
"Ghana","GHA","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",336874000
"Ghana","GHA","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",583268468.8
"Ghana","GHA","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",180680823.3
"Ghana","GHA","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",92690304.9
"Ghana","GHA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",130202003.1
"Ghana","GHA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",164459939.3
"Ghana","GHA","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",57076217.8
"Ghana","GHA","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",996094041.8
"Ghana","GHA","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1327873653.1
"Ghana","GHA","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",162083889.8
"Ghana","GHA","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",109966322.9
"Ghana","GHA","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",315385.1
"Ghana","GHA","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",26705108.7
"Ghana","GHA","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",693234791.7
"Ghana","GHA","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",180996208.4
"Ghana","GHA","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",456269413.6
"Ghana","GHA","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",1689328833.5
"Ghana","GHA","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",0
"Grenada","GRD","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",41250138.3
"Grenada","GRD","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",15665767.8
"Grenada","GRD","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",11639110.2
"Grenada","GRD","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",23225424.8
"Grenada","GRD","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",3290655.4
"Grenada","GRD","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",8983520
"Grenada","GRD","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",7073000
"Grenada","GRD","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",13740888.8
"Grenada","GRD","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",18024713.5
"Grenada","GRD","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",5302112.4
"Grenada","GRD","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",25379999
"Grenada","GRD","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",41250138.3
"Grenada","GRD","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",8592767.8
"Grenada","GRD","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",8983520
"Grenada","GRD","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",7073000
"Grenada","GRD","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",34363519
"Guatemala","GTM","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",137925963.9
"Guatemala","GTM","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",563718062.4
"Guatemala","GTM","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",377836407.3
"Guatemala","GTM","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",41738434.7
"Guatemala","GTM","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",56408511.8
"Guatemala","GTM","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",8721281.3
"Guatemala","GTM","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Guatemala","GTM","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",49440000
"Guatemala","GTM","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",218565.2
"Guatemala","GTM","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",8311149
"Guatemala","GTM","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",42861.1
"Guatemala","GTM","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",339822253.6
"Guatemala","GTM","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",73206303.09999998
"Guatemala","GTM","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",127677512.7
"Guatemala","GTM","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",381560688.3
"Guatemala","GTM","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",129614814.9
"Guatemala","GTM","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",136398794
"Guatemala","GTM","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",218565.2
"Guatemala","GTM","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",8311149
"Guatemala","GTM","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",49482861.1
"Tonga","TON","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",2791253.2
"Guatemala","GTM","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",2911981987.8
"Guatemala","GTM","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",2530202734.3
"Guinea","GIN","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",175441526.2
"Guinea","GIN","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",11444027.9
"Guinea","GIN","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",8832105.1
"Guinea","GIN","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",61782399.4
"Guinea","GIN","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",3723822.7
"Guinea","GIN","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Guinea","GIN","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",644000
"Guinea","GIN","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",29819676.8
"Guinea","GIN","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",113659126.8
"Guinea","GIN","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",7076205.2
"Guinea","GIN","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",38651781.9
"Guinea","GIN","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",175441526.2
"Guinea","GIN","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",10800027.9
"Guinea","GIN","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",0
"Guinea","GIN","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",644000
"Guinea","GIN","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",38651781.9
"Guinea-Bissau","GNB","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",48265990.2
"Guinea-Bissau","GNB","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",1462857.5
"Guinea-Bissau","GNB","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",70371.9
"Guinea-Bissau","GNB","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",24800
"Guinea-Bissau","GNB","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",6713257.2
"Guinea-Bissau","GNB","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",48265990.2
"Guinea-Bissau","GNB","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",1438057.5
"Guinea-Bissau","GNB","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",6783629.1
"Guinea-Bissau","GNB","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",48265990.2
"Guinea-Bissau","GNB","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",1462857.5
"Guinea-Bissau","GNB","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",6783629.1
"Guyana","GUY","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",93057520.1
"Guyana","GUY","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",27615299.5
"Guyana","GUY","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",8189000
"Guyana","GUY","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",21758525.7
"Guyana","GUY","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",35584684.1
"Guyana","GUY","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",4885618.3
"Guyana","GUY","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",1153800
"Guyana","GUY","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",1078000
"Guyana","GUY","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",34651806.5
"Guyana","GUY","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",57472836
"Guyana","GUY","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",13462681.2
"Guyana","GUY","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",56410332.2
"Guyana","GUY","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",93057520.1
"Guyana","GUY","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",18348299.5
"Guyana","GUY","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",1153800
"Guyana","GUY","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",1078000
"Guyana","GUY","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",108264665.5
"Guyana","GUY","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",50700533.3
"Haiti","HTI","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",25668662.8
"Haiti","HTI","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",12695243.1
"Haiti","HTI","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",0
"Haiti","HTI","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",51356369.6
"Haiti","HTI","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",1597000
"Haiti","HTI","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",10474000
"Haiti","HTI","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",10087968.8
"Haiti","HTI","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",24071662.8
"Haiti","HTI","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",2221243.1
"Haiti","HTI","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",61444338.4
"Haiti","HTI","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",25668662.8
"Haiti","HTI","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",12695243.1
"Haiti","HTI","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",61444338.4
"Haiti","HTI","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",0
"Honduras","HND","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",271661829.8
"Honduras","HND","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",245990147.3
"Honduras","HND","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",36010000
"Honduras","HND","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",35890751.9
"Honduras","HND","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",91251459.7
"Honduras","HND","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",31044538.5
"Honduras","HND","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Honduras","HND","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",81936000
"Tonga","TON","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",5529604.8
"Honduras","HND","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",17892790.4
"Honduras","HND","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",11102903.5
"Honduras","HND","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",1489545
"Honduras","HND","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",148225048.7
"Honduras","HND","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",169307466.6
"Honduras","HND","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",95482063.8
"Honduras","HND","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",184115800.6
"Honduras","HND","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",260558926.3
"Honduras","HND","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",126526602.3
"Honduras","HND","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",45052.6
"Honduras","HND","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",28000
"Honduras","HND","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",17937843
"Honduras","HND","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",11102903.5
"Honduras","HND","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",83453545
"Honduras","HND","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",412459703.3
"Honduras","HND","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",210406059.7
"IDA only","IDX","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",34531188113.2
"IDA only","IDX","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",7269408633.8
"IDA only","IDX","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",1174413339.7
"IDA only","IDX","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",6273480947.8
"IDA only","IDX","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",16882903064.4
"IDA only","IDX","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",2351375435.8
"IDA only","IDX","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",329916650.2
"IDA only","IDX","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",1310931559.6
"IDA only","IDX","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",2129231057.8
"IDA only","IDX","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",909245034.7
"IDA only","IDX","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",432970941.8
"IDA only","IDX","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",4884095623.3
"IDA only","IDX","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",16375327102.5
"IDA only","IDX","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",1755479051.6
"IDA only","IDX","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",11157576571.1
"IDA only","IDX","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",33258230166.9
"IDA only","IDX","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",4106854487.4
"IDA only","IDX","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",426977610.9
"IDA only","IDX","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",268947911.6
"IDA only","IDX","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",244238305.3
"IDA only","IDX","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",2886125318.9
"IDA only","IDX","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",1178192946.3
"IDA only","IDX","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",1988140806.7
"IDA only","IDX","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",20483289208
"IDA only","IDX","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",6439587318
"India","IND","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",11005547326.2
"India","IND","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",11419475865.8
"India","IND","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",9111461000
"India","IND","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",2451995834.5
"India","IND","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",5588550763.4
"India","IND","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",455965157.6
"India","IND","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",1133333333.3
"India","IND","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",459247709.8
"India","IND","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",3483945853.1
"India","IND","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",83527746.29999998
"India","IND","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",530195104.4
"India","IND","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",4545609909.9
"India","IND","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",5333468816.5
"India","IND","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",862200894
"India","IND","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",6997605744.4
"India","IND","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",10922019579.9
"India","IND","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",1318166051.6
"India","IND","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",1553450
"India","IND","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",406000
"India","IND","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",4618832636.4
"India","IND","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",83527746.29999998
"India","IND","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",989848814.2
"India","IND","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",31923507000.8
"India","IND","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",20307068620
"Indonesia","IDN","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",4177287375.8
"Indonesia","IDN","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",10190097793.8
"Indonesia","IDN","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",3770921966.7
"Indonesia","IDN","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",3233436193.9
"Indonesia","IDN","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",2289402723.3
"Indonesia","IDN","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",476814537.9
"Indonesia","IDN","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",4114167404.8
"Indonesia","IDN","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",5232651353.5
"Indonesia","IDN","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",977304350
"Indonesia","IDN","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",455534555.3
"Indonesia","IDN","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",90231831.1
"Indonesia","IDN","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",2469145824.7
"Indonesia","IDN","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",1214274597.2
