home_player_Y3,SJH,away_player_1,BWH,match_api_id,home_player_X7,VCH,away_player_9,id,away_player_Y7,home_player_10,cross,shoton,away_team_api_id,away_player_10,home_player_Y2,LBH,away_player_Y4,home_team_api_id,B365H,VCA,home_player_Y8,home_player_X4,home_player_3,away_player_X7,home_player_X1,BWD,home_player_6,card,goal,away_player_5,away_player_X1,B365D,home_player_Y4,home_player_1,away_player_Y10,away_player_3,away_player_X9,BSD,away_player_X4,home_player_Y9,away_player_X10,WHA,IWD,IWA,LBA,season,home_player_X2,league_id,BSH,date,away_player_Y9,home_player_Y7,away_player_Y6,home_player_Y10,home_player_9,home_player_5,home_player_Y11,away_player_X3,away_player_7,country_id,away_player_6,home_player_X10,shotoff,away_player_Y11,away_player_X11,GBA,home_player_4,home_player_Y1,home_team_goal,PSA,SJA,corner,home_player_11,away_player_X2,B365A,away_player_X5,away_player_Y5,home_player_Y6,BSA,LBD,home_player_X6,home_player_7,home_player_8,GBH,home_player_Y5,WHH,stage,GBD,BWA,WHD,away_player_X8,home_player_X3,possession,home_player_X9,IWH,away_player_Y8,away_player_Y2,home_player_X8,PSD,PSH,away_player_Y3,away_player_11,away_player_X6,home_player_X5,away_team_goal,SJD,foulcommit,home_player_2,away_player_Y1,VCD,home_player_X11,away_player_2,away_player_4,away_player_8
3.0,3.75,38341.0,3.9,493087,4.0,3.2,,225,7.0,38947.0,,,10001,17883.0,3.0,3.4,3.0,9998,3.4,2.1,7.0,6.0,31810.0,4.0,1.0,3.2,39145.0,,,38339.0,1.0,3.2,3.0,,10.0,39848.0,8.0,3.2,6.0,7.0,4.0,1.9,3.4,2.0,1.91,2008/2009,2.0,1,3.4,2009-04-25 00:00:00,7.0,7.0,7.0,10.0,39158.0,166554.0,10.0,4.0,38348.0,1,38353.0,4.0,,10.0,6.0,2.0,68064.0,1.0,0,,2.0,,119118.0,2.0,2.05,8.0,3.0,7.0,2.0,3.25,2.0,40008.0,46890.0,3.4,3.0,3.5,31,3.25,1.85,3.2,6.0,4.0,,8.0,2.9,7.0,3.0,6.0,,,3.0,50160.0,2.0,8.0,2,3.3,,39156.0,1.0,3.2,6.0,38349.0,38343.0,21834.0
3.0,11.0,34480.0,12.0,493088,4.0,10.0,37069.0,226,7.0,17703.0,,,8635,13423.0,3.0,9.0,3.0,4049,11.0,1.2,7.0,6.0,37976.0,4.0,1.0,6.25,37085.0,,,38393.0,1.0,6.0,3.0,32990.0,10.0,33620.0,8.0,6.0,6.0,7.0,4.0,1.2,6.0,1.15,1.2,2008/2009,2.0,1,9.0,2009-05-03 00:00:00,7.0,7.0,7.0,10.0,,,10.0,4.0,38383.0,1,38798.0,4.0,,10.0,6.0,1.18,94184.0,1.0,1,,1.18,,39157.0,2.0,1.2,8.0,3.0,7.0,1.2,5.5,2.0,35580.0,37972.0,10.0,3.0,9.0,32,6.25,1.15,5.5,6.0,4.0,,8.0,12.0,7.0,3.0,6.0,,,3.0,38253.0,2.0,8.0,1,7.5,,148292.0,1.0,5.5,6.0,30949.0,38388.0,164694.0
3.0,5.5,38797.0,5.5,493089,4.0,5.0,148335.0,227,7.0,37902.0,,,9985,37262.0,3.0,4.5,3.0,10000,5.5,1.6,7.0,6.0,37100.0,4.0,1.0,3.4,37981.0,,,47411.0,1.0,3.6,3.0,37900.0,10.0,30692.0,8.0,3.6,6.0,7.0,4.0,1.61,3.5,1.55,1.66,2008/2009,2.0,1,5.0,2009-05-02 00:00:00,7.0,7.0,7.0,10.0,130027.0,37889.0,10.0,4.0,39631.0,1,35412.0,4.0,,10.0,6.0,1.6,37903.0,1.0,0,,1.62,,38231.0,2.0,1.57,8.0,3.0,7.0,1.57,3.3,2.0,131531.0,94030.0,5.25,3.0,4.8,32,3.5,1.57,3.4,6.0,4.0,,8.0,4.8,7.0,3.0,6.0,,,3.0,148315.0,2.0,8.0,0,3.75,,37886.0,1.0,3.5,6.0,39580.0,38800.0,39591.0
3.0,1.45,,1.45,493090,4.0,1.4,,228,7.0,149367.0,,,9998,,3.0,1.44,3.0,7947,1.44,7.5,7.0,6.0,46459.0,4.0,1.0,3.8,15662.0,,,39145.0,1.0,4.0,3.0,39153.0,10.0,46881.0,8.0,4.0,6.0,7.0,4.0,6.0,3.9,6.0,6.5,2008/2009,2.0,1,1.44,2009-05-02 00:00:00,7.0,7.0,7.0,10.0,45413.0,67896.0,10.0,4.0,38947.0,1,40008.0,4.0,,10.0,6.0,7.0,26606.0,1.0,0,,7.5,,116788.0,2.0,6.5,8.0,3.0,7.0,6.0,3.6,2.0,178291.0,,1.45,3.0,1.44,32,3.75,6.5,3.75,6.0,4.0,,8.0,1.4,7.0,3.0,6.0,,,3.0,38320.0,2.0,8.0,0,4.0,,39575.0,1.0,3.75,6.0,39156.0,166554.0,39158.0
3.0,2.3,95597.0,2.35,493091,4.0,2.25,164732.0,229,7.0,148286.0,,,9986,38435.0,3.0,2.2,3.0,8203,2.3,2.9,7.0,6.0,67950.0,4.0,1.0,3.3,38801.0,,,167619.0,1.0,3.25,3.0,39573.0,10.0,37571.0,8.0,3.2,6.0,7.0,4.0,2.8,3.2,2.5,2.8,2008/2009,2.0,1,2.3,2009-05-02 00:00:00,7.0,7.0,7.0,10.0,37112.0,67958.0,10.0,4.0,38423.0,1,38246.0,4.0,,10.0,6.0,2.8,6800.0,1.0,2,,3.0,,33657.0,2.0,2.87,8.0,3.0,7.0,2.75,3.2,2.0,67898.0,38791.0,2.3,3.0,2.25,32,3.2,2.6,3.1,6.0,4.0,,8.0,2.3,7.0,3.0,6.0,,,3.0,38920.0,2.0,8.0,1,3.3,,36393.0,1.0,3.2,6.0,,94462.0,131409.0
3.0,1.36,36835.0,1.3,493092,4.0,1.35,104386.0,230,7.0,131394.0,,,9984,38251.0,3.0,1.4,3.0,9991,1.36,8.5,7.0,6.0,38337.0,4.0,1.0,4.5,33662.0,,,38186.0,1.0,4.33,3.0,104378.0,10.0,37051.0,8.0,4.5,6.0,7.0,4.0,7.0,4.0,7.0,7.0,2008/2009,2.0,1,1.33,2009-05-02 00:00:00,7.0,7.0,7.0,10.0,38229.0,12473.0,10.0,4.0,37957.0,1,27110.0,4.0,,10.0,6.0,7.0,38255.0,1.0,2,,8.5,,46335.0,2.0,7.5,8.0,3.0,7.0,7.5,3.75,2.0,37044.0,32760.0,1.35,3.0,1.4,32,4.5,8.5,3.75,6.0,4.0,,8.0,1.35,7.0,3.0,6.0,,,3.0,12692.0,2.0,8.0,1,4.5,,27838.0,1.0,4.0,6.0,37047.0,37038.0,37909.0
3.0,1.45,30934.0,1.4,493093,4.0,1.4,104404.0,231,7.0,27423.0,,,9994,38285.0,3.0,1.4,3.0,8342,1.44,7.5,7.0,6.0,39578.0,4.0,1.0,4.0,37979.0,,,38273.0,1.0,4.2,3.0,37990.0,10.0,14642.0,8.0,3.75,6.0,7.0,4.0,7.0,3.8,5.4,7.0,2008/2009,2.0,1,1.5,2009-05-01 00:00:00,7.0,7.0,7.0,10.0,38366.0,37858.0,10.0,4.0,38290.0,1,38945.0,4.0,,10.0,6.0,7.0,11736.0,1.0,2,,7.5,,38440.0,2.0,7.0,8.0,3.0,7.0,6.0,3.75,2.0,27364.0,38336.0,1.45,3.0,1.4,32,3.75,7.0,3.75,6.0,4.0,,8.0,1.45,7.0,3.0,6.0,,,3.0,69629.0,2.0,8.0,3,4.0,,38342.0,1.0,3.75,6.0,11569.0,,15425.0
3.0,1.6,38318.0,1.5,493094,4.0,1.55,33622.0,232,7.0,17883.0,,,9999,148336.0,3.0,1.57,3.0,10001,1.57,5.5,7.0,6.0,21834.0,4.0,1.0,3.75,38343.0,,,26669.0,1.0,3.6,3.0,38341.0,10.0,38247.0,8.0,3.6,6.0,7.0,4.0,5.5,3.7,5.0,5.0,2008/2009,2.0,1,1.57,2009-05-02 00:00:00,7.0,7.0,7.0,10.0,39848.0,38339.0,10.0,4.0,94284.0,1,33671.0,4.0,,10.0,6.0,5.25,37953.0,1.0,1,,5.5,,50160.0,2.0,5.5,8.0,3.0,7.0,5.0,3.5,2.0,30404.0,38353.0,1.57,3.0,1.57,32,3.6,5.55,3.3,6.0,4.0,,8.0,1.5,7.0,3.0,6.0,,,3.0,94288.0,2.0,8.0,0,3.75,,38349.0,1.0,3.5,6.0,46580.0,16387.0,163670.0
3.0,1.4,148325.0,1.4,493095,4.0,1.35,148327.0,233,7.0,37202.0,,,8571,148329.0,3.0,1.44,3.0,9987,1.4,8.0,7.0,6.0,38293.0,4.0,1.0,4.0,43158.0,,,67939.0,1.0,4.0,3.0,37937.0,10.0,39625.0,8.0,4.2,6.0,7.0,4.0,7.0,3.9,6.0,6.5,2008/2009,2.0,1,1.36,2009-05-03 00:00:00,7.0,7.0,7.0,10.0,32690.0,148314.0,10.0,4.0,148302.0,1,39859.0,4.0,,10.0,6.0,6.5,104411.0,1.0,0,,7.5,,38794.0,2.0,7.5,8.0,3.0,7.0,7.0,3.6,2.0,20445.0,148313.0,1.4,3.0,1.4,32,4.25,6.8,3.75,6.0,4.0,,8.0,1.4,7.0,3.0,6.0,,,3.0,,2.0,8.0,1,4.5,,38789.0,1.0,4.0,6.0,6803.0,33660.0,149279.0
3.0,2.63,38391.0,2.55,493096,4.0,2.6,41106.0,234,7.0,148960.0,,,9993,41021.0,3.0,2.37,3.0,9996,2.6,2.4,7.0,6.0,38788.0,4.0,1.0,3.2,,,,38371.0,1.0,3.25,3.0,148308.0,10.0,,8.0,3.2,6.0,7.0,4.0,2.6,3.2,2.4,2.6,2008/2009,2.0,1,2.5,2009-05-02 00:00:00,7.0,7.0,7.0,10.0,,39878.0,10.0,4.0,38784.0,1,30910.0,4.0,,10.0,6.0,2.5,38312.0,1.0,3,,2.63,,94289.0,2.0,2.5,8.0,3.0,7.0,2.5,3.2,2.0,,26916.0,2.6,3.0,2.4,32,3.15,2.5,3.1,6.0,4.0,,8.0,2.4,7.0,3.0,6.0,,,3.0,36849.0,2.0,8.0,1,3.25,,,1.0,3.2,6.0,42812.0,38322.0,38786.0
3.0,1.45,37990.0,1.45,493097,4.0,1.45,38366.0,235,7.0,37262.0,,,8342,38440.0,3.0,1.5,3.0,9985,1.44,6.5,7.0,6.0,38800.0,4.0,1.0,3.8,35412.0,,,38441.0,1.0,4.33,3.0,38797.0,10.0,38342.0,8.0,3.75,6.0,7.0,4.0,6.0,3.5,4.8,5.5,2008/2009,2.0,1,1.5,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,148335.0,47411.0,10.0,4.0,27364.0,1,37979.0,4.0,,10.0,6.0,6.5,37861.0,1.0,2,,7.5,,38369.0,2.0,7.0,8.0,3.0,7.0,5.5,3.6,2.0,39631.0,39591.0,1.47,3.0,1.5,33,3.75,6.25,3.4,6.0,4.0,,8.0,1.55,7.0,3.0,6.0,,,3.0,34025.0,2.0,8.0,0,4.0,,30692.0,1.0,3.8,6.0,37988.0,11736.0,38336.0
3.0,2.3,37937.0,2.3,493098,4.0,2.25,32690.0,236,7.0,38920.0,,,9987,42153.0,3.0,2.1,3.0,9986,2.25,2.8,7.0,6.0,37571.0,4.0,1.0,3.3,38246.0,,,148313.0,1.0,3.3,3.0,95597.0,10.0,38785.0,8.0,3.2,6.0,7.0,4.0,2.5,3.2,2.75,3.0,2008/2009,2.0,1,2.2,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,131409.0,167619.0,10.0,4.0,43158.0,1,9307.0,4.0,,10.0,6.0,2.75,94462.0,1.0,3,,3.0,,164732.0,2.0,3.2,8.0,3.0,7.0,2.88,3.2,2.0,38423.0,38435.0,2.3,3.0,2.4,33,3.25,2.7,3.2,6.0,4.0,,8.0,2.2,7.0,3.0,6.0,,,3.0,38782.0,2.0,8.0,0,3.3,,,1.0,3.25,6.0,38789.0,148314.0,20445.0
3.0,2.4,37900.0,2.2,493099,4.0,2.2,37903.0,237,7.0,94289.0,,,10000,131531.0,3.0,2.25,3.0,9996,2.38,2.9,7.0,6.0,38312.0,4.0,1.0,3.3,,,,131532.0,1.0,3.3,3.0,148308.0,10.0,37100.0,8.0,3.25,6.0,7.0,4.0,2.75,3.2,2.75,2.75,2008/2009,2.0,1,2.25,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,26916.0,,10.0,4.0,37902.0,1,37893.0,4.0,,10.0,6.0,2.85,39878.0,1.0,0,,2.88,,148960.0,2.0,3.0,8.0,3.0,7.0,2.8,3.2,2.0,,,2.25,3.0,2.25,33,3.25,2.8,3.2,6.0,4.0,,8.0,2.2,7.0,3.0,6.0,,,3.0,38231.0,2.0,8.0,2,3.25,,38788.0,1.0,3.25,6.0,37886.0,37889.0,37981.0
3.0,4.33,104378.0,3.7,493100,4.0,4.0,38229.0,238,7.0,,,,9991,12574.0,3.0,3.6,3.0,8571,4.0,1.8,7.0,6.0,67939.0,4.0,1.0,3.4,40521.0,,,41109.0,1.0,3.75,3.0,148325.0,10.0,38337.0,8.0,3.4,6.0,7.0,4.0,1.91,3.2,1.9,1.83,2008/2009,2.0,1,3.6,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,148327.0,39859.0,10.0,4.0,37044.0,1,33662.0,4.0,,10.0,6.0,1.85,39625.0,1.0,0,,1.8,,33660.0,2.0,1.83,8.0,3.0,7.0,1.85,3.4,2.0,148302.0,149279.0,3.75,3.0,3.5,33,3.35,1.82,3.2,6.0,4.0,,8.0,3.4,7.0,3.0,6.0,,,3.0,46335.0,2.0,8.0,2,3.5,,6803.0,1.0,3.3,6.0,27838.0,12473.0,38233.0
3.0,1.67,39153.0,1.58,493101,4.0,1.7,116788.0,239,7.0,38285.0,,,7947,26606.0,3.0,1.62,3.0,9994,1.73,4.5,7.0,6.0,14642.0,4.0,1.0,3.55,38945.0,,,15662.0,1.0,3.6,3.0,30934.0,10.0,46459.0,8.0,3.4,6.0,7.0,4.0,5.0,3.5,4.0,4.5,2008/2009,2.0,1,1.67,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,69629.0,38273.0,10.0,4.0,45413.0,1,,4.0,,10.0,6.0,4.6,,1.0,0,,5.25,,104404.0,2.0,4.75,8.0,3.0,7.0,4.75,3.5,2.0,38290.0,95609.0,1.65,3.0,1.57,33,3.6,5.0,3.5,6.0,4.0,,8.0,1.65,7.0,3.0,6.0,,,3.0,178291.0,2.0,8.0,2,3.6,,38292.0,1.0,3.4,6.0,39575.0,67896.0,149367.0
3.0,2.0,39573.0,1.95,493102,4.0,1.9,,240,7.0,41021.0,,,8203,33657.0,3.0,1.91,3.0,9993,1.91,3.6,7.0,6.0,,4.0,1.0,3.3,30910.0,,,67941.0,1.0,3.5,3.0,38391.0,10.0,6800.0,8.0,3.3,6.0,7.0,4.0,3.3,3.2,3.1,3.4,2008/2009,2.0,1,1.95,2009-05-08 00:00:00,7.0,7.0,7.0,10.0,41106.0,94308.0,10.0,4.0,36393.0,1,38801.0,4.0,,10.0,6.0,3.7,38322.0,1.0,3,,3.75,,37856.0,2.0,4.0,8.0,3.0,7.0,3.4,3.25,2.0,38784.0,38786.0,1.9,3.0,1.95,33,3.3,3.35,3.25,6.0,4.0,,8.0,2.0,7.0,3.0,6.0,,,3.0,37112.0,2.0,8.0,1,3.25,,42812.0,1.0,3.2,6.0,67950.0,38791.0,67898.0
3.0,1.14,38318.0,1.14,493103,4.0,1.14,163670.0,241,7.0,106013.0,,,9999,148336.0,3.0,1.14,3.0,8635,1.14,13.0,7.0,6.0,38388.0,4.0,1.0,6.2,38798.0,,,94284.0,1.0,7.5,3.0,34480.0,10.0,37945.0,8.0,6.0,6.0,7.0,4.0,11.0,6.0,12.0,12.0,2008/2009,2.0,1,1.17,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,38393.0,38389.0,10.0,4.0,26669.0,1,45832.0,4.0,,10.0,6.0,13.0,13423.0,1.0,3,,16.0,,37069.0,2.0,19.0,8.0,3.0,7.0,13.0,6.0,2.0,38378.0,38383.0,1.15,3.0,1.17,33,6.5,14.0,5.5,6.0,4.0,,8.0,1.15,7.0,3.0,6.0,,,3.0,33622.0,2.0,8.0,1,7.5,,33620.0,1.0,6.5,6.0,46580.0,38247.0,33671.0
3.0,2.2,32990.0,2.15,493104,4.0,2.0,,242,7.0,38320.0,,,4049,39157.0,3.0,2.2,3.0,9998,2.05,3.4,7.0,6.0,,4.0,1.0,3.3,39145.0,,,15456.0,1.0,3.5,3.0,148311.0,10.0,148289.0,8.0,3.2,6.0,7.0,4.0,3.0,3.2,2.75,2.8,2008/2009,2.0,1,2.15,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,46881.0,166554.0,10.0,4.0,9144.0,1,37085.0,4.0,,10.0,6.0,3.1,,1.0,1,,3.3,,38947.0,2.0,3.5,8.0,3.0,7.0,3.0,3.2,2.0,46890.0,39158.0,2.1,3.0,2.1,33,3.3,2.95,3.2,6.0,4.0,,8.0,2.2,7.0,3.0,6.0,,,3.0,97368.0,2.0,8.0,1,3.2,,39156.0,1.0,3.25,6.0,37976.0,94184.0,94281.0
3.0,2.63,38341.0,2.4,493105,4.0,2.6,50160.0,243,7.0,37065.0,,,10001,37953.0,3.0,2.4,3.0,9984,2.62,2.4,7.0,6.0,37051.0,4.0,1.0,3.25,37957.0,,,38353.0,1.0,3.3,3.0,131403.0,10.0,38339.0,8.0,3.2,6.0,7.0,4.0,2.62,3.2,2.4,2.5,2008/2009,2.0,1,2.5,2009-05-09 00:00:00,7.0,7.0,7.0,10.0,38357.0,38186.0,10.0,4.0,39848.0,1,21834.0,4.0,,10.0,6.0,2.5,37038.0,1.0,2,,2.63,,78462.0,2.0,2.62,8.0,3.0,7.0,2.5,3.25,2.0,37909.0,104386.0,2.5,3.0,2.3,33,3.3,2.6,3.2,6.0,4.0,,8.0,2.4,7.0,3.0,6.0,,,3.0,30404.0,2.0,8.0,1,3.25,,37047.0,1.0,3.25,6.0,38349.0,38343.0,17883.0
3.0,7.0,34480.0,6.5,493106,4.0,6.5,38798.0,244,7.0,38780.0,,,8635,38383.0,3.0,6.0,3.0,9987,8.0,1.44,7.0,6.0,38785.0,4.0,1.0,3.9,9307.0,,,38389.0,1.0,4.0,3.0,37937.0,10.0,38388.0,8.0,4.0,6.0,7.0,4.0,1.4,3.9,1.4,1.5,2008/2009,2.0,1,7.0,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,32690.0,148313.0,10.0,4.0,38393.0,1,30949.0,4.0,,10.0,6.0,1.45,38293.0,1.0,0,,1.45,,42153.0,2.0,1.4,8.0,3.0,7.0,1.4,3.5,2.0,43158.0,104411.0,6.5,3.0,7.0,34,3.75,1.45,3.75,6.0,4.0,,8.0,6.0,7.0,3.0,6.0,,,3.0,37069.0,2.0,8.0,2,4.2,,38789.0,1.0,4.0,6.0,33620.0,13423.0,38253.0
3.0,4.65,38797.0,4.55,493107,4.0,4.5,39591.0,245,7.0,12574.0,,,9985,37262.0,3.0,4.0,3.0,9991,4.33,1.65,7.0,6.0,38255.0,4.0,1.0,3.6,33662.0,,,156551.0,1.0,3.8,3.0,104378.0,10.0,38800.0,8.0,3.5,6.0,7.0,4.0,1.62,3.5,1.6,1.73,2008/2009,2.0,1,4.5,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,38229.0,41109.0,10.0,4.0,26224.0,1,35412.0,4.0,,10.0,6.0,1.65,12473.0,1.0,0,,1.7,,46335.0,2.0,1.67,8.0,3.0,7.0,1.67,3.4,2.0,37044.0,32760.0,4.5,3.0,4.5,34,3.6,1.65,3.5,6.0,4.0,,8.0,4.4,7.0,3.0,6.0,,,3.0,38369.0,2.0,8.0,1,3.75,,38337.0,1.0,3.6,6.0,30692.0,37861.0,39631.0
3.0,1.3,148311.0,1.3,493108,4.0,1.3,38947.0,246,7.0,37902.0,,,9998,38320.0,3.0,1.29,3.0,10000,1.33,8.5,7.0,6.0,37903.0,4.0,1.0,4.6,37886.0,,,166554.0,1.0,4.33,3.0,37900.0,10.0,40008.0,8.0,4.5,6.0,7.0,4.0,7.0,4.7,8.0,8.0,2008/2009,2.0,1,1.3,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,130027.0,94030.0,10.0,4.0,31810.0,1,,4.0,,10.0,6.0,8.0,37889.0,1.0,3,,9.5,,38231.0,2.0,8.5,8.0,3.0,7.0,8.5,4.5,2.0,37981.0,131531.0,1.3,3.0,1.33,34,4.75,8.5,4.33,6.0,4.0,,8.0,1.25,7.0,3.0,6.0,,,3.0,46881.0,2.0,8.0,0,5.0,,37100.0,1.0,4.5,6.0,39156.0,,39145.0
3.0,1.6,95597.0,1.55,493109,4.0,1.57,164732.0,247,7.0,149367.0,,,9986,38920.0,3.0,1.5,3.0,7947,1.53,5.5,7.0,6.0,46459.0,4.0,1.0,3.85,15662.0,,,167619.0,1.0,3.8,3.0,39153.0,10.0,,8.0,3.6,6.0,7.0,4.0,5.0,3.7,5.0,5.5,2008/2009,2.0,1,1.62,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,45413.0,,10.0,4.0,38423.0,1,38246.0,4.0,,10.0,6.0,5.0,15913.0,1.0,1,,5.5,,116788.0,2.0,5.75,8.0,3.0,7.0,4.75,3.6,2.0,178291.0,67896.0,1.65,3.0,1.53,34,3.4,5.1,3.6,6.0,4.0,,8.0,1.5,7.0,3.0,6.0,,,3.0,104389.0,2.0,8.0,2,3.8,,39575.0,1.0,3.6,6.0,,37571.0,38435.0
3.0,2.8,131403.0,2.7,493110,4.0,2.6,38357.0,248,7.0,37945.0,,,9984,38251.0,3.0,2.75,3.0,9999,2.6,2.4,7.0,6.0,37947.0,4.0,1.0,3.4,,,,37038.0,1.0,3.25,3.0,38318.0,10.0,37021.0,8.0,3.2,6.0,7.0,4.0,2.4,3.2,2.4,2.25,2008/2009,2.0,1,2.6,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,131411.0,94288.0,10.0,4.0,37909.0,1,37957.0,4.0,,10.0,6.0,2.45,38247.0,1.0,1,,2.4,,32637.0,2.0,2.5,8.0,3.0,7.0,2.4,3.2,2.0,45832.0,21744.0,2.6,3.0,2.5,34,3.25,2.3,3.2,6.0,4.0,,8.0,2.4,7.0,3.0,6.0,,,3.0,78462.0,2.0,8.0,2,3.35,,46580.0,1.0,3.3,6.0,37047.0,37051.0,104386.0
3.0,2.2,30934.0,2.0,493111,4.0,2.1,104404.0,249,7.0,33657.0,,,9994,,3.0,2.2,3.0,8203,2.0,3.1,7.0,6.0,67941.0,4.0,1.0,3.2,38801.0,,,38273.0,1.0,3.3,3.0,39573.0,10.0,11569.0,8.0,3.2,6.0,7.0,4.0,2.9,3.2,2.75,2.8,2008/2009,2.0,1,2.15,2009-05-15 00:00:00,7.0,7.0,7.0,10.0,,,10.0,4.0,,1,38290.0,4.0,,10.0,6.0,3.2,67958.0,1.0,3,,3.3,,26502.0,2.0,3.8,8.0,3.0,7.0,3.0,3.2,2.0,36393.0,67898.0,2.1,3.0,2.1,34,3.2,3.4,3.3,6.0,4.0,,8.0,2.2,7.0,3.0,6.0,,,3.0,69629.0,2.0,8.0,0,3.2,,6800.0,1.0,3.25,6.0,38292.0,14642.0,95609.0
3.0,1.4,39890.0,1.35,493112,4.0,1.44,166679.0,250,7.0,27423.0,,,9996,,3.0,1.36,3.0,8342,1.44,6.5,7.0,6.0,11736.0,4.0,1.0,4.25,37979.0,,,,1.0,3.75,3.0,37990.0,10.0,26235.0,8.0,4.0,6.0,7.0,4.0,5.5,3.9,6.0,7.0,2008/2009,2.0,1,1.44,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,38336.0,37858.0,10.0,4.0,26916.0,1,37846.0,4.0,,10.0,6.0,7.0,38441.0,1.0,4,,8.0,,38440.0,2.0,7.5,8.0,3.0,7.0,6.0,4.0,2.0,27364.0,34025.0,1.4,3.0,1.44,34,4.0,7.8,4.0,6.0,4.0,,8.0,1.4,7.0,3.0,6.0,,,3.0,148960.0,2.0,8.0,1,4.33,,38342.0,1.0,4.0,6.0,,39896.0,
3.0,2.0,148325.0,2.0,493113,4.0,1.91,148327.0,251,7.0,17883.0,,,8571,78902.0,3.0,1.73,3.0,10001,1.91,3.25,7.0,6.0,37953.0,4.0,1.0,3.5,38343.0,,,149279.0,1.0,3.6,3.0,38341.0,10.0,46231.0,8.0,3.25,6.0,7.0,4.0,3.0,3.4,2.9,3.75,2008/2009,2.0,1,1.95,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,39848.0,,10.0,4.0,39859.0,1,38249.0,4.0,,10.0,6.0,3.3,38339.0,1.0,1,,3.6,,50160.0,2.0,3.4,8.0,3.0,7.0,3.5,3.6,2.0,30404.0,38353.0,1.95,3.0,2.0,34,3.4,3.15,3.4,6.0,4.0,,8.0,2.0,7.0,3.0,6.0,,,3.0,,2.0,8.0,3,3.4,,38349.0,1.0,3.6,6.0,148302.0,67939.0,40521.0
3.0,3.5,131408.0,3.1,493114,4.0,3.0,,252,7.0,39157.0,,,9993,41106.0,3.0,3.5,3.0,4049,3.75,2.15,7.0,6.0,148289.0,4.0,1.0,3.3,37085.0,,,38322.0,1.0,3.25,3.0,148297.0,10.0,36849.0,8.0,3.25,6.0,7.0,4.0,2.1,3.2,2.2,1.91,2008/2009,2.0,1,3.3,2009-05-16 00:00:00,7.0,7.0,7.0,10.0,9144.0,,10.0,4.0,38786.0,1,30910.0,4.0,,10.0,6.0,2.1,15456.0,1.0,1,,2.1,,,2.0,1.95,8.0,3.0,7.0,2.0,3.2,2.0,148292.0,94281.0,3.1,3.0,3.0,34,3.25,2.1,3.2,6.0,4.0,,8.0,2.75,7.0,3.0,6.0,,,3.0,37856.0,2.0,8.0,0,3.25,,37976.0,1.0,3.3,6.0,42812.0,,94308.0
,1.22,,1.22,492500,,1.22,,253,,,,,7947,,,1.2,,8342,1.2,11.0,,,,,,5.25,,,,,,5.25,,,,,,5.0,,,,10.0,4.8,9.5,11.0,2008/2009,,1,1.22,2008-09-13 00:00:00,,,,,,,,,,1,,,,,,11.0,,,1,,12.0,,,,12.0,,,,11.0,5.0,,,,1.22,,1.25,4,5.0,10.5,4.5,,,,,1.22,,,,,,,,,,1,5.5,,,,5.0,,,,
,1.22,,1.17,492501,,1.2,,254,,,,,8571,,,1.17,,9985,1.17,11.0,,,,,,6.0,,,,,,6.0,,,,,,5.5,,,,11.0,4.8,9.5,12.0,2008/2009,,1,1.2,2008-09-13 00:00:00,,,,,,,,,,1,,,,,,10.0,,,2,,12.0,,,,10.0,,,,10.0,5.5,,,,1.2,,1.2,4,5.5,12.0,5.0,,,,,1.22,,,,,,,,,,0,5.5,,,,5.5,,,,
,5.5,,5.7,492502,,5.0,,255,,,,,8635,,,5.0,,9998,5.75,1.6,,,,,,3.5,,,,,,3.75,,,,,,3.6,,,,1.6,3.4,1.6,1.57,2008/2009,,1,5.5,2008-09-13 00:00:00,,,,,,,,,,1,,,,,,1.55,,,1,,1.62,,,,1.5,,,,1.53,3.5,,,,5.5,,5.0,4,3.5,1.55,3.4,,,,,4.6,,,,,,,,,,2,3.5,,,,3.4,,,,
,2.88,,2.75,492503,,3.1,,256,,,,,9987,,,2.75,,10000,2.88,2.1,,,,,,3.3,,,,,,3.1,,,,,,3.2,,,,2.3,3.2,2.2,2.3,2008/2009,,1,2.8,2008-09-14 00:00:00,,,,,,,,,,1,,,,,,2.25,,,1,,2.38,,,,2.38,,,,2.25,3.1,,,,2.8,,2.65,4,3.2,2.25,3.2,,,,,2.75,,,,,,,,,,3,3.25,,,,3.2,,,,
