id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,id
14970,391,420,114719,114762,313,87,35,27036,115,135,1360,0,1,40,0.5847,0.7341,0.8,0.0368,0.6789,0.5714,0.0,2.4955,1.699,1.301,-0.2,-0.0425,0.9419,0,0,0,0,0,0,1,14970
14650,1299,1305,2887095,2887114,56,17,12,6884,102,124,1360,0,1,40,0.3962,0.5584,0.5714,0.0081,0.9546,0.9167,0.0,1.7482,1.0414,1.0414,-0.4286,-0.1115,0.2195,0,0,1,0,0,0,0,14650
12892,449,508,387402,387414,114,18,18,11425,78,118,1694,1,0,80,0.5602,0.4444,0.9444,0.0101,0.9444,1.0,1.0,2.0569,1.2305,1.2553,0.0556,-0.2423,0.3068,0,0,0,0,0,1,0,12892
9250,39,64,1269420,1269438,571,19,60,61890,96,133,1356,1,0,70,0.0575,0.5256,0.3103,0.0096,0.7692,0.9858,1.0,2.7528,1.1139,1.7781,0.6897,-0.1279,0.9998,0,0,0,0,0,0,1,9250
13951,844,853,698409,698420,112,11,11,12782,77,126,1387,0,1,40,0.882,0.2121,0.9091,0.0072,1.0,1.0,1.0,2.0492,1.0,1.0414,0.0909,-0.1919,0.2173,0,0,0,0,0,1,0,13951
7495,1358,1370,1440693,1440695,66,10,9,6682,61,116,1694,1,0,211,0.3318,0.2361,0.8889,0.0058,0.9,0.8889,0.0,1.8195,0.9542,0.9031,-0.1111,-0.2254,0.1773,0,0,0,0,0,0,1,7495
5605,797,831,2433462,2433491,784,143,63,83627,91,134,1362,1,0,80,0.8897,0.6036,0.5946,0.025,0.1469,0.8788,1.0,2.8921,1.5315,1.7924,0.4054,-0.1556,0.9996,0,0,0,0,0,0,1,5605
3035,1678,1687,178724,178735,431,36,53,45627,67,117,1356,0,1,40,0.0024,0.3906,0.3333,0.0081,0.2591,0.9063,1.0,2.6542,1.0414,1.7076,0.6667,-0.2651,0.8806,0,0,0,0,0,0,1,3035
11906,41,216,2887095,2887114,5951,276,134,688556,43,126,1356,0,1,40,0.0604,0.4331,0.3886,0.1303,0.6693,0.5114,0.0,3.7748,2.248,1.8389,-0.6114,-0.1865,1.0,0,0,1,0,0,0,0,11906
511,1111,1139,2786940,2787008,55,12,14,7241,98,125,1690,1,0,100,0.76,0.3333,0.5714,0.0055,0.75,1.0,1.0,1.7404,0.9542,1.1461,0.4286,-0.1211,0.1954,0,0,0,0,0,1,0,511
7488,1084,1167,107491,107508,282,34,23,31689,85,132,1364,1,0,70,0.4047,0.5322,0.9565,0.0161,0.6875,0.9565,1.0,2.4502,1.3424,1.2787,0.0435,-0.1236,0.7955,0,0,0,0,0,1,0,7488
11148,1160,1168,659476,659488,80,10,12,13094,168,198,1387,0,1,40,0.2293,0.1746,1.0,0.0072,1.0,1.0,0.5,1.9031,1.0,1.0792,0.0,0.4208,0.2061,0,0,1,0,0,0,0,11148
7719,1333,1347,2023127,2023150,170,38,25,20000,93,127,1356,1,0,80,0.0148,0.6124,0.8095,0.0148,0.6842,0.75,0.0,2.2304,1.301,1.2305,-0.1905,-0.1492,0.5162,0,0,0,0,0,1,0,7719
6224,1065,1084,639361,639376,209,64,33,27364,123,141,1364,1,0,80,0.4144,0.7273,0.5172,0.0213,0.5179,0.7273,0.0,2.3201,1.4624,1.4314,-0.4828,0.0019,0.7254,0,0,0,0,0,0,1,6224
9157,1259,1271,2355757,2355765,85,12,10,10024,101,127,1648,1,0,60,0.0673,0.3333,1.0,0.0065,0.9167,1.0,0.5,1.9294,1.0414,1.0,0.0,-0.1158,0.23,0,0,0,0,0,1,0,9157
5022,1325,1332,1540636,1540636,65,10,9,6133,81,110,1692,1,0,60,0.5926,0.1852,0.8889,0.0059,0.8,1.0,1.0,1.8261,0.9031,0.9542,0.1111,-0.2703,0.1862,1,0,0,0,0,0,0,5022
5601,620,635,2086004,2086116,806,157,61,87496,64,131,1694,1,0,69,0.9106,0.4903,0.0882,0.0201,0.9557,0.1509,0.0,2.9063,2.0492,1.5441,-0.9118,-0.1512,0.9998,0,0,0,0,0,0,1,5601
6335,126,165,595201,595245,383,73,39,41476,119,143,1358,0,1,40,0.1856,0.3095,0.9063,0.0236,0.7046,0.75,0.0,2.5832,1.5051,1.5051,-0.0938,-0.0129,0.9848,0,0,1,0,0,0,0,6335
15474,441,456,728281,728304,699,27,52,81625,100,133,1668,0,1,200,0.6785,0.4202,0.52,0.0089,0.3413,1.0,1.0,2.8802,1.1761,1.716,0.48,-0.1115,0.9765,1,0,0,0,0,0,0,15474
17814,1329,1332,1748216,1748249,134,24,31,13185,82,109,1358,0,1,40,0.0398,0.2464,0.2903,0.0066,0.375,1.0,1.0,2.1271,0.9542,1.4914,0.7097,-0.2475,0.4613,0,0,0,0,0,0,1,17814
9679,1627,1637,1627293,1627306,126,20,24,14298,85,124,1690,1,0,70,0.0544,0.3,0.5,0.0053,0.45,1.0,1.0,2.1004,0.9542,1.3802,0.5,-0.2455,0.3359,0,0,0,0,0,0,1,9679
6735,539,559,12987661,12987692,111,29,18,13374,104,126,1364,1,0,40,0.7718,0.6278,0.5714,0.0191,0.8387,0.6154,0.0,2.0453,1.415,1.1461,-0.4286,-0.0976,0.2901,0,0,0,0,0,0,1,6735
750,765,774,533732,533745,137,18,27,14838,95,127,1690,0,1,70,0.9266,0.3925,0.3333,0.0059,0.4444,1.0,1.0,2.1367,0.9031,1.4314,0.6667,-0.1784,0.4025,0,0,0,0,0,0,1,750
11584,41,214,1587535,1587602,6937,229,113,701931,41,127,1358,0,1,40,0.0605,0.4563,0.3448,0.1259,0.7301,0.4493,0.0,3.8416,2.233,1.8195,-0.6552,-0.1901,1.0,0,0,1,0,0,0,0,11584
13668,1421,1432,2128956,2128909,146,14,17,16861,91,125,1688,1,0,60,0.3074,0.2593,1.0,0.0074,0.9286,1.0,0.5,2.1644,1.0792,1.2305,0.0,-0.1677,0.3359,0,0,0,0,0,1,0,13668
9042,1171,1191,1672082,1672222,279,67,35,31347,100,132,1348,1,0,80,0.6622,0.5699,0.2778,0.0155,0.3088,0.6431,1.0,2.4456,1.3222,1.415,0.7222,-0.1053,0.8563,0,0,0,0,0,0,1,9042
10883,803,825,1312943,1312948,54,18,6,7553,122,142,1362,0,1,40,0.7894,0.4632,0.2632,0.0115,1.0,0.8333,0.0,1.7324,1.2787,0.699,-0.7368,0.0103,0.2007,0,0,0,0,0,0,1,10883
6173,41,212,949136,949144,6181,263,141,686356,41,126,1356,0,1,40,0.0604,0.4293,0.3771,0.1274,0.6578,0.4667,0.0,3.813,2.238,1.8195,-0.6229,-0.1926,1.0,0,0,1,0,0,0,0,6173
742,41,214,2098167,2098332,6509,274,139,682403,36,124,1358,0,1,40,0.0604,0.4486,0.3785,0.1274,0.6268,0.4604,0.0,3.8135,2.238,1.8261,-0.6215,-0.1861,1.0,0,0,1,0,0,0,0,742
18680,1338,1348,308931,308956,181,20,18,18361,82,124,1692,1,0,60,0.3915,0.2865,0.5556,0.0059,0.5,1.0,1.0,2.2577,1.0,1.2553,0.4444,-0.1857,0.3068,0,0,0,0,0,1,0,18680
176,1287,1322,1789332,1789337,1275,106,102,131937,104,127,1362,0,1,40,0.0325,0.6282,0.3235,0.031,0.2906,0.9302,1.0,3.0938,1.6233,2.0086,0.6765,-0.0903,1.0,0,0,0,0,0,0,1,176
12442,1293,1316,3134228,3134249,671,37,87,61753,78,132,1688,1,0,70,0.0519,0.3669,0.2529,0.0136,0.3771,1.0,1.0,2.8149,1.3617,1.9395,0.7471,-0.1825,0.9992,0,0,0,0,0,1,0,12442
15480,0,10,938265,938349,170,17,27,16182,82,117,1687,1,0,80,0.0073,0.284,0.2857,0.0065,0.6471,1.0,1.0,2.2304,1.0414,1.4314,0.7143,-0.2476,0.4366,1,0,0,0,0,0,0,15480
8530,39,191,639361,639376,6102,214,105,655912,38,134,1400,0,1,40,0.0557,0.4594,0.4104,0.1086,0.6228,0.5281,0.0,3.7859,2.1818,1.8513,-0.5896,-0.1902,1.0,0,0,1,0,0,0,0,8530
12005,1190,1205,119026,119036,88,16,14,10868,128,180,1360,0,1,40,0.2448,0.3131,0.2286,0.0059,0.375,1.0,1.0,1.9445,0.9031,1.1461,0.7714,0.0367,0.2173,0,0,0,0,0,0,0,12005
17876,160,170,2410802,2410860,386,43,49,50750,99,132,1352,1,0,100,0.2533,0.5497,0.1863,0.0088,0.2105,0.9592,1.0,2.5821,1.0792,1.716,0.8137,-0.1147,0.9891,0,1,0,0,0,0,0,17876
7873,1395,1409,1215744,1215749,63,12,11,8140,111,141,1353,1,0,70,0.1542,0.4871,0.4375,0.0125,0.9167,0.4545,0.0,1.7993,1.2305,0.699,-0.5625,-0.0481,0.3068,0,0,0,0,0,0,1,7873
11838,733,740,3406368,3406376,54,9,8,6913,97,133,1692,0,1,60,0.8118,0.1719,0.75,0.0055,1.0,1.0,0.0,1.7324,0.9542,0.9031,-0.25,-0.1148,0.1696,0,0,0,0,0,1,0,11838
18989,1588,1602,1658742,1658769,119,15,18,10136,70,110,1690,1,0,60,0.0024,0.2273,0.5556,0.0071,0.8,1.0,1.0,2.0756,1.0792,1.2553,0.4444,-0.3598,0.3068,0,0,0,0,0,0,1,18989
18536,686,692,1819724,1819728,16,6,5,2076,115,143,1358,0,1,50,0.9808,0.4667,0.8333,0.0044,1.0,1.0,0.0,1.2041,0.7782,0.699,-0.1667,0.0023,0.14,0,0,0,0,0,0,1,18536
5561,1203,1214,1378437,1378588,66,10,20,6834,89,127,1650,0,1,200,0.1765,0.3,0.55,0.0059,0.8,1.0,1.0,1.8195,1.0,1.301,0.45,-0.1228,0.2288,0,0,0,0,0,0,1,5561
17353,41,216,1750768,1750835,6653,302,155,693100,43,125,1358,0,1,40,0.0546,0.4569,0.4,0.1289,0.5792,0.4516,0.0,3.823,2.243,1.8325,-0.6,-0.1861,1.0,0,0,1,0,0,0,0,17353
12878,677,692,5916473,5916489,91,31,16,10915,104,133,1364,0,1,40,0.9515,0.5225,0.7059,0.0161,0.7097,0.75,0.0,1.959,1.3424,1.0792,-0.2941,-0.1144,0.3419,0,0,0,0,0,0,1,12878
4745,0,9,745600,745614,172,13,24,19116,35,77,1666,1,0,100,0.7463,0.2591,0.25,0.0053,0.6923,1.0,1.0,2.2355,0.9542,1.3802,0.75,-0.4188,0.3241,0,0,0,0,0,0,1,4745
12957,39,214,3778014,3778041,6294,288,151,648910,43,124,1356,0,1,40,0.0604,0.4654,0.3974,0.1291,0.7251,0.5191,0.0,3.7907,2.243,1.8261,-0.6026,-0.1858,1.0,0,0,1,0,0,0,0,12957
601,1129,1135,4712084,4712115,161,12,18,18674,104,127,1690,1,0,70,0.4436,0.3094,0.8182,0.0065,0.9167,1.0,1.0,2.2068,1.0414,1.2553,0.1818,-0.0973,0.4366,0,0,0,0,0,0,1,601
7380,936,944,1050870,1050830,54,9,10,5418,92,124,1387,0,1,40,0.659,0.1746,0.8,0.0058,0.8889,1.0,1.0,1.7324,0.9031,1.0,0.2,-0.1776,0.1852,0,0,0,0,0,0,0,7380
13194,1013,1032,310567,310597,308,27,17,30271,85,127,1362,1,0,80,0.7618,0.4259,0.5333,0.011,0.5714,0.8824,1.0,2.4885,1.1761,1.1761,0.4667,-0.1832,0.6422,0,0,0,0,0,1,0,13194
16553,1126,1135,614919,614931,71,12,13,7296,72,118,1360,1,0,200,0.2715,0.1569,0.9412,0.0058,0.75,1.0,1.0,1.8513,1.0,1.1139,0.0588,-0.2475,0.2432,0,0,0,0,0,0,1,16553
7534,1358,1378,1511165,1511591,794,47,285,97966,11,141,1387,0,1,50,0.0035,0.5436,0.0931,0.0108,0.0974,0.9931,1.0,2.8209,1.1761,2.3463,0.9069,-0.1145,1.0,0,0,0,0,1,0,0,7534
14722,735,746,10391495,10391507,235,20,25,25269,88,126,1687,0,1,185,0.9003,0.2357,0.3929,0.0047,0.55,1.0,1.0,2.3711,0.9031,1.3979,0.6071,-0.1696,0.4366,1,0,0,0,0,0,0,14722
381,953,963,1170194,1170219,106,16,13,11981,73,109,1364,1,0,80,0.0863,0.2308,0.9286,0.0089,0.75,1.0,1.0,2.0253,1.0792,1.1139,0.0714,-0.3108,0.2914,0,0,0,0,0,0,1,381
13586,1059,1080,3787187,3787204,128,37,27,14278,96,124,1362,0,1,40,0.4164,0.4368,0.4193,0.0243,0.7193,0.5185,0.0,2.1072,1.5185,1.1461,-0.5806,-0.146,0.6619,0,0,0,0,0,0,1,13586
10795,1123,1137,949136,949144,265,28,27,26197,105,127,1348,0,1,40,0.2536,0.3555,0.5909,0.0095,0.6842,1.0,1.0,2.4232,1.1139,1.4314,0.4091,-0.1093,0.6422,0,0,0,0,1,0,0,10795
4448,513,534,1823955,1823987,383,81,54,47481,95,135,1356,1,0,70,0.6435,0.6764,0.95,0.0287,0.3962,0.5,0.0,2.5832,1.5911,1.415,-0.05,-0.1254,0.9779,0,1,0,0,0,0,0,4448
11223,830,842,96205,96225,120,34,19,13680,123,141,1368,0,1,40,0.0071,0.4383,0.9231,0.0129,0.5862,0.8261,0.0,2.0792,1.2553,1.2787,-0.0769,0.1241,0.3787,0,0,0,0,0,0,1,11223
14756,1325,1339,627803,627768,210,25,23,22418,92,141,1364,0,1,120,0.0323,0.3595,0.9444,0.0104,0.44,0.7391,1.0,2.3222,1.2305,1.2305,0.0556,-0.1162,0.5063,0,0,0,0,0,1,0,14756
4467,39,216,1555596,1555663,6170,216,124,618937,36,126,1358,0,1,40,0.0575,0.4571,0.4043,0.1303,0.6377,0.4497,0.0,3.7903,2.248,1.8573,-0.5957,-0.1888,1.0,0,0,1,0,0,0,0,4467
6549,103,122,2765714,2765730,226,38,23,25491,115,140,1356,0,1,40,0.1177,0.3921,0.76,0.0184,0.6842,0.8261,0.0,2.3598,1.3979,1.2787,-0.24,-0.011,0.556,0,0,0,0,0,1,0,6549
16785,798,825,1689276,1689652,1097,155,120,119540,91,140,1692,0,1,70,0.8724,0.6009,0.1129,0.1015,0.1121,0.9925,1.0,3.0233,2.143,2.1206,0.8871,-0.1139,1.0,0,0,0,0,0,0,0,16785
8395,618,650,211409,211458,353,37,33,37025,99,127,1353,0,1,70,0.7107,0.4194,0.7097,0.0236,0.6809,0.9394,1.0,2.5478,1.5051,1.4914,0.2903,-0.1451,0.9471,0,0,0,0,1,0,0,8395
8887,498,508,109868,109903,93,11,11,10090,106,126,1372,0,1,40,0.6031,0.256,0.9231,0.0077,0.8667,1.0,1.0,1.9685,1.1139,1.0414,0.0769,-0.0942,0.1934,0,0,1,0,0,0,0,8887
19064,295,308,1620686,1620708,106,19,13,12212,97,126,1356,1,0,70,0.3913,0.3566,0.8461,0.0096,0.6842,1.0,1.0,2.0253,1.1139,1.1139,0.1539,-0.1384,0.257,0,0,0,0,0,0,1,19064
4140,1327,1332,3023370,3023381,86,14,15,8948,91,119,1692,1,0,60,0.4327,0.24,0.6667,0.0059,0.7143,1.0,1.0,1.9345,1.0,1.1761,0.3333,-0.1776,0.266,0,0,0,0,0,1,0,4140
4258,1228,1276,1269420,1269438,298,36,26,31538,108,127,1356,1,0,70,0.1324,0.5849,0.3548,0.0544,0.5909,0.5385,1.0,2.4683,1.4472,1.4314,0.6452,-0.0821,0.9172,0,1,0,0,0,0,0,4258
8422,519,528,1164921,1164931,62,10,4,7164,101,127,1688,1,0,70,0.7944,0.36,0.8,0.006,1.0,1.0,0.0,1.7924,1.0,0.6021,-0.2,-0.0737,0.1852,0,0,0,0,0,1,0,8422
7576,1057,1084,3889348,3889402,190,32,27,19139,68,124,1364,0,1,40,0.4067,0.3977,0.2667,0.0132,0.375,1.0,1.0,2.2718,1.2553,1.4314,0.7333,-0.2511,0.6574,0,0,0,0,0,1,0,7576
18266,1212,1231,2312016,2312026,318,24,33,31789,89,126,1627,0,1,40,0.3123,0.3688,0.4054,0.0132,0.4583,1.0,1.0,2.5024,1.2553,1.5185,0.5946,-0.2033,0.9373,0,0,0,0,0,1,0,18266
11860,41,190,214825,214812,11542,568,367,1303039,36,141,1402,0,1,40,0.0585,0.6352,0.3669,0.1021,0.2901,0.4426,0.0,4.0623,2.1761,2.2148,-0.6331,-0.0957,1.0,0,0,1,0,0,0,0,11860
9002,921,934,506783,506794,140,22,13,14742,84,111,1360,1,0,300,0.6195,0.3175,0.8571,0.0103,0.6842,1.0,0.0,2.1461,1.1461,1.1139,-0.1429,-0.2492,0.2901,0,0,0,0,0,0,1,9002
4731,779,842,1458128,1458136,2160,173,85,275539,88,124,1358,0,1,40,0.7067,0.3864,0.3452,0.0776,0.7813,0.6286,0.0,3.3404,2.1271,1.6721,-0.6548,-0.1821,1.0,0,0,0,0,0,0,1,4731
4125,1323,1333,600561,600841,2243,165,285,262543,99,125,1353,0,1,70,0.0739,0.4676,0.2432,0.0081,0.2,0.9789,1.0,3.3508,1.0414,2.4533,0.7568,-0.1435,1.0,1,0,0,0,0,0,0,4125
1372,1277,1290,1144047,1144070,194,21,18,19202,84,118,1694,1,0,60,0.1213,0.2734,0.9412,0.0126,0.8095,0.9444,0.0,2.2878,1.2305,1.2305,-0.0588,-0.2397,0.4498,0,0,0,0,0,1,0,1372
984,39,212,1814642,1814708,4788,256,113,516343,49,127,1356,0,1,40,0.0575,0.3916,0.3454,0.1261,0.6914,0.5664,0.0,3.6366,2.233,1.7708,-0.6546,-0.1382,1.0,0,0,1,0,0,0,0,984
439,836,842,838654,838663,68,8,8,8532,120,143,1358,0,1,50,0.7778,0.375,0.8889,0.0059,1.0,1.0,0.0,1.8325,0.9031,0.9031,-0.1111,0.0091,0.1773,0,0,0,1,0,0,0,439
7278,41,222,1157189,1157378,19600,1021,441,2264960,19,141,1398,0,1,40,0.0558,0.5676,0.9371,0.1318,0.2321,0.3451,0.0,4.2777,2.2529,2.2718,-0.0629,-0.0886,1.0,0,0,1,0,0,0,0,7278
3781,1084,1096,969900,969911,66,14,11,7987,80,116,1694,1,0,300,0.7094,0.3818,0.9091,0.0065,0.7857,1.0,0.0,1.8195,1.0414,1.0,-0.0909,-0.2858,0.2173,0,0,0,0,0,0,1,3781
30,374,381,1264388,1264403,313,43,34,40498,105,135,1354,1,0,70,0.5546,0.583,0.3543,0.0096,0.3913,0.9821,1.0,2.4955,1.1139,1.5682,0.6457,-0.0802,0.8299,0,0,0,0,0,0,1,30
1604,1593,1608,1465348,1465360,83,14,12,8915,65,114,1688,1,0,70,0.1111,0.256,0.9231,0.0071,0.8571,1.0,0.0,1.9191,1.0792,1.0792,-0.0769,-0.2359,0.2739,0,0,0,0,0,1,0,1604
7946,41,197,1221106,1221276,11411,570,356,1303229,33,141,1402,0,1,40,0.0585,0.5411,0.9481,0.1129,0.2394,0.4157,1.0,4.0573,2.1987,2.2304,0.0519,-0.0973,1.0,0,0,0,0,0,0,1,7946
4281,1575,1588,707576,707593,822,47,76,68851,88,124,1692,1,0,70,0.0,0.6116,0.1429,0.053,0.3103,0.9837,1.0,2.9773,1.9777,1.8633,0.8571,-0.2158,0.9999,0,0,0,0,0,0,1,4281
10812,1197,1210,419384,419405,146,41,41,19565,114,135,1358,0,1,40,0.2344,0.6168,1.0,0.0155,0.5758,0.5122,0.5,2.1644,1.3222,1.3222,0.0,-0.0524,0.8705,0,0,0,0,0,0,1,10812
4977,869,892,117715,117724,60,12,6,6027,96,118,1366,0,1,40,0.7689,0.2414,0.3,0.0147,0.9167,0.8333,0.0,1.7781,1.301,0.699,-0.7,-0.1719,0.1852,0,0,0,0,0,1,0,4977
285,516,528,185575,185588,140,22,18,16920,105,134,1356,0,1,40,0.783,0.3309,0.7059,0.0081,0.5454,0.9444,1.0,2.1461,1.0414,1.2305,0.2941,-0.0884,0.3419,0,0,0,0,0,1,0,285
4328,1582,1593,879259,879265,109,25,11,9247,61,103,1696,1,0,80,0.1247,0.3333,0.9,0.0121,0.6,0.9091,0.0,2.0374,1.301,1.0,-0.1,-0.2746,0.3068,0,0,0,0,0,0,1,4328
17923,1064,1079,2421293,2421350,289,20,28,31062,104,134,1364,0,1,40,0.4164,0.35,0.6,0.011,0.75,1.0,1.0,2.4609,1.1761,1.4472,0.4,-0.0903,0.3329,0,0,0,0,0,1,0,17923
14019,6,14,1736811,1736822,133,15,19,16217,85,126,1656,0,1,40,0.0531,0.3659,0.8235,0.0052,0.5,1.0,1.0,2.1239,0.8451,1.2787,0.1765,-0.1436,0.3945,0,0,0,0,0,1,0,14019
339,1641,1666,398837,398862,66,13,10,6884,47,86,1656,1,0,80,0.0047,0.1875,0.9,0.0059,0.7692,1.0,1.0,1.8195,1.0,1.0,0.1,-0.4276,0.1954,0,0,0,0,0,1,0,339
16596,41,197,1821207,1821379,12477,755,444,1452456,36,141,1402,0,1,40,0.0585,0.5172,0.9321,0.1127,0.238,0.3801,1.0,4.0974,2.1987,2.2175,0.0679,-0.0948,1.0,0,0,1,0,0,0,0,16596
10199,37,50,2634033,2634035,18,14,6,255,92,132,1358,1,0,100,0.0442,0.3039,0.5714,0.0103,1.0,0.6667,0.0,1.2553,1.1461,0.7782,-0.4286,-0.1212,0.1892,0,0,0,0,0,0,1,10199
10888,41,212,1647908,1647865,6605,261,159,648169,42,124,1356,0,1,40,0.0604,0.5601,0.3934,0.1261,0.4868,0.4114,0.0,3.7903,2.233,1.8325,-0.6066,-0.1933,1.0,0,0,1,0,0,0,0,10888
8896,1677,1688,409986,410023,263,48,33,28625,30,116,1227,0,1,90,0.0251,0.3933,0.4483,0.0047,0.3333,1.0,1.0,2.42,0.9031,1.5185,0.5517,-0.3512,0.7254,1,0,0,0,0,0,0,8896
16445,450,466,1558240,1558279,267,64,36,41492,107,140,1698,0,1,100,0.5847,0.4832,0.3617,0.017,0.3188,0.8182,0.0,2.4353,1.3617,1.2787,-0.6383,0.0018,0.6438,0,0,0,0,0,0,1,16445
1226,530,535,1285016,1285196,129,25,15,15513,108,127,1362,0,1,40,0.7243,0.3456,0.9333,0.0103,0.5833,1.0,1.0,2.1106,1.1461,1.1761,0.0667,-0.081,0.3509,0,0,0,0,0,1,0,1226
19135,39,212,2776296,2776362,6172,274,149,648030,39,126,1358,0,1,40,0.0574,0.4285,0.3815,0.1274,0.6314,0.4497,0.0,3.7904,2.238,1.8195,-0.6185,-0.1797,1.0,0,0,1,0,0,0,0,19135
4800,9,18,2046094,2046183,253,18,124,20658,99,126,1687,1,0,70,0.9836,0.399,0.1136,0.0059,0.5333,1.0,1.0,2.4031,1.0,2.0934,0.8864,-0.1285,0.8705,0,0,0,0,0,0,1,4800
12280,1021,1050,1119116,1119168,1470,187,117,150413,101,132,1374,0,1,40,0.2324,0.6018,0.3611,0.0153,0.2166,0.9858,1.0,3.1861,1.3222,2.0607,0.6389,-0.0894,1.0,0,0,0,0,0,0,1,12280
15269,239,252,761912,761922,359,28,36,41053,110,127,1358,0,1,40,0.257,0.5804,0.3173,0.0094,0.2857,0.9259,1.0,2.5551,1.2041,1.5563,0.6727,-0.0894,0.9648,0,0,1,0,0,0,0,15269
17119,41,178,2112377,2112542,3455,196,106,345545,70,127,1360,0,1,40,0.0603,0.4965,0.4504,0.0978,0.6364,0.5619,0.0,3.5385,2.1173,1.7324,-0.5496,-0.1524,1.0,0,0,0,0,0,0,1,17119
7874,1061,1082,836762,836771,69,21,8,6936,109,133,1690,1,0,60,0.738,0.3726,0.4286,0.0154,0.8095,0.875,0.0,1.8389,1.3222,0.8451,-0.5714,-0.0759,0.2195,0,0,0,0,0,1,0,7874
903,1195,1210,96615,96628,169,36,21,20262,106,127,1364,0,1,40,0.0,0.5204,0.9444,0.0136,0.5,0.9286,0.0,2.2279,1.3617,1.2553,-0.0556,-0.0891,0.5659,0,0,0,0,0,1,0,903
6536,95,169,815462,815504,257,47,26,31689,121,143,1364,0,1,175,0.1534,0.3333,0.05,0.0237,0.7407,0.5385,0.0,2.4099,1.6021,1.1461,-0.95,0.0082,0.8355,0,0,0,0,0,0,1,6536
7828,899,907,966898,966930,184,12,23,19548,61,129,1694,1,0,80,0.8331,0.2919,0.5417,0.0065,0.5833,1.0,1.0,2.2648,1.0414,1.3617,0.4583,-0.1561,0.4366,0,0,0,0,0,0,1,7828
2351,98,166,371477,371575,1812,239,105,239860,106,132,1352,0,1,40,0.1443,0.667,0.0946,0.0781,0.6898,0.1379,0.0,3.2582,2.0828,1.8865,-0.9054,-0.0292,1.0,0,0,1,0,0,0,0,2351
7150,1287,1302,2613123,2613138,111,25,13,11888,79,124,1364,1,0,100,0.3186,0.3539,0.4563,0.0081,0.44,0.9231,1.0,2.0453,1.0414,1.1139,0.5437,-0.2359,0.3601,0,0,0,0,0,1,0,7150
4293,921,930,707122,707137,51,13,12,5695,105,132,1652,0,1,100,0.6706,0.2917,0.75,0.0055,0.6923,1.0,1.0,1.7076,0.9542,1.0792,0.25,-0.081,0.1773,0,0,0,0,0,1,0,4293
15365,355,462,210936,210956,1107,72,85,132939,112,143,1360,0,1,40,0.6544,0.7306,0.6027,0.0274,0.5571,0.5294,0.0,3.0442,1.5682,1.7324,-0.3973,0.0106,1.0,0,0,1,0,0,0,0,15365
14018,516,528,2488268,2488282,60,13,15,7881,111,140,1364,0,1,40,0.7355,0.24,0.6667,0.0059,0.6154,1.0,1.0,1.7781,0.9031,1.1761,0.3333,-0.0999,0.2018,0,0,0,0,1,0,0,14018
10342,1140,1147,643180,643193,114,20,14,12284,80,127,1686,1,0,70,0.3187,0.2738,0.9286,0.0077,0.65,1.0,1.0,2.0569,1.1139,1.1461,0.0714,-0.1681,0.3097,0,0,0,0,0,1,0,10342
11720,13,27,2665729,2665742,111,19,12,11573,70,125,1354,1,0,70,0.0103,0.5249,0.8571,0.0089,0.6316,1.0,0.0,2.0453,1.0792,1.0792,-0.1429,-0.1733,0.2583,0,0,0,0,0,0,1,11720
13251,1069,1103,103892,103932,562,34,32,49848,86,118,1360,0,1,40,0.8019,0.4029,0.6818,0.0191,0.6154,0.625,0.0,2.7582,1.415,1.1761,-0.3182,-0.212,0.9474,0,0,0,0,0,0,1,13251
1593,796,806,271944,271957,220,15,10,24672,71,127,1353,0,1,40,0.9443,0.2828,0.9091,0.0065,0.7333,1.0,1.0,2.3424,1.0414,1.0,0.0909,-0.1429,0.4796,0,0,0,0,0,1,0,1593
9147,925,936,2978904,2978933,76,15,15,8995,105,127,1352,0,1,40,0.3632,0.4667,0.5333,0.0059,0.6667,1.0,1.0,1.8808,0.9031,1.1761,0.4667,-0.0773,0.2288,0,0,0,0,0,1,0,9147
10508,1325,1332,172773,172798,170,25,36,19901,110,132,1354,0,1,40,0.0325,0.3647,0.2174,0.0052,0.24,1.0,1.0,2.2304,0.8451,1.5563,0.7826,-0.0786,0.4317,0,0,0,0,0,0,1,10508
366,763,780,386779,386794,127,20,13,118631,65,127,1364,0,1,40,0.8838,0.3231,0.8667,0.011,0.75,1.0,0.0,2.1038,1.1761,1.1139,-0.1333,-0.3128,0.3285,0,0,0,0,0,0,1,366
9325,8,33,686245,686304,4331,163,289,417036,103,140,1627,0,1,40,0.0148,0.4772,0.0638,0.0081,0.0714,0.9955,1.0,3.6708,1.0414,2.4487,0.9362,-0.1059,1.0,0,0,0,0,0,0,1,9325
