id,Sex,Length,Diameter,Height,Whole weight,Whole weight.1,Whole weight.2,Shell weight,Rings
82166,M,0.68,0.56,0.195,1.842,0.7755,0.3675,0.4955,10
78054,M,0.585,0.455,0.145,1.054,0.4845,0.228,0.285,9
19224,M,0.505,0.385,0.125,0.5895,0.25,0.1635,0.155,10
61183,I,0.315,0.24,0.085,0.196,0.081,0.0445,0.056,6
35250,I,0.475,0.355,0.115,0.5255,0.2085,0.12,0.14,15
60544,M,0.585,0.455,0.155,0.9865,0.4455,0.2115,0.2365,10
763,I,0.59,0.435,0.16,0.958,0.4365,0.197,0.275,11
27765,F,0.55,0.43,0.14,0.897,0.4135,0.161,0.223,10
66722,F,0.68,0.55,0.175,1.6395,0.7285,0.3255,0.4395,11
17571,F,0.675,0.53,0.15,1.2975,0.6025,0.318,0.398,12
17377,M,0.375,0.28,0.08,0.2145,0.0855,0.0485,0.072,7
1762,M,0.6,0.48,0.185,1.1465,0.521,0.2395,0.36,10
16752,M,0.525,0.4,0.12,0.739,0.3125,0.12,0.185,8
31765,F,0.615,0.505,0.175,1.337,0.5885,0.297,0.345,8
34656,I,0.36,0.265,0.09,0.203,0.0905,0.041,0.057,6
41818,M,0.595,0.465,0.155,1.2695,0.575,0.3115,0.3135,8
52206,F,0.72,0.55,0.195,2.073,1.0715,0.4255,0.503,14
4304,M,0.375,0.28,0.1,0.2225,0.0975,0.0525,0.08,7
10665,F,0.555,0.44,0.135,0.7545,0.3485,0.2005,0.205,9
12169,F,0.67,0.525,0.235,1.829,0.8115,0.368,0.44,10
85176,I,0.415,0.315,0.1,0.4165,0.185,0.0865,0.095,6
62009,I,0.45,0.35,0.125,0.5415,0.2035,0.1025,0.18,9
46800,I,0.505,0.39,0.105,0.6355,0.3045,0.1535,0.1535,9
80872,I,0.4,0.29,0.09,0.2465,0.088,0.0545,0.08,7
84503,M,0.575,0.475,0.165,0.857,0.3665,0.179,0.279,9
28662,I,0.28,0.21,0.05,0.1115,0.0415,0.0185,0.0305,6
5159,F,0.59,0.47,0.185,1.056,0.3825,0.2205,0.315,17
68095,F,0.53,0.435,0.125,0.6905,0.3305,0.1275,0.21,10
38370,F,0.6,0.465,0.2,1.0115,0.4365,0.1985,0.357,10
46366,M,0.475,0.365,0.105,0.4965,0.25,0.0945,0.15,8
44675,F,0.61,0.46,0.15,1.085,0.4535,0.2445,0.2845,10
79956,I,0.175,0.125,0.05,0.0235,0.008,0.008,0.008,5
61942,F,0.605,0.48,0.17,1.2415,0.5765,0.2485,0.315,11
17224,I,0.505,0.4,0.135,0.5725,0.2705,0.1075,0.18,8
78059,M,0.55,0.405,0.14,0.8675,0.4235,0.1825,0.2215,10
36753,M,0.67,0.545,0.175,1.527,0.6805,0.3025,0.465,10
85350,M,0.495,0.375,0.135,0.6115,0.2405,0.131,0.195,14
70424,I,0.415,0.32,0.11,0.335,0.143,0.061,0.105,8
72979,F,0.545,0.405,0.175,1.0735,0.4525,0.205,0.27,14
34179,F,0.615,0.475,0.165,1.1145,0.4865,0.257,0.274,9
30107,M,0.57,0.45,0.125,1.133,0.5275,0.2355,0.275,9
24961,M,0.615,0.48,0.18,1.255,0.4785,0.3035,0.385,11
52180,M,0.535,0.42,0.145,0.7155,0.3325,0.1615,0.24,10
10023,M,0.565,0.44,0.15,0.8995,0.3435,0.156,0.26,13
35369,M,0.55,0.46,0.14,0.93,0.414,0.19,0.254,9
57663,M,0.465,0.36,0.14,0.594,0.2585,0.1325,0.165,9
18660,M,0.61,0.475,0.165,1.1155,0.564,0.258,0.2845,12
55370,M,0.565,0.465,0.16,0.997,0.403,0.217,0.355,15
13398,M,0.665,0.54,0.195,1.382,0.53,0.3065,0.415,16
49183,M,0.575,0.44,0.16,0.955,0.3485,0.201,0.27,14
64451,I,0.385,0.29,0.115,0.2575,0.111,0.057,0.075,7
56535,F,0.69,0.58,0.205,1.6115,0.77,0.407,0.585,15
45251,F,0.545,0.42,0.145,0.717,0.358,0.112,0.21,9
41825,F,0.45,0.34,0.12,0.4355,0.185,0.0905,0.1645,8
89278,F,0.59,0.465,0.145,1.065,0.4255,0.2695,0.285,10
21003,M,0.575,0.45,0.185,1.04,0.4215,0.2535,0.36,15
41996,I,0.465,0.37,0.12,0.5435,0.2315,0.104,0.1515,8
11691,I,0.55,0.425,0.16,0.656,0.2475,0.17,0.203,11
54494,F,0.575,0.45,0.195,0.874,0.3235,0.1745,0.28,13
22284,F,0.695,0.535,0.195,1.6195,0.7665,0.4095,0.4285,10
9317,M,0.615,0.495,0.195,1.1375,0.575,0.236,0.335,10
63358,M,0.655,0.53,0.175,1.494,0.7305,0.3045,0.405,9
82454,M,0.725,0.57,0.23,2.033,0.7755,0.437,0.605,15
3817,F,0.54,0.43,0.125,0.8115,0.392,0.1935,0.2,10
88867,I,0.37,0.265,0.085,0.2525,0.124,0.049,0.0675,7
12596,I,0.465,0.365,0.105,0.498,0.2665,0.099,0.1315,8
24975,M,0.585,0.45,0.16,0.955,0.3625,0.184,0.27,13
72638,I,0.525,0.4,0.135,0.7175,0.3285,0.1385,0.14,8
56722,I,0.295,0.225,0.075,0.128,0.051,0.0255,0.0365,7
45155,F,0.525,0.4,0.135,0.6995,0.2895,0.1395,0.205,15
6118,F,0.57,0.455,0.13,0.92,0.3275,0.1865,0.29,12
50776,M,0.59,0.47,0.135,0.9235,0.3875,0.196,0.275,9
89462,F,0.575,0.45,0.175,1.0985,0.3765,0.215,0.365,14
41963,I,0.525,0.4,0.13,0.6335,0.3135,0.1275,0.19,8
23327,M,0.54,0.425,0.135,0.849,0.3685,0.1615,0.2315,8
90198,F,0.395,0.325,0.095,0.2865,0.11,0.0545,0.1,9
73240,I,0.425,0.34,0.115,0.405,0.1805,0.0745,0.13,8
73557,F,0.635,0.49,0.16,1.1345,0.4605,0.2815,0.33,9
5444,I,0.375,0.29,0.085,0.2705,0.1385,0.0485,0.0725,7
77968,M,0.56,0.44,0.15,0.879,0.3275,0.1865,0.2325,8
2984,F,0.65,0.52,0.195,1.281,0.5985,0.236,0.3745,9
20444,F,0.6,0.47,0.185,0.953,0.391,0.181,0.335,15
78482,I,0.275,0.205,0.07,0.144,0.0565,0.0275,0.037,5
26841,F,0.68,0.51,0.18,1.5275,0.742,0.3005,0.395,12
6128,I,0.26,0.195,0.07,0.073,0.0255,0.0125,0.0215,6
50999,M,0.555,0.46,0.18,1.238,0.6355,0.27,0.2735,8
62604,I,0.515,0.425,0.17,0.7485,0.2875,0.144,0.285,13
63164,M,0.52,0.375,0.135,0.7115,0.3125,0.152,0.195,10
32697,I,0.335,0.245,0.085,0.185,0.0765,0.0335,0.05,5
90386,I,0.585,0.465,0.16,0.922,0.447,0.1635,0.278,10
50803,I,0.51,0.385,0.125,0.6245,0.3045,0.1365,0.21,10
20065,M,0.555,0.45,0.185,0.8465,0.347,0.1845,0.2555,11
49034,F,0.605,0.475,0.185,1.3695,0.435,0.2555,0.435,20
31884,F,0.62,0.47,0.15,1.1155,0.4895,0.2765,0.32,12
43049,M,0.66,0.5,0.165,1.2985,0.6025,0.274,0.335,10
74513,I,0.535,0.43,0.155,0.872,0.28,0.163,0.295,13
45825,I,0.34,0.255,0.085,0.1785,0.077,0.0385,0.06,6
8910,M,0.56,0.455,0.155,0.926,0.3835,0.1635,0.28,10
62817,I,0.375,0.28,0.095,0.211,0.096,0.0575,0.0605,8
44202,I,0.515,0.4,0.1,0.681,0.3535,0.146,0.185,9
64833,M,0.685,0.51,0.16,1.6385,0.831,0.3675,0.391,11
40439,M,0.465,0.355,0.14,0.5205,0.2285,0.108,0.165,9
84326,I,0.43,0.34,0.1,0.386,0.1805,0.0745,0.095,7
38979,F,0.57,0.465,0.16,1.046,0.4695,0.2535,0.281,8
16079,M,0.6,0.475,0.165,0.97,0.4355,0.246,0.295,11
22060,I,0.56,0.43,0.14,0.8395,0.3895,0.196,0.2185,9
76107,F,0.5,0.38,0.14,0.651,0.26,0.1555,0.155,11
47371,I,0.37,0.275,0.095,0.2735,0.1235,0.061,0.08,7
84303,I,0.395,0.295,0.1,0.2905,0.1265,0.064,0.085,7
49715,I,0.395,0.3,0.1,0.3055,0.143,0.0665,0.095,7
17119,I,0.505,0.4,0.13,0.6355,0.2705,0.127,0.17,8
58234,F,0.645,0.5,0.155,1.332,0.6925,0.2455,0.32,11
63611,F,0.59,0.465,0.18,1.1145,0.52,0.265,0.31,10
72519,F,0.575,0.435,0.145,1.022,0.5475,0.159,0.251,9
60264,M,0.58,0.46,0.165,1.133,0.554,0.262,0.2965,10
22352,M,0.52,0.385,0.125,0.7305,0.3335,0.1705,0.215,15
76663,M,0.43,0.345,0.105,0.397,0.1575,0.08,0.12,9
35838,F,0.58,0.445,0.135,0.9355,0.4035,0.198,0.2185,8
59953,M,0.6,0.45,0.135,0.9645,0.498,0.1955,0.2365,9
9204,I,0.35,0.265,0.085,0.17,0.0615,0.0265,0.06,7
14294,I,0.41,0.325,0.105,0.3305,0.1405,0.064,0.105,6
7977,F,0.565,0.45,0.155,1.0035,0.503,0.205,0.25,9
29416,M,0.575,0.445,0.18,1.0225,0.4805,0.2175,0.228,9
77436,I,0.26,0.19,0.065,0.096,0.044,0.02,0.03,5
17231,I,0.385,0.29,0.1,0.2665,0.1155,0.0595,0.081,7
21449,M,0.515,0.4,0.145,0.8025,0.313,0.1755,0.25,10
65744,M,0.58,0.445,0.135,0.939,0.3575,0.1715,0.24,16
24389,I,0.375,0.275,0.09,0.2345,0.1125,0.0555,0.0725,8
36644,M,0.59,0.47,0.145,0.99,0.4325,0.1955,0.285,11
50220,I,0.385,0.305,0.1,0.3265,0.1375,0.0675,0.0985,7
16546,I,0.53,0.42,0.12,0.6725,0.2825,0.158,0.1895,8
61346,F,0.615,0.525,0.175,1.1025,0.3765,0.244,0.4,17
82841,I,0.5,0.39,0.135,0.5555,0.239,0.118,0.17,9
65719,I,0.645,0.5,0.185,1.3065,0.4435,0.3565,0.45,16
83071,F,0.705,0.55,0.175,1.5275,0.6735,0.2485,0.3725,10
40660,I,0.355,0.265,0.085,0.1775,0.0795,0.0495,0.05,8
52166,F,0.595,0.46,0.155,0.9585,0.4145,0.2055,0.265,9
55970,I,0.59,0.465,0.145,0.9335,0.4035,0.1685,0.275,13
89884,F,0.685,0.53,0.19,1.2695,0.547,0.2355,0.3625,10
62938,I,0.37,0.275,0.1,0.2225,0.09,0.042,0.08,9
83052,F,0.605,0.48,0.18,1.229,0.524,0.2975,0.355,11
29638,M,0.455,0.335,0.135,0.4715,0.2075,0.0865,0.1045,13
38670,I,0.475,0.36,0.135,0.4935,0.195,0.099,0.145,13
17616,F,0.665,0.535,0.165,1.2695,0.5635,0.3065,0.3395,10
64111,I,0.455,0.355,0.115,0.4385,0.1985,0.1045,0.145,8
47066,M,0.605,0.47,0.135,0.913,0.481,0.1815,0.276,9
90051,I,0.425,0.325,0.09,0.3245,0.1245,0.0755,0.095,8
74452,I,0.44,0.325,0.105,0.4725,0.1775,0.0845,0.14,9
46575,I,0.53,0.41,0.145,0.6965,0.3205,0.1815,0.2185,10
7740,F,0.645,0.51,0.195,1.3355,0.6245,0.3025,0.3295,9
10640,M,0.6,0.475,0.195,1.0805,0.4935,0.2335,0.305,10
49804,M,0.49,0.38,0.14,0.862,0.401,0.174,0.255,11
46397,M,0.46,0.36,0.115,0.4195,0.1695,0.0855,0.13,9
27010,M,0.595,0.475,0.15,1.008,0.4375,0.1955,0.26,10
23975,M,0.525,0.4,0.13,0.6665,0.3125,0.1405,0.18,8
67315,M,0.595,0.465,0.15,0.9325,0.3605,0.225,0.3,10
3256,M,0.45,0.35,0.115,0.4315,0.1865,0.0785,0.13,8
167,I,0.295,0.21,0.07,0.1075,0.045,0.0275,0.035,5
80746,I,0.56,0.45,0.135,0.869,0.3345,0.2155,0.22,11
11121,F,0.735,0.515,0.2,2.141,0.708,0.398,0.585,17
40669,I,0.575,0.445,0.15,0.9895,0.4235,0.2185,0.27,9
47297,I,0.315,0.23,0.09,0.1515,0.063,0.023,0.0405,6
80718,I,0.445,0.35,0.125,0.4075,0.1515,0.081,0.1355,7
47824,M,0.595,0.47,0.14,0.927,0.4525,0.1665,0.235,10
86576,F,0.65,0.515,0.17,1.4265,0.6605,0.3395,0.36,9
50474,F,0.62,0.475,0.17,1.1295,0.4625,0.3055,0.276,9
45535,M,0.665,0.535,0.205,1.7395,0.639,0.3255,0.485,21
75981,M,0.58,0.475,0.165,0.926,0.321,0.196,0.275,10
20617,F,0.515,0.415,0.125,0.8155,0.2975,0.1785,0.315,13
81954,I,0.53,0.435,0.135,0.709,0.283,0.1725,0.251,13
2444,F,0.63,0.49,0.15,1.1315,0.5185,0.2565,0.289,10
46395,I,0.46,0.355,0.105,0.4075,0.1635,0.0935,0.15,8
58464,F,0.62,0.485,0.18,1.0385,0.4235,0.2165,0.33,16
80892,M,0.64,0.505,0.23,1.5105,0.6665,0.369,0.37,19
56642,M,0.605,0.475,0.165,1.273,0.65,0.2955,0.295,11
59354,I,0.525,0.425,0.14,0.7185,0.3345,0.1525,0.265,10
81459,F,0.54,0.45,0.14,0.824,0.3465,0.176,0.263,11
5138,I,0.38,0.28,0.1,0.2865,0.1255,0.0635,0.085,7
30798,F,0.57,0.45,0.155,0.9125,0.4055,0.2095,0.25,9
75469,M,0.21,0.18,0.05,0.0645,0.0235,0.008,0.01,4
49894,F,0.57,0.425,0.16,0.966,0.3385,0.1935,0.355,16
19272,M,0.605,0.455,0.19,1.1025,0.4385,0.2275,0.42,15
70498,I,0.435,0.33,0.11,0.367,0.1595,0.0665,0.105,8
77612,M,0.67,0.545,0.2,1.383,0.5905,0.2925,0.3685,10
59178,F,0.695,0.55,0.205,2.381,0.767,0.4155,0.48,11
60991,I,0.28,0.21,0.08,0.121,0.061,0.0225,0.03,7
90118,I,0.425,0.325,0.11,0.34,0.1435,0.0625,0.11,7
6539,M,0.575,0.465,0.15,1.082,0.4955,0.2025,0.24,9
16449,M,0.56,0.445,0.15,0.9685,0.4205,0.232,0.2515,10
46709,F,0.695,0.53,0.23,1.496,0.5635,0.3095,0.425,18
49,F,0.58,0.465,0.17,1.2435,0.4475,0.2425,0.38,14
89357,F,0.685,0.53,0.165,1.542,0.7185,0.3775,0.3795,10
29610,I,0.165,0.11,0.035,0.019,0.0065,0.0025,0.005,4
15539,F,0.56,0.45,0.165,0.873,0.4095,0.1985,0.22,10
71865,I,0.525,0.4,0.125,0.7085,0.305,0.15,0.21,8
35102,I,0.5,0.395,0.125,0.562,0.253,0.1595,0.167,10
78007,M,0.67,0.52,0.19,1.491,0.7215,0.3465,0.3785,10
78889,M,0.61,0.475,0.15,0.9595,0.4455,0.2215,0.2885,9
49924,M,0.565,0.46,0.155,0.857,0.3765,0.173,0.245,9
30714,I,0.26,0.2,0.07,0.096,0.037,0.021,0.03,5
88350,M,0.625,0.485,0.18,1.217,0.667,0.2875,0.3445,10
62214,F,0.65,0.525,0.19,1.4045,0.66,0.2905,0.395,15
68329,F,0.64,0.515,0.165,1.247,0.5125,0.3045,0.341,9
32487,M,0.54,0.42,0.14,0.868,0.4265,0.2055,0.22,8
70012,M,0.435,0.34,0.11,0.4355,0.182,0.077,0.13,8
2710,M,0.535,0.435,0.135,0.873,0.3675,0.1815,0.225,11
81688,F,0.595,0.47,0.16,1.066,0.4905,0.261,0.3,9
3219,I,0.52,0.395,0.15,0.6265,0.2605,0.1445,0.16,8
52939,F,0.605,0.495,0.19,1.0915,0.4335,0.266,0.335,13
40162,I,0.505,0.385,0.125,0.573,0.302,0.1195,0.155,9
33,I,0.395,0.31,0.09,0.2425,0.1,0.0635,0.088,8
20477,F,0.32,0.235,0.09,0.2255,0.085,0.051,0.08,7
78352,M,0.62,0.485,0.15,1.12,0.4525,0.2705,0.315,11
61559,I,0.545,0.405,0.13,0.7085,0.3465,0.1455,0.18,9
18104,M,0.595,0.475,0.155,1.099,0.487,0.2745,0.2945,9
33215,M,0.54,0.405,0.11,1.062,0.372,0.217,0.29,15
89108,F,0.505,0.38,0.135,0.6445,0.2855,0.1315,0.175,9
76542,F,0.625,0.49,0.165,1.15,0.3395,0.2555,0.315,9
3519,F,0.655,0.54,0.225,1.7365,0.6865,0.3365,0.5,16
70415,F,0.64,0.5,0.165,1.3135,0.6325,0.3555,0.35,11
3584,I,0.495,0.365,0.115,0.589,0.3045,0.0925,0.1405,8
6308,I,0.32,0.24,0.07,0.1365,0.056,0.0285,0.037,6
69388,I,0.455,0.37,0.105,0.4995,0.2085,0.095,0.14,8
12792,F,0.59,0.455,0.165,0.95,0.3945,0.179,0.33,23
40511,I,0.415,0.335,0.11,0.4025,0.1815,0.0795,0.13,7
67881,I,0.355,0.26,0.085,0.1965,0.097,0.0315,0.054,7
13895,M,0.56,0.425,0.135,0.9205,0.38,0.2125,0.255,13
49660,F,0.575,0.47,0.155,0.974,0.3845,0.2025,0.28,13
83540,M,0.565,0.455,0.15,0.9685,0.4355,0.1715,0.24,8
40208,M,0.515,0.41,0.14,0.7355,0.3065,0.137,0.2,8
89663,I,0.495,0.39,0.13,0.6605,0.2555,0.1685,0.19,10
82801,M,0.5,0.39,0.115,0.5805,0.2465,0.1135,0.1535,7
61319,F,0.56,0.46,0.17,0.9445,0.3455,0.24,0.265,11
82773,I,0.47,0.36,0.105,0.459,0.22,0.1045,0.1295,8
71146,F,0.62,0.49,0.16,1.1545,0.4595,0.244,0.345,11
77617,M,0.585,0.45,0.17,0.8685,0.3655,0.166,0.255,10
19194,I,0.47,0.36,0.115,0.4925,0.213,0.1025,0.147,8
17937,I,0.44,0.365,0.115,0.501,0.2435,0.089,0.1475,8
59082,I,0.4,0.32,0.115,0.3265,0.1315,0.077,0.106,6
10088,I,0.365,0.27,0.085,0.1885,0.0775,0.0405,0.065,7
75639,M,0.585,0.465,0.19,1.1745,0.5255,0.273,0.309,14
64602,F,0.575,0.445,0.135,0.9185,0.43,0.1945,0.2375,8
79587,I,0.57,0.45,0.18,0.9785,0.4375,0.183,0.345,16
57762,F,0.57,0.45,0.18,0.9995,0.405,0.277,0.295,12
34685,M,0.575,0.455,0.155,0.9955,0.399,0.1725,0.32,10
74581,I,0.445,0.34,0.12,0.411,0.1985,0.0935,0.12,8
41667,M,0.64,0.52,0.14,1.2465,0.5375,0.2735,0.285,9
24930,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.41,14
53180,F,0.64,0.5,0.16,1.2495,0.4845,0.2575,0.34,10
22456,F,0.655,0.54,0.205,1.5535,0.5625,0.3055,0.485,17
42784,M,0.58,0.465,0.195,1.283,0.543,0.25,0.36,14
41948,I,0.5,0.395,0.155,0.6305,0.242,0.1455,0.255,14
11927,M,0.56,0.44,0.18,0.813,0.3395,0.173,0.265,11
80961,F,0.63,0.495,0.17,1.0825,0.5005,0.2255,0.287,9
8239,F,0.65,0.505,0.16,1.2615,0.6035,0.311,0.315,9
66006,I,0.315,0.235,0.075,0.1485,0.0585,0.0255,0.0425,5
2115,M,0.5,0.4,0.14,0.6655,0.2775,0.1465,0.18,10
47505,M,0.55,0.425,0.135,0.873,0.3935,0.1525,0.2245,9
50709,F,0.7,0.585,0.2,1.8075,0.7055,0.3655,0.511,11
79429,M,0.505,0.385,0.13,0.5795,0.2595,0.1405,0.175,8
56223,M,0.605,0.455,0.145,0.9535,0.4,0.219,0.2315,15
34097,F,0.585,0.465,0.15,0.984,0.475,0.2,0.265,10
89723,F,0.635,0.5,0.155,1.3765,0.6485,0.2675,0.335,12
28680,I,0.525,0.405,0.125,0.583,0.2935,0.1145,0.167,8
54939,I,0.47,0.35,0.12,0.4475,0.1785,0.116,0.13,8
2230,M,0.68,0.53,0.19,1.79,0.8345,0.3025,0.4395,11
61936,I,0.185,0.14,0.08,0.042,0.0125,0.0075,0.015,5
36875,I,0.52,0.38,0.135,0.567,0.2385,0.1445,0.165,9
66071,I,0.42,0.325,0.11,0.4155,0.2215,0.1055,0.12,7
1036,I,0.335,0.24,0.08,0.1595,0.0625,0.0305,0.046,7
66827,F,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,10
53877,M,0.51,0.405,0.14,0.6675,0.2645,0.129,0.215,12
81155,I,0.51,0.405,0.13,0.636,0.3125,0.1445,0.1775,10
52172,I,0.48,0.355,0.125,0.5,0.19,0.1425,0.1325,9
55440,I,0.465,0.36,0.11,0.4085,0.17,0.082,0.131,8
20359,M,0.65,0.485,0.18,1.3655,0.7155,0.326,0.325,10
36344,F,0.53,0.41,0.13,0.7655,0.3275,0.183,0.21,7
87760,I,0.535,0.41,0.14,0.658,0.3325,0.1325,0.171,9
20852,M,0.605,0.455,0.155,1.0915,0.4105,0.2225,0.305,14
4444,F,0.56,0.44,0.135,0.9285,0.302,0.1805,0.26,11
39836,F,0.625,0.495,0.2,1.4385,0.5935,0.3365,0.41,15
2237,I,0.445,0.315,0.11,0.4155,0.1745,0.0885,0.1105,8
69630,M,0.64,0.515,0.12,1.062,0.516,0.2535,0.29,11
17756,F,0.625,0.495,0.175,1.047,0.4425,0.2665,0.305,10
38423,I,0.51,0.395,0.14,0.6145,0.271,0.1265,0.17,8
63708,F,0.755,0.58,0.195,2.087,0.89,0.4255,0.48,11
90053,I,0.4,0.325,0.115,0.3315,0.173,0.0865,0.113,8
49998,I,0.46,0.36,0.105,0.466,0.1845,0.099,0.11,9
67455,I,0.58,0.45,0.145,0.8145,0.3395,0.1845,0.25,12
16081,I,0.295,0.22,0.075,0.1365,0.0415,0.0265,0.035,6
9581,F,0.565,0.445,0.14,0.879,0.3115,0.1895,0.255,17
17915,F,0.695,0.56,0.205,1.527,0.726,0.3255,0.48,15
21136,I,0.485,0.38,0.115,0.543,0.2745,0.1145,0.155,9
83951,M,0.6,0.485,0.175,1.065,0.422,0.2195,0.355,15
8393,M,0.505,0.385,0.145,0.6615,0.249,0.1475,0.22,12
77541,F,0.695,0.54,0.19,1.492,0.5925,0.353,0.405,12
8055,F,0.63,0.505,0.155,1.15,0.5265,0.247,0.335,9
72412,M,0.615,0.475,0.175,1.1775,0.5495,0.27,0.315,9
48253,I,0.465,0.35,0.12,0.456,0.1975,0.0945,0.13,11
32378,I,0.53,0.43,0.14,0.711,0.282,0.1315,0.184,8
56542,M,0.485,0.39,0.125,0.6085,0.225,0.1455,0.27,16
44973,F,0.585,0.465,0.15,0.9555,0.44,0.1835,0.24,8
17865,F,0.52,0.415,0.125,0.6855,0.2945,0.1575,0.24,8
28426,F,0.545,0.44,0.135,0.8515,0.3725,0.1735,0.265,11
48144,I,0.505,0.39,0.105,0.646,0.2785,0.094,0.175,11
1490,I,0.52,0.395,0.125,0.5425,0.2715,0.118,0.16,8
31142,I,0.48,0.375,0.12,0.5305,0.2185,0.0885,0.1545,8
75109,M,0.57,0.425,0.145,0.827,0.3395,0.2185,0.225,8
37980,F,0.725,0.575,0.215,1.908,0.7455,0.5195,0.471,12
26364,F,0.58,0.43,0.175,0.9565,0.394,0.224,0.375,13
12790,M,0.67,0.52,0.18,1.5105,0.7185,0.36,0.3725,11
36360,F,0.505,0.4,0.13,0.6345,0.2565,0.1315,0.18,12
33175,I,0.515,0.375,0.11,0.5205,0.2015,0.1625,0.185,9
36167,M,0.54,0.425,0.15,0.8565,0.3475,0.1765,0.265,10
76911,I,0.645,0.525,0.195,1.6125,0.4795,0.3655,0.685,21
55825,I,0.725,0.575,0.22,2.0495,0.7735,0.4405,0.655,13
4053,F,0.695,0.56,0.19,1.7265,0.6215,0.436,0.515,21
32140,I,0.45,0.355,0.12,0.4805,0.1955,0.108,0.1125,8
37234,I,0.36,0.265,0.08,0.201,0.0885,0.0385,0.05,5
58880,M,0.45,0.39,0.115,0.4135,0.185,0.1125,0.119,11
36511,M,0.525,0.4,0.13,0.6445,0.3155,0.1315,0.2,9
78804,M,0.585,0.45,0.135,0.982,0.4575,0.207,0.265,10
66338,M,0.67,0.52,0.175,1.543,0.6115,0.36,0.4,15
69150,I,0.195,0.13,0.03,0.028,0.009,0.005,0.0085,5
83222,M,0.52,0.425,0.18,0.745,0.306,0.1595,0.203,9
25818,F,0.585,0.465,0.15,0.9085,0.3725,0.185,0.25,13
33373,F,0.57,0.435,0.14,0.8585,0.3905,0.19,0.265,9
57806,F,0.615,0.48,0.165,1.0595,0.4835,0.3375,0.285,11
25304,I,0.565,0.445,0.135,0.797,0.3485,0.1635,0.2315,10
88678,I,0.56,0.445,0.145,0.973,0.366,0.2135,0.2645,13
11747,I,0.39,0.3,0.1,0.2675,0.097,0.0615,0.0835,7
81112,I,0.425,0.325,0.11,0.388,0.2055,0.081,0.0945,7
81539,F,0.695,0.55,0.17,1.058,0.492,0.2375,0.335,10
2020,F,0.565,0.445,0.145,0.9,0.4385,0.1855,0.238,10
36526,M,0.6,0.46,0.155,1.035,0.4865,0.2515,0.29,12
41183,F,0.595,0.47,0.17,1.11,0.5965,0.2475,0.2715,9
74001,M,0.56,0.425,0.15,1.0535,0.439,0.2185,0.3,13
17011,F,0.71,0.525,0.175,1.7405,0.931,0.3585,0.435,8
52990,F,0.715,0.565,0.225,2.1995,0.7245,0.465,0.885,9
70139,I,0.285,0.215,0.07,0.1105,0.0545,0.0215,0.035,6
40179,M,0.565,0.45,0.145,0.796,0.3885,0.1865,0.219,10
38757,M,0.57,0.44,0.15,1.0005,0.4635,0.2205,0.25,10
76705,F,0.665,0.525,0.185,1.719,0.5305,0.3265,0.595,20
77653,F,0.43,0.34,0.11,0.3865,0.167,0.0735,0.12,7
7653,M,0.62,0.465,0.135,1.0605,0.4,0.23,0.255,9
48574,M,0.555,0.45,0.165,0.998,0.341,0.1845,0.345,11
85448,I,0.595,0.475,0.15,1.1295,0.5265,0.2675,0.265,12
44934,F,0.62,0.48,0.17,1.2435,0.6295,0.2945,0.3185,9
49558,I,0.53,0.405,0.125,0.5805,0.2475,0.117,0.15,9
85385,M,0.525,0.455,0.14,0.907,0.401,0.1835,0.225,8
10870,F,0.61,0.46,0.115,0.8745,0.416,0.193,0.29,9
58892,M,0.505,0.4,0.14,0.6785,0.2505,0.1405,0.205,9
33819,I,0.545,0.42,0.14,0.7205,0.2975,0.1785,0.169,8
58638,M,0.71,0.505,0.2,1.5265,0.6765,0.2935,0.39,10
35320,I,0.415,0.325,0.115,0.361,0.1785,0.0635,0.1045,8
64939,I,0.455,0.325,0.11,0.422,0.287,0.0905,0.109,8
40294,F,0.61,0.485,0.175,1.056,0.38,0.216,0.325,17
6522,I,0.45,0.335,0.11,0.4075,0.1705,0.1005,0.11,8
49881,I,0.455,0.335,0.105,0.3465,0.1595,0.097,0.1125,7
75197,M,0.575,0.46,0.15,0.9455,0.4585,0.2055,0.235,9
27333,F,0.54,0.425,0.135,0.672,0.288,0.1315,0.239,10
66730,F,0.655,0.515,0.195,1.403,0.621,0.36,0.375,9
53729,M,0.565,0.43,0.135,0.8115,0.341,0.1675,0.25,9
52276,I,0.325,0.24,0.07,0.2225,0.079,0.038,0.064,7
24739,F,0.6,0.475,0.145,1.053,0.458,0.216,0.315,9
4465,M,0.69,0.545,0.215,1.7405,0.6275,0.3905,0.565,15
88419,F,0.595,0.465,0.11,1.062,0.5,0.1795,0.28,10
39964,I,0.37,0.275,0.095,0.252,0.097,0.056,0.07,7
66272,M,0.605,0.49,0.155,0.9855,0.3695,0.2445,0.2845,11
66183,F,0.67,0.54,0.195,1.4385,0.5475,0.2695,0.435,13
88373,F,0.61,0.48,0.165,1.36,0.4875,0.283,0.41,12
65474,I,0.42,0.325,0.115,0.3555,0.1665,0.07,0.12,8
78996,I,0.545,0.42,0.12,0.677,0.294,0.142,0.17,9
25503,F,0.575,0.455,0.155,0.8175,0.3595,0.1785,0.1935,9
11960,M,0.575,0.45,0.135,0.8275,0.3415,0.1975,0.239,8
