id,name,gender,age,height,weight
89439,Keturah Orji,F,20,165,61.0
89440,Angie Orjuela Soche,F,27,158,46.0
89525,Ariana Gabriela Orrego Martnez,F,17,157,49.0
89532,Marco Orsi,M,25,189,89.0
89541,Lus Alberto Orta Milln,M,27,160,50.0
89542,Alejandra Ortega Sols,F,22,164,57.0
89549,Mauricio Alexander Ortega Girn,M,21,180,90.0
89553,Orlando Ortega Alejo,M,25,182,77.0
89562,Florian Orth,M,27,181,63.0
89601,Mirna Sucely Ortz Flores,F,29,158,42.0
89617,Bruno Ortiz-Caavate Ozeki,M,23,194,88.0
89618,Miguel Ortiz-Caavate Ozeki,M,25,189,89.0
89684,Suguru Osako,M,25,170,53.0
89695,Agnes Osazuwa (-Olatunji),F,27,162,65.0
89696,Uhunoma Naomi-Pauline Osazuwa,F,28,175,65.0
89705,Manuel Osborne-Paradis,M,29,183,94.0
89725,Dmytro Olehovych Oseledets,M,21,187,82.0
89767,Shelayna Elicia  Oskan-Clarke (Gumbs-),F,26,172,64.0
89774,Farida Hisham Ahmed Osman,F,21,173,58.0
89780,eref Osmanolu,M,27,183,75.0
89867,Lus Fernando Ostos Cruz,M,23,160,50.0
89896,Ingvild Flugstad stberg,F,23,165,
89948,Martin Oten,M,26,180,68.0
90004,Jeanette Ottesen Gray,F,28,178,70.0
90075,Angelika Sita Oudraogo,F,22,172,63.0
90091,Aziz Ouhadi,M,32,168,72.0
90139,Djibo Idrissa Ousseini,M,17,178,72.0
90179,Emily Overholt,F,18,170,55.0
90249,Flings Joyner Owusu-Agyapong,F,27,165,58.0
90296,lham Tanui zbilen,M,26,177,60.0
90297,Kaan Kigen (Mike Kipruto-) zbilen (Kigen-),M,30,178,57.0
90335,Sinta Ozolia-Kovala (-Sprudzane),F,28,186,77.0
90412,Cristhian Simen Pacheco Mendoza,M,23,162,50.0
90421,Ral Manuel Pacheco Mendoza,M,37,167,55.0
90447,Jake Packard,M,22,195,68.0
90475,Victoria Padial Hernndez,F,25,165,53.0
90519,Lutimar Abreu Paes,M,27,184,77.0
90611,Jnis Paipals,M,30,180,78.0
90642,Pak Chol,M,25,165,53.0
90675,Daniil Pavlovich Pakhomov,M,17,186,78.0
90698,Eliecith Palacios Santos,F,28,170,64.0
90706,Rolando Cruz Palacios Castillo,M,29,180,89.0
90721,Madara Palameika,F,29,184,76.0
90758,Justine Palframan,F,22,171,59.0
90822,Ever Jair Palma Olivares,M,24,166,62.0
90854,Joshua Palmer,M,24,186,87.0
90875,Antonella Palmisano,F,24,165,45.0
90888,Diego Armando Palomeque Echevarra,M,22,176,67.0
90896,Santeri Paloniemi,M,20,181,78.0
90904,Airin Palyt,F,24,187,63.0
90906,Gregorio Paltrinieri,M,21,191,72.0
91001,Riste Pandev,M,22,178,67.0
91036,Mariya Oleksandrivna Panfilova (Sadilova-),F,26,170,56.0
91138,Anton Dmitriyevich Pantov,M,22,187,77.0
91143,Elena Andreea Panuroiu,F,21,170,57.0
91162,Margherita Panziera,F,20,180,65.0
91219,Anna Ramona Papaioannou,F,27,172,60.0
91223,Paraskevi Papakhristou,F,27,170,53.0
91231,Konstantinos Papamichael,M,20,165,61.0
91234,Alexandros Papamikhail,M,27,178,63.0
91280,Krisztina Papp,F,33,173,53.0
91285,Mrk Papp,M,22,185,78.0
91290,Alexia Pappas,F,26,165,
91367,Antonio Jos Pardo Andretta,M,43,177,90.0
91380,Silvia Paredes Yucailla,F,33,164,57.0
91384,Apostolos Parellis,M,31,186,110.0
91421,Dominik Paris,M,24,184,100.0
91464,Park Chil-Seong,M,34,173,67.0
91529,Park Je-Yun,M,19,175,70.0
91547,Park Jin-Young,F,19,162,58.0
91573,Park Min-Soo,M,21,164,58.0
91620,Park Tae-Hwan,M,26,183,73.0
91787,Krisztin Pars,M,34,188,116.0
91820,"Veli-Matti ""Aku"" Partanen",M,24,180,55.0
91848,Najma Parveen,F,25,160,
91879,Beatriz Pascual Rodrguez,F,34,163,53.0
91887,Mariya Valeryevna Paseka,F,21,161,48.0
91911,Fabio Pasini,M,33,179,76.0
91959,Agnese Pastare,F,27,179,68.0
91960,Adelina Dorina Pastor,F,23,168,53.0
91971,Sara Elizabeth Pastrana Lizano,F,17,170,55.0
92107,Eleanor Patterson,F,20,182,65.0
92122,Ryan Patterson,M,22,177,72.0
92125,Kara Estelle Patterson-Winger,F,30,183,83.0
92179,Paulo Roberto de Almeida Paula,M,37,170,55.0
92183,Kateina Paulthov,F,20,171,65.0
92188,Hensley Paulina,M,23,182,77.0
92276,"Joanne Marie ""Jo"" Pavey (Davis-)",F,42,163,50.0
92389,Petro Paxnyuk,M,24,173,64.0
92413,Keri-Anne Payne (-Carry),F,28,177,66.0
92465,Krystyna Stanisawa Paka (-Guzik),F,30,165,59.0
92481,Hamish Peacock,M,25,185,98.0
92529,Adam George Peaty,M,21,191,86.0
92531,Jacob Pebley,M,22,193,86.0
92552,Jana Pechanov,F,35,170,62.0
92640,Isabelle Sandstedt Pedersen,F,24,170,61.0
92669,Rikke Mller Pedersen,F,27,174,61.0
92714,Yadisleidy Pedroso Gonzlez,F,29,168,50.0
92760,Arnd Peiffer,M,26,185,80.0
92850,lise Pellegrin,F,22,162,58.0
92851,Mattia Pellegrin,M,24,180,72.0
92854,Federica Pellegrini,F,27,177,65.0
92859,Federico Pellegrino,M,23,173,67.0
92879,Osmaidel Pellicier Lescay,M,24,188,88.0
92947,Jos Gregorio Pea Trejo,M,29,160,52.0
92960,"Victoria Shannon ""Tori"" Pena",F,29,167,58.0
93071,Anssi Pentsinen,M,27,184,83.0
93098,Paul Constantin Pepene,M,25,174,68.0
93126,Carlos Peralta Gallego,M,22,165,60.0
93132,Mara de los ngeles Peralta,F,38,167,49.0
93147,Ross Peraudo,M,21,185,76.0
93178,Andr Linhares Pereira,M,22,185,84.0
93218,Thiago Machado Vilela Pereira,M,30,187,83.0
93220,Ruslan Yuriyovych Perekhoda,M,26,182,75.0
93269,Ana Prez Campos,F,18,151,45.0
93332,Jhonny Jos Prez Urea,M,18,173,50.0
93367,Madai Prez Carrillo,F,36,158,46.0
93385,Paola Valentina Prez Sierra,F,25,162,54.0
93386,Paola Bibiana Prez Saquipay,F,26,145,43.0
93395,Richer Prez Cobas,M,30,163,58.0
93411,Yaime Prez Tellez,F,25,175,74.0
93475,Sandra Perkovi,F,26,183,85.0
93479,Curdin Perl,M,29,181,74.0
93481,Jhon Alejandro Perlaza Zapata,M,21,180,62.0
93525,Scott Perras,M,30,179,75.0
93555,Ivan Perrillat Boiteux,M,28,172,64.0
93608,pela Pere,F,19,158,50.0
93635,Erik Persson,M,22,181,75.0
93678,Ruggero Pertile,M,41,165,55.0
93691,Slaana Perunovi (-Pejovi-),F,32,170,58.0
93731,Elisavet Pesiridou,F,24,175,58.0
93741,Prenam Pesse,F,18,160,
93829,Kari Peters,M,28,183,78.0
93934,Teodor Anders Peterson,M,25,186,79.0
94022,Denis Yevgenyevich Petrashov,M,16,160,
94094,Eleftherios Petrounias,M,25,164,62.0
94104,Andrey Petrov,M,29,169,62.0
94132,Gabriela Petrova,F,24,167,58.0
94162,Milanko Petrovi,M,25,188,81.0
94270,"Angela Kate ""Angie"" Petty (Smit-)",F,24,168,57.0
94273,Aleksey Yevgenyevich Petukhov,M,30,176,82.0
94316,Mesud Pezer,M,21,196,120.0
94322,Aglaia Mafalda Pezzato,F,22,175,60.0
94358,Marco Pfiffner,M,19,191,93.0
94370,Philipp Pflieger,M,29,188,70.0
94380,Dina Lebo Phalula,F,32,165,46.0
94381,Phm Phc Hng,M,28,165,55.0
94390,Phan Th H Thanh,F,24,160,48.0
94398,Jinq En Phee,F,18,166,51.0
94400,Brittany Phelan,F,22,171,62.0
94406,"Michael Fred Phelps, II",M,31,193,91.0
94424,Charles Philibert-Thiboutot,M,25,182,63.0
94426,Asha Solette Philip,F,25,164,67.0
94449,Elinah Amani Phillip,F,16,164,50.0
94501,Trevor Wansbrough Philp,M,21,181,80.0
94512,Gerald Phiri,M,27,178,79.0
94524,Laenly Phoutthavong,F,20,169,55.0
94638,Sydney Pickrem,F,19,170,54.0
94648,Olena Mykhailivna Pidhrushna,F,27,176,65.0
94651,Dmytro Volodymyrovych Pidruchniy,M,22,180,68.0
94664,Byron Efrn Piedra Avils,M,33,176,62.0
94703,Florina Pierdevar,F,26,172,53.0
94713,Blake Pieroni,M,20,188,86.0
94757,Maria Helena Pietil Holmner,F,27,170,63.0
94776,Micha Pietrzak,M,27,185,80.0
94837,Emilia Pikkarainen (-Bottas),F,23,173,54.0
94870,Anastasiya Olegovna Pilipenko (Vinogradova-),F,29,174,55.0
94884,Marina Piller,F,29,163,52.0
94941,Demetrius Rashad Pinder,M,27,178,70.0
94965,Yolymar Elizabeth Pineda Medina  Gmez ,F,30,165,53.0
94991,Ryan John Pini,M,34,196,98.0
94992,Theo Piniau,M,23,172,59.0
95013,Pedro Miguel Alves Pinotes,M,26,185,70.0
95022,Brian Daniel Pintado lvarez,M,21,168,57.0
95024,Tjaa Pintar,F,19,175,65.0
95033,"Friedrich ""Fritz"" Pinter",M,35,186,80.0
95042,Ammara Pinto,F,18,163,61.0
95044,Andreina del Valle Pinto Prez,F,24,176,68.0
95060,Tatjana Lofamakanda Pinto,F,24,170,56.0
95067,Alexis Pinturault,M,22,180,80.0
95070,Victor Pnzaru,M,21,187,79.0
95072,Omar Andrs Pinzn Garca,M,27,185,85.0
95169,Stefania Pirozzi,F,22,170,59.0
95184,Nadezhda Mikhaylovna Pisareva,F,25,168,57.0
95232,Tero Kristian Pitkmki,M,33,195,94.0
95296,Luca Pizzini,M,27,185,68.0
95337,Mladen Plakalovi,M,22,185,72.0
95351,Diamara Planell Cruz,F,23,180,67.0
95495,Hanna Oleksandrivna Plotitsyna,F,29,182,73.0
95501,Dmitry Anatolyevich Plotnitsky,M,27,191,83.0
95515,Femke Pluim,F,22,180,61.0
95532,David Edward Plummer,M,30,191,95.0
95552,Krzysztof Pywaczyk,M,30,186,83.0
95582,Olga Vladimirovna Podchufarova,F,21,163,63.0
95694,Hagen Pohle,M,24,178,64.0
95704,Nataliya Olehivna Pohrebniak,F,28,171,63.0
95737,David Poisson,M,31,172,88.0
95809,Tomasz Polewka,M,21,200,96.0
95823,"Terzia ""Terka"" Poliakov",F,24,170,53.0
95830,Alessia Polieri,F,21,163,55.0
95852,Viktoriia Poliudina,F,27,165,55.0
95908,Paul Pollock,M,30,177,57.0
95934,Aleksey Yuryevich Poltoranin,M,26,186,73.0
96016,Maritza Rafaela Poncio Tzul,F,21,158,41.0
96044,Ctlina Ponor,F,28,160,47.0
96049,Joan Llus Pons Ramn,M,19,170,62.0
96058,Allyson Ponson,F,20,165,60.0
96082,Michela Ponza,F,34,164,52.0
96103,Jarrod Poort,M,21,185,85.0
96158,Aleksandr Yevgenyevich Popkov,M,21,185,80.0
96162,Yekatarina Viktorovna Poplavskaya,F,29,169,61.0
96203,Veronika Andreyevna Popova,F,25,182,68.0
96227,Marika Popowicz-Drapaa,F,28,164,55.0
96315,"Jeffrey Issack ""Jeff"" Porter",M,30,183,86.0
96323,Tiffany Adaez Porter (Ofili-),F,28,175,70.0
96330,Jhoanis Carlos Portilla Cardenas,M,26,182,76.0
96437,Yaroslav Vladimirovich Potapov,M,17,188,72.0
96459,Jordan Jules Julien Marce Pothain,M,21,187,74.0
96483,Beth Potter,F,24,170,51.0
96525,Sovijja Pou,M,21,169,62.0
96584,Pauline Pousse,F,28,184,64.0
96591,Tanja Tuulia Poutiainen (-Rinne),F,33,170,65.0
96597,"Machettira Raju ""M.R."" Povamma",F,26,175,59.0
96603,Liadagmis Povea Rodrguez,F,20,166,52.0
96610,Olesia Ivanivna Povkh,F,28,167,63.0
96614,Asafa Kehine Powell,M,33,191,93.0
96685,"Andrew William ""Andy"" Pozzi",M,24,190,84.0
96730,Sajan Prakash Prakash,M,22,178,70.0
96737,Jenna Prandini,F,23,173,60.0
96785,Aisha Praught (-Leer),F,26,162,50.0
96821,Marie-Pier Prfontaine,F,25,162,66.0
96858,Josh Prenot,M,23,180,76.0
96875,Irene Prescott,F,22,174,74.0
96905,Franziska Preu,F,19,173,60.0
96938,DeAnna Marie Price,F,23,173,100.0
96961,Morgan Pridy,M,23,173,78.0
96995,Kirill Gennadyevich Prigoda,M,20,192,88.0
97038,Lynique Prinsloo,F,25,169,60.0
97052,Florin Daniel Pripici,M,18,177,67.0
97055,Stefan Prisadov,M,23,180,80.0
97106,Alena Prochzkov,F,29,171,55.0
97120,Shara Nerissa Proctor,F,27,173,60.0
97124,Roman Prodius,M,35,182,70.0
97175,Nadiya Ivanivna Prokopuk-Borovska,F,35,163,50.0
97198,Kristina Pronzhenko,F,27,172,60.0
97229,Andriy Oleksiyovych Protsenko,M,28,194,80.0
97233,"Benjamin Ross ""Ben"" Proud",M,21,185,92.0
97301,Vladislav Dmitriyevich Pryamov,M,32,177,66.0
97310,Artem Andriyovych Pryma,M,26,180,70.0
97318,Nataliya Oleksandrivna Pryshchepa,F,21,163,48.0
97325,Mateusz Przybylko,M,24,195,78.0
97361,Jiina Ptnkov (-Svobodov-),F,30,173,68.0
97391,Cornel Dumitru Puchlanu,M,24,174,69.0
97407,"Alejandro ""Alex"" Puente Tasias",M,19,182,79.0
97444,Albert Puig Garrich,M,22,184,78.0
97458,Pauls Pujts,M,24,187,83.0
97481,Bence Pulai,M,24,193,89.0
97509,Clive Pullen,M,21,183,83.0
97536,Sapna Punia,F,28,160,
97626,Eva Puskarkov,F,23,168,57.0
97643,Iveta Putalov,F,28,173,60.0
97647,Kunhu Muhammed Puthanpurakkal,M,29,170,72.0
97683,Anastasiya Sergeyevna Puzakova,F,22,161,45.0
97735,Abbas Qali,M,23,178,77.0
97767,Qieyang Shenjie,F,25,160,45.0
97787,Qiu Ziao,M,17,182,67.0
97809,Quah Ting Wen,F,23,175,60.0
97810,Quah Zheng Wen,M,19,179,79.0
97836,Alisher Qudratov,M,28,160,65.0
97895,Colleen Quigley,F,23,175,61.0
97914,Jasmine Camacho-Quinn,F,19,180,73.0
97919,Nicholas Quinn,M,23,185,78.0
97951,Jos Alberto Quintanilla Moreno,M,19,200,89.0
97958,Cristin Daniel Quintero Valero,M,23,195,90.0
97968,Rebeca Lissette Quinteros Ortz,F,18,160,
97986,Julietta Quiroga Cavalli,F,25,160,
97994,Ronal Quispe Misme,M,27,164,57.0
97995,Rosmery Quispe Guarachi,F,32,159,50.0
98004,Jaime Daniel Quiyuch Castaeda,M,28,178,63.0
98053,Aina Estellah Rabetsara,F,22,167,59.0
98096,Sndor Rcz,M,29,178,69.0
98142,Kane Radford,M,25,175,79.0
98155,Ihor Vitaliyovych Radivilov,M,23,167,67.0
98219,Marius Radu,M,24,194,85.0
98244,Svetlana Mikhaylovna Radzivil,F,29,186,61.0
98301,Mohammed Rageh,M,18,169,64.0
98318,Roman Sergeyevich Ragozin,M,21,175,69.0
98334,Kimiko Shihara Raheem,F,17,165,51.0
98365,Mohammad Mahfizur Rahman,M,23,172,71.0
98376,Miloud Rahmouni,M,33,178,62.0
98401,Benjamin Raich,M,35,182,83.0
98437,"Alexandra Rose ""Aly"" Raisman",F,22,157,52.0
98451,Leyla Rajabi,F,33,187,100.0
98463,Bogaha Kotuwe Gedara Niluka Geethani Rajasekara,F,34,155,42.0
98476,Soundarajan Arokia Rajiv,M,25,175,65.0
98499,Yuliya Rakhmanova,F,24,177,69.0
98535,Anthonny Sitraka Ralefy,M,21,182,79.0
98537,Sophia Ralli,F,25,161,61.0
98548,Kheta Ram,M,29,169,53.0
98573,Sara Ramadhani,F,28,160,45.0
98635,Arturo Jos Ramrez lvarez,M,25,170,65.0
98690,Tsepo Ramonene-Mathibelle,M,25,171,54.0
98703,Beverly Sue Ramos,F,28,168,52.0
98735,Ricardo Ramos Vargas,M,30,172,56.0
98804,R. M. Sumeda Ranasinghe,M,25,182,82.0
98821,Kikkan Lewis Randall (-Ellis),F,31,165,60.0
98864,Nina Georgieva Rangelova,F,25,170,58.0
98873,Raido Rnkel,M,24,186,75.0
98933,Clemens Andreas Rapp,M,27,193,85.0
98937,Danas Rapys,M,21,186,73.0
98983,Diana Rasimoviit,F,29,164,52.0
99057,Kristf Rasovszky,M,19,190,84.0
99075,Andrejs Rastorgujevs,M,25,180,70.0
99091,"Martina ""Martinka"" Ratej",F,34,178,80.0
99094,Claudia Rath (-Salman),F,30,175,65.0
99267,Alina Sergeyevna Raykova,F,22,168,56.0
99280,Jos Mara Raymundo Cox,M,22,156,49.0
99314,Nika Razinger,F,20,163,58.0
99325,Bianca Denisa Rzor,F,21,170,59.0
99331,Ale Razm,M,27,182,76.0
99334,Giuliano Razzoli,M,29,182,88.0
99361,Brendon Reading,M,27,183,62.0
99394,Viktoria Rebensburg,F,24,170,67.0
99444,Rita Rcsei,F,20,168,54.0
99538,Brittney Davon Reese,F,29,173,61.0
99616,Maya Rehberg,F,22,170,58.0
99623,Aivar Rehemaa,M,31,194,74.0
99671,Christian Reichert,M,31,188,83.0
99690,Christopher Patrick Reid,M,20,198,98.0
99889,Ins Remersaro Coronel,F,23,167,55.0
99907,Ourania Rempouli,F,27,164,49.0
99921,Ren Long,M,25,175,70.0
99922,Ren Mengqian,F,22,175,66.0
99966,James Aurelio Rendn Villegas,M,31,170,64.0
99972,Marvin Ren,M,21,177,60.0
99995,Robert Renner,M,22,182,75.0
100008,Els Rens,F,33,160,51.0
100018,Molly Renshaw,F,20,175,65.0
100032,"Robert Peter ""Robbie"" Renwick",M,28,184,80.0
100045,Jozef Repk,M,30,190,72.0
100047,Polina Viktorovna Repina,F,26,170,50.0
100140,Julian Reus,M,28,176,76.0
100143,Cllia Reuse-Rard,F,28,170,56.0
100161,Ernesto Rev Serrano,M,24,182,79.0
100174,Irak'li Revishvili,M,26,178,77.0
100181,Quentin Rew,M,32,174,60.0
100281,Farzaneh Reza Soltani,F,28,157,53.0
100351,Ri Se-Gwang,M,31,155,54.0
100374,Aona Ribakova,F,25,176,63.0
100379,Ricardo Domingos Pires Ribas,M,38,179,69.0
100407,Leandro de Carvalho Pinto Ribela,M,33,184,81.0
100501,O'Dayne Richards,M,27,177,120.0
100568,Jan Olof Daniel Richardsson,M,31,192,85.0
100735,Jonathan Riekmann,M,28,192,74.0
100741,Mariya Vitalivna Riemien,F,29,171,61.0
100777,Sofia Riga,F,28,154,46.0
100778,Kevin Esteve Rigail,M,24,180,80.0
100784,Elisa Rigaudo,F,36,168,53.0
100836,Frank Rijken,M,19,169,67.0
100853,Andrew Riley,M,27,185,82.0
100876,Hari Kumar Rimal,M,29,166,59.0
100883,Michael John Rimmer,M,30,182,66.0
100912,Elise Ringen,F,24,169,
100913,Richard Ringer,M,27,182,62.0
101004,"Jeffrey ""Jeff"" Riseley",M,29,192,74.0
101031,Antonio Ristevski,M,24,180,84.0
101033,Milan Risti,M,24,188,83.0
101035,Anelko Ristievi,M,30,191,78.0
101041,va Risztov,F,30,173,72.0
101114,Yeison Javier Rivas Rivas,M,28,173,66.0
101120,Edgar Alejandro Rivera Morales,M,25,191,80.0
101123,Evelin Rivera Blanquet,F,18,157,54.0
101158,Karen Nathalia Riveros Schulz,F,21,170,66.0
101178,Matteo Rivolta,M,24,193,83.0
101196,Martina Rizzelli,F,18,153,47.0
101273,Mlina Robert-Michon,F,37,180,85.0
101292,Gil Roberts,M,27,188,82.0
101298,James Roberts,M,25,194,90.0
101308,Kelsey-Lee Roberts,F,24,175,70.0
101322,Samantha Roberts,F,16,172,64.0
101332,Wesley Tikiariki Roberts,M,19,188,74.0
101381,Ricky Robertson,M,25,180,75.0
101388,Zane Robertson,M,26,185,62.0
101419,Brett Robinson,M,25,176,60.0
101421,Byron Robinson,M,21,175,75.0
101435,Emma Robinson,F,21,180,72.0
101452,"Joshua ""Josh"" Robinson",M,30,187,92.0
101531,Carla Salom Rocha,F,26,157,46.0
101540,Solonei Rocha da Silva,M,34,172,65.0
101607,Roberts Rode,M,26,182,83.0
101608,Ana Veronica Rodean,F,32,170,55.0
101628,Sebastian William Gregory Rodger,M,25,180,68.0
101632,"Michael ""Mike"" Rodgers",M,31,175,81.0
101660,Brendon Rodney,M,24,195,80.0
101678,Danny Pinheiro Rodrigues,M,31,161,57.0
101680,Henrique Cavalcanti Rodrigues,M,25,194,88.0
101734,Dborah Lizeth Rodrguez Guelmo,F,23,175,61.0
101747,Erick Rodrguez Lezcano,M,26,173,59.0
101815,Marco Antonio Rodrguez Pardo,M,22,180,66.0
101841,Rafith Rodrguez Lleneres,M,27,190,75.0
101850,Rosa Andrena Rodrguez Pargas,F,30,178,88.0
101863,Yorgelis Rodrguez Garca,F,21,173,62.0
101945,Brittany Rogers,F,23,157,46.0
101954,Jason Aliston Rogers,M,24,173,69.0
101997,Stepan Valeryevich Rogovtsov,M,30,174,58.0
102024,Thomas Rhler,M,24,192,92.0
102089,Yulimar del Valle Rojas Rodrguez,F,20,192,72.0
102098,Imanol Rojo,M,23,178,70.0
102132,Cindy Roleder,F,26,178,70.0
102165,Jamial St. John Rolle,M,36,174,70.0
102175,Brianna Rollins,F,24,165,59.0
102182,Annika Roloff,F,25,166,58.0
102220,Mykhailo Mykhailovych Romanchuk,M,19,190,82.0
102230,Darlan Romani,M,25,187,90.0
102237,Anthony Michael Romaniw,M,24,180,74.0
102238,Maria Romanjuk,F,19,169,65.0
102258,Aleksandra Valeryevna Romanova,F,25,168,58.0
102260,Yana Sergeyevna Romanova,F,30,166,61.0
102329,Marisol Guadalupe Romero Rosales,F,33,155,46.0
102330,Natalia del Carmen Romero Jaramillo,F,36,163,57.0
102388,Gabrielle Gonalves Roncatto,F,18,165,60.0
102439,Martyn Joseph Rooney,M,29,198,81.0
102463,Albert Kibichii Rop,M,24,177,63.0
102505,Vitria Cristina Silva Rosa,F,20,170,60.0
102546,Alex Rose,M,24,160,
102633,Tatyana Andreyevna Roshchina-Osipova,F,26,171,56.0
102698,Laurenne Ross,F,25,173,68.0
102749,Eugenio Rossi,M,24,192,75.0
102781,Desiree Rossit,F,22,181,53.0
102783,Jan Rossiter,M,26,183,76.0
102828,Alina Rotaru,F,23,175,57.0
102886,Abraham Kipchirchir Rotich,M,22,183,65.0
102888,Ferguson Cheruiyot Rotich,M,26,185,74.0
102890,Lydia Chebet Rotich,F,27,157,45.0
102980,Sebastien Daniel Rousseau,M,25,190,86.0
103025,Shannon Nicole Rowbury,F,31,166,52.0
103085,Thamsanqa Jacob Rozani,M,28,160,
103138,Eldar Rnning,M,31,178,73.0
103148,Sjur Rthe,M,25,171,
103188,"Anneliese ""Annie"" Rubie",F,24,171,58.0
103225,Taylor Madison Ruck,F,16,180,60.0
103265,Yekaterina Olegovna Rudenko,F,21,180,69.0
103271,Marko Rudi,M,24,184,82.0
103274,David Lekuta Rudisha,M,27,190,76.0
103288,an Rudolf,M,23,184,64.0
103328,Naomi Ruele,F,19,160,
103342,Simone Ruffini,M,26,173,67.0
103379,Andrs Ruz Malaver,M,28,164,64.0
103384,Carolina Vernica Ruiz Castillo,F,32,165,63.0
103386,Csar Yuniel Ruz Speck,M,21,184,77.0
103394,Flor Denis Ruz Hurtado,F,25,172,67.0
103408,Jorge Armando Ruz Fajardo,M,27,168,58.0
103460,Arnis Rumbenieks,M,28,175,63.0
103490,Cierra Runge,F,20,193,85.0
103495,Alexia Runggaldier,F,22,171,58.0
103528,Galen Rupp,M,30,181,61.0
103592,Ihor Pavlovych Russ,M,27,174,62.0
103597,Alonzo Russell,M,24,174,68.0
103616,Janieve Russell,F,22,175,64.0
103640,Alexander Russo,M,22,173,61.0
103686,"Gregory James ""Greg"" Rutherford",M,29,188,92.0
103720,John Ruuka,M,20,164,64.0
103723,Antti Hermanni Ruuskanen,M,32,189,86.0
103760,elena Rabowa,F,25,170,56.0
103801,Sean Ryan,M,23,191,77.0
103802,Shane Ryan,M,22,198,89.0
103851,"James David ""Dave"" Ryding",M,27,180,74.0
103877,Yevgeny Mikhaylovich Rylov,M,19,184,69.0
103888,Olga Sergeyevna Rypakova (Alekseyeva-),F,31,183,62.0
103927,"Elizaveta Vladimirova ""Lisa"" Ryzih",F,27,179,62.0
103943,Atef Saad,M,28,176,57.0
103958,Hassan Saaid,M,24,157,60.0
103961,Kristna Saalov,F,22,171,70.0
103975,Aino-Kaisa Saarinen,F,35,166,58.0
104028,Simone Sabbioni,M,19,185,79.0
104094,Evi Sachenbacher-Stehle,F,33,162,52.0
104130,Grit adeiko,F,27,172,59.0
104135,Hakim Sadi,M,23,176,56.0
104155,Besu Sado Beko,F,20,172,56.0
104160,Aleksandr Sergeyevich Sadovnikov,M,19,193,85.0
104176,Alia Saeed Mohammed,F,22,158,54.0
104222,zzet Safer,M,26,178,74.0
104231,Sean Nana A. K. Safo-Antwi,M,25,171,69.0
104239,Kateina afrnkov,F,27,193,103.0
104290,"Khadijatou  Victoria ""Khaddi"" Sagnia",F,22,173,64.0
104322,Oussama Sahnoune,M,24,190,90.0
104323,Marie Eliane Saholinirina,F,34,154,46.0
104330,Tue ahutolu,F,28,180,120.0
104360,Jaysuma Saidy Ndure,M,32,191,73.0
104382,Betsy Saina,F,28,168,47.0
104486,Masato Sakai,M,21,181,77.0
104487,Natsumi Sakai,F,15,172,63.0
104588,Olha Valerivna Saladukha (-Kostyuk),F,33,176,57.0
104641,Tamara Salaki,F,27,165,54.0
104656,Julio Csar Salazar Enrquez,M,23,176,60.0
104663,Yerenman Asdrbal Salazar Guzmn,M,37,165,52.0
104884,Karl Robert Saluri,M,22,178,75.0
104929,Ruswahl Samaai,M,24,185,75.0
104947,Matea Samardi,F,21,177,61.0
104952,Fatoumata Samasskou,F,28,168,74.0
104982,Panagiotis Samilidis,M,22,187,91.0
104985,Mahmoud Samimi,M,27,186,90.0
105024,Alexander Lerionka Sampao,M,19,160,67.0
105037,Dalibor amal,M,28,183,86.0
105056,Jamile Sara Samuel,F,24,168,59.0
105060,"Daniele ""Dani"" Samuels (-Stevens)",F,28,182,82.0
105064,Sonia Samuels,F,37,162,47.0
105209,Marc Snchez Torrens,M,23,188,75.0
105215,Mara Guadalupe Snchez Magaa,F,20,165,48.0
105217,Mariely Snchez Hichez,F,27,168,52.0
105265,Alexei Sancov,M,16,188,85.0
105289,Linda Maria Sandblom,F,26,176,62.0
105303,Marcus Johan Sandell,M,26,177,83.0
105393,Leevan Sands,M,34,191,82.0
105430,Donald Eugene Sanford,M,29,196,81.0
105444,Stefan Bellore Sangala,F,21,165,58.0
105479,Pavel Pavlovich Sankovich,M,26,182,77.0
105485,Jamila Keizia Sanmoogan,F,19,143,58.0
105494,Yelena Sergeyevna Sannikova,F,33,174,60.0
105535,Anna Santamans,F,23,177,61.0
105546,Graciete Feira de Santana,F,35,155,43.0
105551,Matheus Paulo de Santana,M,20,189,90.0
105597,Yusneysi Santiusti Caballero,F,31,163,48.0
105613,Alexis Manaas da Silva Santos,M,24,185,70.0
105624,Gabriel da Silva Santos,M,20,184,83.0
105632,Juliana Paula Gomes dos Santos (de Azevedo-),F,33,165,50.0
105640,Lugueln Miguel Santos Aquino,M,22,173,58.0
105655,Rosangela Cristina Oliveira Santos,F,25,166,64.0
105666,Michele Santucci,M,27,188,82.0
105716,Jaime Rolando Saquipay Pai,M,37,165,61.0
105719,Tmea Sra,F,21,177,67.0
105727,Flvia Lopes Saraiva,F,16,133,31.0
105736,Riikka Johanna Sarasoja-Lilja,F,31,164,57.0
105773,Caitlin Sargent-Jones,F,24,171,60.0
105774,Ida Sargent,F,26,163,55.0
105849,Patricia Sarrapio Martn,F,33,165,56.0
105904,Akira Sasaki,M,32,181,81.0
105916,Satoru Sasaki,M,30,171,56.0
105918,Srgio Yoshio Sasaki Jnior,M,24,161,64.0
106138,Raven Saunders,F,20,165,109.0
